event_id,match_id,club_id,player_id,role,status,expected_minutes_share,announced_at_utc,source,source_published_at_utc,recorded_at_utc,cutoff_utc,kickoff_utc,minutes_method
Liverpool--Atlético de Madrid--303748,Liverpool--Atlético de Madrid--2026-09-10,liverpool-fc,303748,ATT,projected_starter,0.7611111111111111,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--328238,Liverpool--Atlético de Madrid--2026-09-10,liverpool-fc,328238,MID,projected_starter,0.5138888888888888,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--235662,Liverpool--Atlético de Madrid--2026-09-10,liverpool-fc,235662,ATT,projected_starter,0.6430555555555556,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--149622,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,149622,GK,projected_starter,0.75,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--206474,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,206474,DEF,projected_starter,0.7972222222222223,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--332613,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,332613,DEF,projected_starter,0.7791666666666667,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--257786,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,257786,DEF,projected_starter,0.9375,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--166396,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,166396,DEF,projected_starter,0.875,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--323838,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,323838,MID,projected_starter,0.6444444444444445,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--336634,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,336634,MID,projected_starter,0.6263888888888889,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--274911,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,274911,MID,projected_starter,0.8416666666666667,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--229645,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,229645,MID,projected_starter,0.7763888888888889,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--277206,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,277206,ATT,projected_starter,0.525,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Liverpool--Atlético de Madrid--297373,Liverpool--Atlético de Madrid--2026-09-10,club-atl-tico-de-madrid,297373,ATT,projected_starter,0.6305555555555555,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--248699,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,248699,GK,projected_starter,0.9166666666666666,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--240233,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,240233,DEF,projected_starter,0.9375,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--159047,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,159047,DEF,projected_starter,0.8958333333333334,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--287005,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,287005,DEF,projected_starter,1.0,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--290591,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,290591,DEF,projected_starter,0.7402777777777778,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--355061,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,355061,MID,projected_starter,0.7041666666666667,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--288897,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,288897,MID,projected_starter,0.7736111111111111,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--214596,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,214596,MID,projected_starter,0.7347222222222223,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--336388,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,336388,ATT,projected_starter,0.7236111111111111,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--229744,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,229744,ATT,projected_starter,0.49027777777777776,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--274745,Paris Saint-Germain--Slovan Bratislava--2026-09-10,paris-saint-germain-fc,274745,ATT,projected_starter,0.6805555555555556,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--275486,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,275486,GK,projected_starter,0.9166666666666666,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--260346,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,260346,DEF,projected_starter,0.95,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--238958,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,238958,DEF,projected_starter,1.0,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--260751,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,260751,DEF,projected_starter,0.8888888888888888,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--340556,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,340556,DEF,projected_starter,1.0,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--176145,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,176145,MID,projected_starter,0.8044444444444445,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--307484,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,307484,MID,projected_starter,1.0,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--386509,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,386509,ATT,projected_starter,0.47407407407407404,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--235045,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,235045,ATT,projected_starter,0.6986111111111111,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--189717,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,189717,ATT,projected_starter,0.5629629629629629,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Paris Saint-Germain--Slovan Bratislava--310419,Paris Saint-Germain--Slovan Bratislava--2026-09-10,k-slovan-bratislava,310419,ATT,projected_starter,0.7777777777777778,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--177898,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,177898,GK,projected_starter,1.0,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--333209,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,333209,DEF,projected_starter,0.7027777777777777,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--304106,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,304106,DEF,projected_starter,0.8638888888888889,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--314473,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,314473,DEF,projected_starter,0.7708333333333334,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--287025,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,287025,DEF,projected_starter,0.9833333333333333,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--386592,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,386592,MID,projected_starter,0.9266666666666667,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--331426,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,331426,MID,projected_starter,0.7263888888888889,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--296969,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,296969,ATT,projected_starter,0.7125,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--287494,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,287494,ATT,projected_starter,0.946031746031746,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--414123,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,414123,ATT,projected_starter,0.4888888888888889,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--272722,Sporting CP--Galatasaray--2026-09-10,sporting-clube-de-portugal,272722,ATT,projected_starter,0.7652777777777777,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--222922,Sporting CP--Galatasaray--2026-09-10,galatasaray-sk,222922,GK,projected_starter,0.875,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--219444,Sporting CP--Galatasaray--2026-09-10,galatasaray-sk,219444,DEF,projected_starter,0.8430555555555556,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--197105,Sporting CP--Galatasaray--2026-09-10,galatasaray-sk,197105,DEF,projected_starter,0.8486111111111111,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--193149,Sporting CP--Galatasaray--2026-09-10,galatasaray-sk,193149,DEF,projected_starter,0.8444444444444444,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--268796,Sporting CP--Galatasaray--2026-09-10,galatasaray-sk,268796,DEF,projected_starter,0.7791666666666667,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
Sporting CP--Galatasaray--268478,Sporting CP--Galatasaray--2026-09-10,galatasaray-sk,268478,MID,projected_starter,0.7319444444444444,2026-09-07T12:46:00Z,https://www.uefa.com/uefachampionsleague/news/02a9-2188cf675017-df8325ec95c3-1000--champions-league-predicted-line-ups-matchday-1-team-news-/,2026-09-07T12:46:00Z,2026-09-08 04:29:26.653233+00:00,2026-09-08 04:29:26.653233+00:00,2026-09-09T19:00:00Z,"prior-eight-roster-row mean; scenario estimate, not source observation"
