season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg
2021/22,2022-02-26,Everton,Man City,A,0,1,0.901,2.534,0.1328,0.1804,0.6868,7.532,5.542,1.456,1.5,3.0,12.5,6.5,1.32,1.6,2.57,0.03857,0.01763,0.03256,0.09809,0.14244,0.19899,0.37571,65.96,17.29,-9.34,6.67,-14.33,1459.2,1716.5,-257.4,0,11.56,8.35,3.21,19.91,7,7.0,0.0,3.0,10.0,-7.0,P Tierney,0.39166666666666666,2.7083333333333335,3.325
2021/22,2022-02-26,Brighton,Aston Villa,A,0,2,1.864,1.249,0.4934,0.2554,0.2513,2.027,3.916,3.98,1.663,2.509,2.35,3.42,3.52,2.26,1.78,0.268,0.2434,0.06521,0.5606,0.67995,0.29487,1.38123,15.93,-12.67,-11.56,35.9,-29.06,1512.6,1483.6,29.0,0,8.73,13.44,-4.71,22.17,7,7.0,0.0,5.0,5.0,0.0,J Brooks,,,
2021/22,2022-02-26,Man United,Watford,D,0,0,2.49,1.053,0.6717,0.1943,0.1339,1.489,5.146,7.465,1.455,3.196,1.38,5.8,10.19,1.69,2.37,0.15639,0.45123,0.64914,0.01794,1.11395,1.6383,0.14381,-7.32,12.71,36.5,16.15,-25.84,1595.1,1390.9,204.2,0,11.36,15.78,-4.42,27.14,6,3.0,3.0,11.0,4.0,7.0,K Friend,0.4269005847953216,2.7017543859649122,3.345029239766082
2021/22,2022-02-26,Brentford,Newcastle,A,0,2,2.239,0.811,0.606,0.2217,0.1723,1.65,4.51,5.805,1.701,2.427,2.6,3.35,3.16,2.38,1.75,0.35079,0.36724,0.04916,0.68512,0.9314,0.25067,1.75863,57.58,-25.72,-45.56,39.92,-27.89,1445.0,1462.8,-17.8,0,12.9,14.27,-1.37,27.17,7,7.0,0.0,1.0,11.0,-10.0,M Dean,0.4604651162790698,2.641860465116279,3.7767441860465114
2021/22,2022-02-26,Crystal Palace,Burnley,D,1,1,1.635,1.084,0.4818,0.2713,0.2469,2.076,3.686,4.05,1.957,2.045,2.02,3.6,4.34,2.41,1.7,0.0977,0.23214,0.531,0.06095,0.65741,1.30453,0.28354,-2.7,-2.33,7.16,23.15,-16.87,1467.7,1436.3,31.4,0,11.16,12.33,-1.17,23.49,3,3.0,0.0,5.0,8.0,-3.0,J Moss,0.4396135265700483,2.8502415458937196,3.314009661835749
2021/22,2022-02-26,Leeds,Tottenham,A,0,4,1.776,2.034,0.3476,0.2373,0.4152,2.877,4.214,2.409,1.365,3.74,4.25,4.15,1.94,1.67,2.45,0.15428,0.12079,0.0563,0.34204,0.42703,0.27087,0.87909,47.72,-1.52,-19.47,22.34,-34.49,1486.3,1545.8,-59.5,1,12.02,16.52,-4.5,28.54,3,3.0,0.0,1.0,3.0,-2.0,C Pawson,0.44623655913978494,2.6236559139784945,3.5483870967741935
2021/22,2022-02-27,West Ham,Wolves,H,1,0,1.376,1.258,0.4005,0.2854,0.3142,2.497,3.504,3.183,2.041,1.961,2.2,3.35,4.28,2.41,1.72,0.15271,0.35942,0.08143,0.0987,0.91509,0.33598,0.37711,-11.89,-4.39,34.46,18.08,-12.29,1551.6,1539.6,12.0,0,11.53,20.47,-8.94,32.0,8,3.0,5.0,5.0,9.0,-4.0,A Taylor,0.4669603524229075,2.814977973568282,3.5066079295154187
2021/22,2022-03-01,Burnley,Leicester,A,0,2,1.397,1.812,0.3072,0.2515,0.4413,3.255,3.976,2.266,1.608,2.645,3.05,3.41,2.6,2.06,1.9,0.1355,0.09437,0.06325,0.31213,0.367,0.28968,0.81801,-6.3,-14.24,14.74,28.11,-28.17,1436.3,1518.0,-81.7,0,12.5,17.55,-5.05,30.05,3,9.0,-6.0,8.0,2.0,6.0,C Kavanagh,0.49,2.64,3.3
2021/22,2022-03-05,Leicester,Leeds,H,1,0,2.405,1.434,0.5564,0.222,0.2217,1.797,4.505,4.511,1.356,3.807,1.86,4.25,4.47,1.58,2.6,0.08198,0.1968,0.04927,0.04913,0.5863,0.25098,0.25059,3.51,-5.66,-0.91,16.52,-31.7,1521.0,1464.2,56.8,0,17.46,11.64,5.82,29.1,4,7.0,-3.0,5.0,1.0,4.0,D Coote,0.453125,2.703125,3.421875
2021/22,2022-03-05,Burnley,Chelsea,A,0,4,0.892,1.993,0.1862,0.228,0.5858,5.37,4.387,1.707,1.816,2.226,8.0,4.34,1.54,2.2,1.83,0.06874,0.03468,0.05197,0.17155,0.20607,0.25872,0.53476,48.98,-1.07,-9.78,21.15,-17.79,1453.1,1625.7,-172.6,1,12.15,9.11,3.04,21.26,4,14.0,-10.0,7.0,8.0,-1.0,A Marriner,0.4126984126984127,2.8994708994708995,3.068783068783069
2021/22,2022-03-05,Aston Villa,Southampton,H,4,0,1.658,1.675,0.3802,0.2561,0.3637,2.63,3.905,2.75,1.545,2.834,2.45,3.7,3.15,1.87,2.08,0.17214,0.38414,0.06559,0.13227,0.96704,0.29585,0.45208,-6.84,-5.25,14.55,21.04,-26.61,1482.0,1513.7,-31.6,1,13.76,10.0,3.76,23.76,7,8.0,-1.0,7.0,11.0,-4.0,P Bankes,0.4,2.4857142857142858,3.8
2021/22,2022-03-05,Newcastle,Brighton,H,2,1,1.374,1.326,0.384,0.2832,0.3329,2.604,3.531,3.004,1.976,2.025,2.88,3.36,2.82,2.35,1.75,0.16343,0.37951,0.08019,0.1108,0.95722,0.33293,0.40476,10.6,-4.84,-6.13,18.93,-13.58,1478.1,1486.1,-8.1,1,13.21,8.73,4.48,21.94,7,7.0,0.0,13.0,4.0,9.0,M Atkinson,0.410958904109589,2.506849315068493,3.1598173515981736
2021/22,2022-03-05,Wolves,Crystal Palace,A,0,2,1.491,0.992,0.4828,0.2797,0.2376,2.071,3.576,4.209,2.213,1.824,2.48,3.26,3.52,2.65,1.57,0.27147,0.23309,0.0782,0.58131,0.65931,0.32802,1.43734,19.75,-8.84,-16.37,19.75,-13.93,1532.0,1468.3,63.7,0,18.82,12.79,6.03,31.61,6,7.0,-1.0,6.0,6.0,0.0,A Madley,0.48717948717948717,2.769230769230769,2.58974358974359
2021/22,2022-03-05,Liverpool,West Ham,H,1,0,2.759,1.16,0.662,0.1901,0.1479,1.511,5.261,6.759,1.334,3.995,1.33,6.35,11.0,1.53,2.74,0.04538,0.11426,0.03613,0.02189,0.41254,0.21082,0.16011,-11.98,20.7,62.75,14.69,-31.41,1674.8,1555.4,119.4,0,8.41,11.5,-3.09,19.91,10,6.0,4.0,15.0,8.0,7.0,J Moss,0.4375,2.8461538461538463,3.3076923076923075
2021/22,2022-03-05,Norwich,Brentford,A,1,3,0.893,1.282,0.2885,0.3005,0.411,3.466,3.327,2.433,2.698,1.589,3.04,3.34,2.68,2.38,1.7,0.14339,0.08322,0.09033,0.34695,0.34035,0.35746,0.88923,-12.29,0.39,10.15,-11.79,6.99,1386.5,1429.0,-42.5,1,18.04,12.8,5.24,30.84,8,7.0,1.0,4.0,1.0,3.0,A Taylor,0.4692982456140351,2.807017543859649,3.495614035087719
2021/22,2022-03-06,Watford,Arsenal,A,2,3,1.367,1.87,0.2664,0.2379,0.4957,3.754,4.203,2.017,1.593,2.687,6.6,4.18,1.65,2.1,1.87,0.10843,0.07096,0.05661,0.25432,0.30977,0.27171,0.70179,75.81,-0.55,-18.2,31.83,-30.41,1401.5,1589.7,-188.2,1,16.3,10.79,5.51,27.09,8,10.0,-2.0,4.0,10.0,-6.0,C Pawson,0.44385026737967914,2.6310160427807485,3.5614973262032086
2021/22,2022-03-06,Man City,Man United,H,4,1,2.469,1.0,0.6477,0.2036,0.1488,1.544,4.912,6.722,1.485,3.061,1.45,5.3,8.6,1.65,2.46,0.04876,0.12414,0.04144,0.02213,0.43439,0.22763,0.16106,-6.09,7.9,27.94,11.11,-19.63,1705.8,1597.2,108.6,1,7.79,11.72,-3.93,19.51,8,8.0,0.0,10.0,9.0,1.0,M Oliver,0.4088888888888889,2.888888888888889,3.1777777777777776
2021/22,2022-03-07,Tottenham,Everton,H,5,0,2.033,1.268,0.5467,0.2364,0.2169,1.829,4.229,4.611,1.561,2.784,1.66,4.4,6.0,1.84,2.13,0.08419,0.20551,0.05591,0.04704,0.60392,0.26977,0.24449,-9.24,4.04,30.12,17.87,-23.49,1560.1,1447.0,113.0,1,16.2,11.61,4.59,27.81,9,9.0,0.0,6.0,3.0,3.0,S Attwell,0.3925233644859813,2.7196261682242993,3.532710280373832
2021/22,2022-03-10,Norwich,Chelsea,A,1,3,0.641,2.412,0.1146,0.1778,0.7076,8.727,5.624,1.413,1.699,2.43,14.15,5.85,1.32,1.77,2.22,0.03288,0.01313,0.03162,0.0855,0.1217,0.19579,0.34588,62.14,4.02,-6.58,4.18,-8.64,1386.5,1625.7,-239.1,1,17.91,9.41,8.5,27.32,5,5.0,0.0,1.0,10.0,-9.0,M Atkinson,0.41363636363636364,2.5090909090909093,3.1545454545454548
2021/22,2022-03-10,Southampton,Newcastle,A,1,2,1.793,1.028,0.5199,0.2594,0.2207,1.923,3.855,4.532,1.867,2.153,2.05,3.82,4.05,1.85,2.13,0.29256,0.27031,0.0673,0.60736,0.7338,0.30032,1.51111,6.6,-0.91,-10.64,-0.91,-1.07,1513.7,1478.1,35.6,1,10.19,14.23,-4.04,24.42,5,5.0,0.0,10.0,13.0,-3.0,K Friend,0.42441860465116277,2.686046511627907,3.3255813953488373
2021/22,2022-03-10,Wolves,Watford,H,4,0,1.737,1.0,0.5477,0.2539,0.1983,1.826,3.939,5.042,1.94,2.064,1.88,3.62,5.1,2.43,1.71,0.08129,0.20453,0.06447,0.03934,0.60194,0.2929,0.22108,2.96,-8.1,1.15,25.26,-17.15,1532.0,1401.5,130.6,1,17.51,16.92,0.59,34.43,5,4.0,1.0,6.0,4.0,2.0,D England,0.2727272727272727,2.590909090909091,3.409090909090909
2021/22,2022-03-10,Leeds,Aston Villa,A,0,3,2.226,1.725,0.465,0.2346,0.3004,2.151,4.263,3.329,1.325,4.073,2.86,3.7,2.64,1.75,2.27,0.23522,0.21623,0.05503,0.48944,0.6255,0.26735,1.20264,32.96,-13.21,-20.7,32.08,-44.27,1464.2,1482.0,-17.8,1,10.06,12.98,-2.92,23.04,5,5.0,0.0,0.0,7.0,-7.0,S Hooper,0.3953488372093023,2.5348837209302326,2.7209302325581395
2021/22,2022-03-12,Man United,Tottenham,H,3,2,1.956,1.43,0.4838,0.248,0.2682,2.067,4.032,3.729,1.521,2.919,2.24,3.68,3.52,1.79,2.25,0.1128,0.26648,0.06152,0.07192,0.72612,0.28506,0.31223,8.37,-8.73,-5.6,17.69,-22.92,1597.2,1560.1,37.2,1,11.98,16.62,-4.64,28.6,6,5.0,1.0,8.0,9.0,-1.0,J Moss,0.44019138755980863,2.8373205741626792,3.3062200956937797
2021/22,2022-03-12,Brighton,Liverpool,A,0,2,1.185,2.104,0.2159,0.2237,0.5604,4.632,4.47,1.784,1.566,2.765,6.65,4.73,1.58,1.76,2.33,0.07995,0.0466,0.05006,0.19325,0.24318,0.25325,0.5791,43.57,5.82,-11.43,12.39,-15.73,1486.1,1674.8,-188.6,0,8.43,8.95,-0.52,17.38,7,7.0,0.0,3.0,15.0,-12.0,M Dean,0.4583333333333333,2.638888888888889,3.7777777777777777
2021/22,2022-03-12,Brentford,Burnley,H,2,0,1.921,0.91,0.5417,0.2491,0.2092,1.846,4.015,4.781,1.859,2.164,2.3,3.4,3.8,2.49,1.65,0.08458,0.21,0.06204,0.04375,0.61296,0.28646,0.23468,24.59,-15.32,-20.52,33.94,-23.75,1429.0,1453.1,-24.1,0,12.44,12.58,-0.14,25.02,7,7.0,0.0,4.0,7.0,-3.0,P Tierney,0.3884297520661157,2.6942148760330578,3.3388429752066116
2021/22,2022-03-13,West Ham,Aston Villa,H,2,1,1.903,1.403,0.4921,0.2474,0.2605,2.032,4.042,3.838,1.558,2.792,2.45,3.45,3.55,2.04,1.96,0.10862,0.25799,0.0612,0.06789,0.70912,0.28419,0.30185,20.57,-14.65,-7.5,30.94,-29.8,1555.4,1482.0,73.4,1,13.95,12.74,1.21,26.69,8,3.0,5.0,8.0,9.0,-1.0,J Gillett,0.4,3.4,4.2
2021/22,2022-03-13,Southampton,Watford,A,1,2,1.871,1.196,0.5321,0.2466,0.2213,1.879,4.055,4.518,1.69,2.449,1.66,4.33,6.0,1.88,2.11,0.29646,0.28309,0.06081,0.6063,0.75942,0.28315,1.50801,-11.66,6.78,32.8,11.24,-13.84,1513.7,1401.5,112.2,1,10.07,16.87,-6.8,26.94,3,3.0,0.0,7.0,4.0,3.0,G Scott,0.5555555555555556,2.888888888888889,2.6444444444444444
2021/22,2022-03-13,Arsenal,Leicester,H,2,0,2.0,1.577,0.4806,0.241,0.2784,2.081,4.149,3.592,1.443,3.258,1.58,4.74,6.5,1.67,2.4,0.11575,0.26975,0.05808,0.07749,0.73267,0.27575,0.32625,-24.07,14.24,80.96,15.73,-26.34,1589.7,1521.0,68.7,0,10.61,18.22,-7.61,28.83,7,8.0,-1.0,13.0,7.0,6.0,A Taylor,0.4672489082969432,2.8122270742358078,3.510917030567686
2021/22,2022-03-13,Everton,Wolves,A,0,1,1.386,1.183,0.3867,0.2802,0.3331,2.586,3.569,3.002,2.111,1.9,2.38,3.38,3.5,2.4,1.69,0.1981,0.14955,0.0785,0.44474,0.48893,0.32874,1.09927,-7.97,-5.3,16.59,13.69,-11.05,1447.0,1532.0,-85.0,0,12.21,15.06,-2.85,27.27,6,3.0,3.0,3.0,6.0,-3.0,M Oliver,0.41150442477876104,2.898230088495575,3.168141592920354
2021/22,2022-03-13,Leeds,Norwich,H,2,1,2.568,1.289,0.6064,0.2086,0.185,1.649,4.794,5.405,1.351,3.848,1.67,4.5,6.0,1.74,2.32,0.06306,0.15494,0.04352,0.03423,0.50026,0.23396,0.2046,1.27,-6.13,11.01,28.79,-39.71,1464.2,1386.5,77.6,1,9.31,19.31,-10.0,28.62,3,3.0,0.0,0.0,0.0,0.0,S Attwell,0.39814814814814814,2.740740740740741,3.5185185185185186
2021/22,2022-03-13,Chelsea,Newcastle,H,1,0,2.55,0.636,0.7261,0.177,0.0969,1.377,5.649,10.319,1.62,2.612,1.36,5.65,11.2,1.77,2.34,0.02814,0.07503,0.03133,0.00939,0.3201,0.19481,0.10193,-1.23,0.02,8.54,9.26,-10.41,1625.7,1478.1,147.6,0,9.96,12.16,-2.2,22.12,3,3.0,0.0,13.0,13.0,0.0,D Coote,0.46153846153846156,2.6769230769230767,3.4153846153846152
2021/22,2022-03-14,Crystal Palace,Man City,D,0,0,0.827,2.52,0.1301,0.1801,0.6898,7.686,5.553,1.45,1.539,2.855,11.25,5.8,1.36,1.77,2.34,0.16426,0.01693,0.67229,0.47587,0.13938,1.71441,1.17063,46.37,4.45,-6.21,15.01,-18.04,1468.3,1705.8,-237.5,0,12.87,7.47,5.4,20.34,9,8.0,1.0,8.0,12.0,-4.0,M Atkinson,0.4117647058823529,2.515837104072398,3.1493212669683257
2021/22,2022-03-16,Brighton,Tottenham,A,0,2,1.463,1.534,0.3541,0.264,0.3819,2.824,3.788,2.618,1.735,2.36,3.38,3.48,2.38,2.18,1.81,0.16914,0.1254,0.06968,0.38203,0.43713,0.30649,0.96257,19.69,-8.13,-9.09,25.65,-23.31,1486.1,1560.1,-73.9,0,8.33,17.0,-8.67,25.33,4,4.0,0.0,0.0,9.0,-9.0,R Jones,0.2777777777777778,2.0,2.7222222222222223
2021/22,2022-03-16,Arsenal,Liverpool,A,0,2,1.546,2.102,0.2985,0.2349,0.4667,3.351,4.258,2.143,1.417,3.397,4.0,4.25,1.98,1.8,2.25,0.1245,0.08908,0.05516,0.28443,0.35448,0.2677,0.76211,19.37,-0.19,-7.61,27.03,-33.77,1589.7,1674.8,-85.1,0,10.74,9.28,1.46,20.02,3,4.0,-1.0,15.0,15.0,0.0,A Marriner,0.4105263157894737,2.905263157894737,3.0631578947368423
2021/22,2022-03-17,Everton,Newcastle,H,1,0,1.834,1.032,0.5051,0.2569,0.238,1.98,3.893,4.202,1.831,2.204,2.43,3.58,3.23,2.05,2.0,0.10052,0.24492,0.06599,0.05665,0.68299,0.29691,0.27181,22.73,-8.04,-23.13,11.96,-9.26,1447.0,1478.1,-31.0,0,12.99,11.3,1.69,24.29,4,4.0,0.0,3.0,10.0,-7.0,C Pawson,0.44148936170212766,2.643617021276596,3.5585106382978724
2021/22,2022-03-18,Wolves,Leeds,A,2,3,1.958,1.245,0.523,0.2456,0.2314,1.912,4.071,4.322,1.612,2.635,2.25,3.66,3.75,2.0,1.94,0.28808,0.2735,0.06033,0.59075,0.74018,0.28187,1.46361,17.68,-10.1,-13.23,24.07,-26.38,1532.0,1464.2,67.9,1,14.57,9.25,5.32,23.82,5,5.0,0.0,6.0,3.0,3.0,K Friend,0.42196531791907516,2.6878612716763004,3.3179190751445087
2021/22,2022-03-19,Aston Villa,Arsenal,A,0,1,1.552,1.815,0.3246,0.2458,0.4296,3.081,4.068,2.328,1.53,2.889,3.1,3.6,2.52,1.93,2.01,0.14358,0.10537,0.06042,0.32538,0.39246,0.28211,0.84495,0.62,-11.5,8.25,26.14,-30.43,1482.0,1589.7,-107.7,0,11.91,11.45,0.46,23.36,6,3.0,3.0,9.0,12.0,-3.0,A Madley,0.475,2.75,2.6
2021/22,2022-03-20,Leicester,Brentford,H,2,1,1.591,0.955,0.5171,0.2692,0.2137,1.934,3.714,4.68,2.138,1.879,2.26,3.55,3.59,1.97,2.02,0.09295,0.23319,0.07249,0.04565,0.65952,0.31367,0.24037,16.86,-4.42,-23.29,-7.86,7.5,1521.0,1429.0,92.0,1,18.65,12.85,5.8,31.5,7,8.0,-1.0,7.0,7.0,0.0,D England,0.30434782608695654,2.652173913043478,3.4347826086956523
2021/22,2022-03-20,Tottenham,West Ham,H,3,1,2.146,1.432,0.5009,0.2412,0.2579,1.996,4.146,3.877,1.442,3.261,1.8,4.15,5.02,1.82,2.2,0.10521,0.2491,0.05817,0.06652,0.69134,0.27599,0.2983,-9.82,0.1,29.48,26.21,-32.54,1560.1,1555.4,4.6,1,18.13,15.1,3.03,33.23,4,7.0,-3.0,9.0,8.0,1.0,A Taylor,0.46956521739130436,2.8086956521739133,3.508695652173913
2021/22,2022-04-02,Liverpool,Watford,H,2,0,2.973,0.863,0.7734,0.1487,0.0779,1.293,6.723,12.841,1.357,3.798,1.16,10.0,26.0,1.38,3.4,0.01914,0.05135,0.02212,0.00606,0.25698,0.16103,0.08108,-10.29,48.74,102.48,1.69,-10.48,1695.6,1404.3,291.3,0,9.85,17.22,-7.37,27.07,17,20.0,-3.0,15.0,4.0,11.0,S Attwell,0.4036697247706422,2.743119266055046,3.522935779816514
2021/22,2022-04-02,Brighton,Norwich,D,0,0,2.078,0.934,0.602,0.2301,0.1678,1.661,4.346,5.958,1.726,2.378,1.54,4.47,8.3,2.13,1.89,0.13021,0.36246,0.59275,0.02817,0.92143,1.46924,0.18374,-7.28,2.85,39.31,23.41,-20.52,1462.1,1364.7,97.4,0,8.58,19.38,-10.8,27.96,17,20.0,-3.0,0.0,0.0,0.0,S Hooper,0.38636363636363635,2.5454545454545454,2.840909090909091
2021/22,2022-04-02,Wolves,Aston Villa,H,2,1,1.625,1.104,0.4774,0.2716,0.251,2.095,3.682,3.984,1.947,2.056,3.13,3.3,2.71,2.48,1.66,0.11204,0.27311,0.07377,0.063,0.7394,0.31692,0.289,49.4,-10.37,-31.98,27.38,-19.26,1519.1,1486.1,33.0,1,14.98,12.77,2.21,27.75,15,14.0,1.0,6.0,9.0,-3.0,D England,0.3333333333333333,2.6666666666666665,3.4166666666666665
2021/22,2022-04-02,Burnley,Man City,A,0,2,0.783,2.712,0.11,0.1623,0.7277,9.09,6.16,1.374,1.475,3.106,15.0,7.0,1.26,1.65,2.45,0.02876,0.0121,0.02635,0.07417,0.11655,0.17713,0.31792,65.02,13.64,-8.3,11.86,-21.12,1437.8,1706.8,-269.0,0,13.41,7.0,6.41,20.41,21,19.0,2.0,4.0,10.0,-6.0,C Pawson,0.4444444444444444,2.634920634920635,3.5555555555555554
2021/22,2022-04-02,Leeds,Southampton,D,1,1,1.931,1.858,0.4052,0.2438,0.351,2.468,4.101,2.849,1.371,3.693,2.54,3.89,3.02,1.71,2.38,0.09579,0.16419,0.57179,0.12318,0.51953,1.41128,0.43228,2.92,-5.15,6.0,24.73,-35.55,1466.7,1477.8,-11.0,0,9.24,9.91,-0.67,19.15,15,20.0,-5.0,6.0,6.0,0.0,A Taylor,0.47186147186147187,2.813852813852814,3.497835497835498
2021/22,2022-04-02,Man United,Leicester,D,1,1,2.075,1.48,0.5071,0.238,0.2549,1.972,4.202,3.922,1.451,3.218,1.56,4.8,6.75,1.6,2.61,0.10738,0.25715,0.5807,0.06499,0.70745,1.43565,0.29429,-20.89,14.23,72.11,10.27,-18.89,1599.3,1527.5,71.8,0,13.27,15.45,-2.18,28.72,21,13.0,8.0,10.0,9.0,1.0,A Marriner,0.4083769633507853,2.900523560209424,3.0523560209424083
2021/22,2022-04-02,Chelsea,Brentford,A,1,4,1.959,0.721,0.654,0.2221,0.1239,1.529,4.502,8.071,1.994,2.006,1.38,5.33,11.0,1.96,2.02,0.39842,0.4277,0.04933,0.76755,1.06129,0.25117,2.08828,-9.74,18.39,36.29,-1.71,0.7,1642.4,1441.8,200.6,1,9.32,13.39,-4.07,22.71,20,13.0,7.0,15.0,6.0,9.0,A Madley,0.4634146341463415,2.707317073170732,2.682926829268293
2021/22,2022-04-03,West Ham,Everton,H,2,1,1.721,1.434,0.4693,0.2528,0.2779,2.131,3.955,3.598,1.637,2.569,1.85,3.91,4.9,2.01,2.01,0.11964,0.28169,0.06393,0.07723,0.75661,0.29149,0.32559,-13.19,-1.14,36.19,22.79,-21.76,1549.2,1442.1,107.1,1,16.59,11.53,5.06,28.12,14,17.0,-3.0,7.0,3.0,4.0,M Oliver,0.40969162995594716,2.8898678414096914,3.1674008810572687
2021/22,2022-04-03,Tottenham,Newcastle,H,5,1,2.289,0.919,0.6316,0.2148,0.1536,1.583,4.655,6.512,1.609,2.643,1.56,4.55,7.0,1.86,2.11,0.05309,0.13569,0.04614,0.02358,0.45944,0.24182,0.16672,-1.45,-2.26,7.49,15.6,-20.17,1575.2,1484.2,91.0,1,18.49,10.6,7.89,29.09,14,17.0,-3.0,12.0,9.0,3.0,M Atkinson,0.4099099099099099,2.5045045045045047,3.1531531531531534
2021/22,2022-04-04,Crystal Palace,Arsenal,H,3,0,1.344,1.566,0.3175,0.2621,0.4204,3.149,3.816,2.379,1.797,2.254,4.25,3.56,2.06,2.22,1.81,0.21417,0.46575,0.06867,0.17674,1.14715,0.30388,0.54543,34.96,-6.71,-13.41,23.54,-19.7,1486.2,1602.2,-115.9,1,15.02,12.07,2.95,27.09,21,16.0,5.0,8.0,12.0,-4.0,P Tierney,0.39344262295081966,2.6885245901639343,3.3278688524590163
2021/22,2022-04-06,Burnley,Everton,H,3,2,1.461,1.449,0.3836,0.2746,0.3418,2.607,3.641,2.926,1.797,2.254,2.75,3.26,3.13,2.34,1.71,0.1656,0.37998,0.07541,0.11683,0.95821,0.32106,0.41825,5.49,-10.46,6.97,30.22,-24.13,1437.8,1442.1,-4.4,1,13.96,12.88,1.08,26.84,4,3.0,1.0,1.0,3.0,-2.0,M Dean,0.45622119815668205,2.6359447004608296,3.7788018433179724
2021/22,2022-04-08,Newcastle,Wolves,H,1,0,1.261,1.298,0.3601,0.287,0.353,2.777,3.485,2.833,2.123,1.891,2.4,3.26,3.69,2.55,1.64,0.17804,0.40952,0.08235,0.12459,1.02148,0.33823,0.43536,-13.58,-6.46,30.25,20.11,-13.27,1484.2,1519.1,-34.9,0,12.58,14.6,-2.02,27.18,5,6.0,-1.0,6.0,9.0,-3.0,P Bankes,0.4166666666666667,2.5277777777777777,3.75
2021/22,2022-04-09,Southampton,Chelsea,A,0,6,0.997,1.88,0.2131,0.2396,0.5473,4.692,4.174,1.827,1.822,2.216,4.19,3.85,2.0,2.02,1.97,0.08345,0.04542,0.05739,0.20492,0.23968,0.27385,0.60272,-10.7,-7.76,9.47,10.87,-11.1,1477.8,1642.4,-164.6,1,11.04,9.14,1.9,20.18,7,7.0,0.0,4.0,12.0,-8.0,K Friend,0.41954022988505746,2.7011494252873565,3.3275862068965516
2021/22,2022-04-09,Aston Villa,Tottenham,A,0,4,1.495,1.821,0.3202,0.2486,0.4312,3.123,4.023,2.319,1.553,2.807,3.3,3.68,2.34,1.9,2.06,0.142,0.10251,0.06179,0.32348,0.38591,0.28579,0.84107,5.67,-8.53,0.91,22.34,-26.61,1486.1,1575.2,-89.1,1,12.54,18.14,-5.6,30.68,7,6.0,1.0,6.0,12.0,-6.0,G Scott,0.5494505494505495,2.89010989010989,2.67032967032967
2021/22,2022-04-09,Watford,Leeds,A,0,3,1.82,1.842,0.3765,0.2425,0.3811,2.656,4.124,2.624,1.412,3.426,2.77,3.7,2.69,1.83,2.13,0.17494,0.14174,0.05879,0.38309,0.47237,0.27768,0.9648,4.29,-10.28,2.52,29.6,-37.83,1404.3,1466.7,-62.5,1,19.53,9.27,10.26,28.8,7,7.0,0.0,4.0,7.0,-3.0,A Marriner,0.40625,2.8958333333333335,3.0572916666666665
2021/22,2022-04-09,Arsenal,Brighton,A,1,2,1.981,1.111,0.572,0.2361,0.1919,1.748,4.235,5.211,1.675,2.482,1.7,4.05,6.0,2.12,1.88,0.32672,0.32715,0.05576,0.65302,0.84856,0.26936,1.65077,-2.75,-4.37,15.14,26.57,-24.25,1602.2,1462.1,140.1,1,11.67,8.67,3.0,20.34,5,7.0,-2.0,9.0,1.0,8.0,D Coote,0.4696969696969697,2.6515151515151514,3.4696969696969697
2021/22,2022-04-09,Everton,Man United,H,1,0,1.421,1.804,0.2909,0.2439,0.4652,3.437,4.1,2.15,1.599,2.669,4.74,3.95,1.85,1.91,2.06,0.23974,0.50281,0.05948,0.21642,1.23474,0.27956,0.62588,37.91,-3.66,-13.95,19.45,-22.82,1442.1,1599.3,-157.2,0,12.92,13.69,-0.77,26.61,3,7.0,-4.0,3.0,8.0,-5.0,J Moss,0.44285714285714284,2.8476190476190477,3.3047619047619046
2021/22,2022-04-10,Man City,Liverpool,D,2,2,2.105,1.206,0.5313,0.2418,0.2268,1.882,4.135,4.409,1.555,2.8,2.14,3.88,3.7,1.77,2.28,0.11126,0.28233,0.5748,0.05144,0.75789,1.41945,0.25723,13.71,-6.17,-16.08,13.83,-18.57,1706.8,1695.6,11.2,1,7.7,9.09,-1.39,16.79,8,8.0,0.0,10.0,15.0,-5.0,A Taylor,0.4698275862068966,2.810344827586207,3.4913793103448274
2021/22,2022-04-10,Norwich,Burnley,H,2,0,1.146,1.391,0.3158,0.2823,0.402,3.167,3.542,2.488,2.148,1.871,3.15,3.32,2.65,2.4,1.68,0.20992,0.4682,0.07969,0.16157,1.1528,0.33169,0.5141,-0.54,-6.27,6.51,11.73,-10.21,1364.7,1437.8,-73.0,0,18.22,13.51,4.71,31.73,8,4.0,4.0,1.0,3.0,-2.0,M Oliver,0.41228070175438597,2.8903508771929824,3.162280701754386
