season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg,h_corners_won,h_corners_conceded,a_corners_won,a_corners_conceded
2022/23,2023-05-08,Burnley,Cardiff,H,3,0,2.304,0.855,0.6841,0.1982,0.1177,1.462,5.047,8.496,2.27,1.787,1.36,5.6,11.0,1.7,2.32,0.03787,0.09977,0.03927,0.01385,0.37959,0.22084,0.12523,-6.98,10.96,29.47,-25.11,29.83,1656.5,1435.7,220.9,1,,,,,9,8.0,1.0,8.0,7.0,1.0,M Donohue,0.42857142857142855,2.3714285714285714,3.657142857142857,6.9,2.6,4.4,5.6
2022/23,2023-05-08,Huddersfield,Reading,H,2,0,1.784,1.179,0.5056,0.2567,0.2377,1.978,3.896,4.207,2.27,1.787,2.15,3.68,3.75,1.93,2.0,0.10029,0.24439,0.06588,0.05649,0.68192,0.29662,0.27139,8.7,-5.54,-10.86,-14.98,11.92,1497.6,1428.2,69.4,0,,,,,4,9.0,-5.0,8.0,3.0,5.0,J Smith,0.46551724137931033,2.7241379310344827,3.7586206896551726,4.9,5.2,3.8,6.5
2022/23,2023-05-08,Luton,Hull,D,0,0,1.812,1.138,0.5335,0.25,0.2165,1.874,4.0,4.618,2.27,1.787,1.68,4.1,5.5,1.98,1.97,0.1105,0.2846,0.56253,0.04689,0.76245,1.38637,0.24404,-10.35,2.5,19.1,-12.78,10.24,1602.5,1484.3,118.2,0,,,,,7,9.0,-2.0,11.0,8.0,3.0,J Linington,0.49767441860465117,2.655813953488372,3.562790697674419,6.6,4.1,3.3,5.5
2022/23,2023-05-08,Middlesbrough,Coventry,D,1,1,1.61,1.277,0.4403,0.2718,0.2879,2.271,3.679,3.473,2.27,1.787,2.6,3.75,2.75,1.8,2.14,0.09225,0.19384,0.53029,0.08291,0.5803,1.30273,0.33959,14.49,1.93,-20.82,-20.7,19.75,1553.6,1540.9,12.7,0,,,,,7,9.0,-2.0,7.0,11.0,-4.0,J Busby,0.4222222222222222,2.2888888888888888,3.7111111111111112,5.8,4.5,3.9,5.2
2022/23,2023-05-08,QPR,Bristol City,A,0,2,1.693,1.501,0.409,0.2601,0.3309,2.445,3.845,3.022,2.27,1.787,2.45,3.72,3.0,1.8,2.2,0.20502,0.16732,0.06764,0.44773,0.52602,0.30121,1.10603,0.2,-3.25,-0.73,-20.7,23.11,1439.0,1471.3,-32.3,0,,,,,9,9.0,0.0,8.0,4.0,4.0,A Woolmer,0.3591549295774648,2.415492957746479,2.9788732394366195,5.6,4.5,4.9,4.7
2022/23,2023-05-08,Watford,Stoke,H,2,0,1.653,0.953,0.5125,0.2688,0.2186,1.951,3.72,4.574,2.27,1.787,2.41,3.6,3.04,1.84,2.1,0.09515,0.23765,0.07228,0.0478,0.66843,0.31313,0.24672,23.53,-3.23,-33.54,-18.94,17.52,1497.8,1451.7,46.1,0,,,,,9,9.0,0.0,5.0,2.0,3.0,L Smith,,,,6.6,3.3,5.3,4.4
2022/23,2023-05-08,Wigan,Rotherham,D,0,0,1.362,0.872,0.4549,0.2979,0.2472,2.198,3.356,4.045,2.27,1.787,2.15,3.8,3.5,1.93,1.98,0.08934,0.2069,0.4929,0.06111,0.60671,1.2109,0.28397,-2.18,13.23,-13.47,-14.98,10.8,1436.8,1440.9,-4.1,0,,,,,9,7.0,2.0,7.0,4.0,3.0,T Robinson,0.47085201793721976,2.5336322869955157,3.5605381165919283,3.8,3.1,4.4,5.9
2022/23,2023-05-08,Swansea,West Brom,H,3,2,1.433,1.324,0.3953,0.2805,0.3242,2.53,3.565,3.084,2.27,1.787,3.21,3.82,2.3,1.81,2.13,0.15692,0.36565,0.07867,0.10511,0.92809,0.32917,0.39187,26.88,7.15,-25.42,-20.26,19.19,1516.2,1523.3,-7.1,1,,,,,9,9.0,0.0,13.0,9.0,4.0,K Stroud,0.45454545454545453,2.735930735930736,3.9740259740259742,3.8,4.6,5.0,5.9
2022/23,2023-05-08,Preston,Sunderland,A,0,3,1.398,1.695,0.3381,0.264,0.3979,2.958,3.787,2.513,2.27,1.787,4.0,3.95,1.95,1.92,2.05,0.15894,0.11429,0.06972,0.36253,0.4126,0.30658,0.92157,35.23,4.3,-22.4,-15.42,14.72,1505.4,1522.8,-17.4,1,,,,,9,9.0,0.0,4.0,11.0,-7.0,R Madley,0.40625,2.34375,3.875,4.3,4.9,4.7,4.1
2022/23,2023-05-08,Birmingham,Sheffield United,A,1,2,0.898,1.588,0.2231,0.2621,0.5148,4.482,3.815,1.943,2.27,1.787,4.1,3.67,2.02,2.05,1.89,0.09508,0.04979,0.0687,0.23545,0.25248,0.30395,0.66404,-8.52,-3.8,3.96,-9.69,5.76,1440.9,1605.3,-164.4,1,,,,,9,4.0,5.0,4.0,12.0,-8.0,D Webb,0.41358024691358025,2.6419753086419755,2.7962962962962963,5.0,6.9,5.2,5.1
2022/23,2023-05-08,Norwich,Blackpool,A,0,1,2.015,1.053,0.576,0.2363,0.1876,1.736,4.232,5.329,2.27,1.787,1.56,4.7,6.5,1.76,2.26,0.33058,0.33183,0.05584,0.65992,0.85814,0.26958,1.67319,-10.14,11.06,21.97,-22.47,26.47,1507.6,1400.4,107.2,0,,,,,9,10.0,-1.0,2.0,6.0,-4.0,J Bell,0.25,3.75,3.125,5.9,3.9,5.0,6.4
2022/23,2023-05-08,Millwall,Blackburn,A,3,4,1.465,1.094,0.4468,0.2838,0.2695,2.238,3.524,3.711,2.27,1.787,1.95,3.86,4.15,1.98,2.02,0.24442,0.1996,0.08052,0.53366,0.59197,0.33374,1.31127,-12.87,9.53,11.83,-12.78,13.04,1524.4,1500.5,24.0,1,,,,,10,7.0,3.0,6.0,4.0,2.0,C Pawson,0.23529411764705882,2.2941176470588234,3.0588235294117645,5.1,4.5,4.1,5.5
2023/24,2023-08-04,Sheffield Weds,Southampton,A,1,2,1.337,1.33,0.3687,0.2815,0.3498,2.712,3.552,2.859,2.259,1.794,3.31,3.47,2.35,2.06,1.88,0.18622,0.13591,0.07926,0.42275,0.45992,0.33063,1.05038,22.05,-2.31,-17.8,-8.81,4.79,1461.0,1500.0,-39.0,1,,,,,818,,,6.0,,,R Madley,0.3939393939393939,2.3636363636363638,3.8181818181818183,5.2,3.5,,
2023/24,2023-08-05,Blackburn,West Brom,H,2,1,1.446,1.288,0.4042,0.2816,0.3142,2.474,3.552,3.182,2.259,1.794,2.92,3.3,2.72,2.25,1.73,0.15125,0.35499,0.07928,0.09875,0.90587,0.33069,0.37723,18.03,-7.09,-14.52,-0.4,-3.57,1513.0,1515.0,-2.0,1,,,,,89,89.0,0.0,6.0,6.0,0.0,D Whitestone,0.4444444444444444,2.5,2.6825396825396823,7.1,4.6,4.4,6.3
2023/24,2023-08-05,Bristol City,Preston,D,1,1,1.543,1.324,0.4139,0.2743,0.3118,2.416,3.645,3.207,2.259,1.794,2.15,3.5,3.72,2.25,1.77,0.0895,0.17131,0.52659,0.0972,0.53425,1.29339,0.37363,-11.01,-3.98,16.0,-0.4,-1.34,1482.3,1494.1,-11.8,0,,,,,89,89.0,0.0,6.0,1.0,5.0,D Webb,0.4110429447852761,2.644171779141104,2.785276073619632,5.8,4.8,4.2,5.7
2023/24,2023-08-05,Middlesbrough,Millwall,A,0,1,1.567,1.072,0.4747,0.2755,0.2499,2.107,3.63,4.002,2.259,1.794,2.05,3.6,4.33,2.11,1.88,0.26267,0.22531,0.07588,0.5627,0.64373,0.32222,1.38681,-2.71,-0.83,8.2,-6.6,4.79,1551.4,1511.9,39.5,0,,,,,89,89.0,0.0,7.0,6.0,1.0,G Ward,0.4370860927152318,2.3311258278145695,3.390728476821192,5.9,4.8,3.9,5.6
2023/24,2023-08-05,Norwich,Hull,H,2,1,1.813,1.192,0.4849,0.2614,0.2538,2.062,3.826,3.94,2.259,1.794,1.82,3.75,5.0,2.06,1.88,0.10992,0.26536,0.0683,0.0644,0.72387,0.30293,0.29273,-11.74,-1.99,26.9,-8.81,4.79,1493.0,1489.2,3.9,1,,,,,89,89.0,0.0,1.0,6.0,-5.0,K Stroud,0.45689655172413796,2.7456896551724137,3.9698275862068964,6.1,3.6,3.4,5.5
2023/24,2023-08-05,Stoke,Rotherham,H,4,1,1.578,0.83,0.5051,0.279,0.2159,1.98,3.584,4.632,2.278,1.783,1.67,4.0,5.75,2.06,1.89,0.09718,0.24493,0.07786,0.0466,0.683,0.32716,0.24318,-15.66,11.61,24.14,-9.57,6.0,1444.8,1442.7,2.1,1,,,,,89,89.0,0.0,1.0,5.0,-4.0,J Busby,0.41304347826086957,2.282608695652174,3.717391304347826,6.9,3.2,4.4,6.2
2023/24,2023-08-05,Swansea,Birmingham,D,1,1,1.917,1.121,0.5442,0.2455,0.2103,1.838,4.073,4.755,2.259,1.794,1.91,3.7,4.37,1.98,1.97,0.11345,0.29612,0.56921,0.04422,0.78563,1.40431,0.2361,3.92,-9.16,-8.1,-12.35,9.81,1524.5,1433.7,90.8,0,,,,,89,89.0,0.0,13.0,3.0,10.0,J Linington,0.49537037037037035,2.6435185185185186,3.550925925925926,4.0,4.4,2.4,5.6
2023/24,2023-08-05,Watford,QPR,H,4,0,2.165,1.013,0.5943,0.2279,0.1778,1.683,4.387,5.626,2.259,1.794,1.97,3.7,4.39,2.02,1.89,0.06539,0.16457,0.05195,0.0316,0.52033,0.25867,0.19571,17.05,-15.66,-21.97,-10.58,5.35,1504.7,1428.1,76.7,1,,,,,89,89.0,0.0,7.0,7.0,0.0,T Bramall,0.4117647058823529,2.0294117647058822,3.235294117647059,7.0,3.6,4.7,6.7
2023/24,2023-08-06,Leeds,Cardiff,D,2,2,1.838,1.058,0.5484,0.2487,0.2029,1.823,4.021,4.93,2.259,1.794,1.47,5.1,8.5,1.75,2.2,0.11398,0.30078,0.56444,0.04115,0.79504,1.39148,0.22672,-19.36,26.83,72.41,-22.53,22.63,1543.1,1432.4,110.7,1,,,,,1110,90.0,1020.0,15.0,7.0,8.0,J Smith,0.4745762711864407,2.711864406779661,3.711864406779661,8.3,3.4,3.8,5.8
2023/24,2023-08-06,Sunderland,Ipswich,A,1,2,1.667,0.902,0.5297,0.2658,0.2045,1.888,3.763,4.89,2.278,1.783,2.55,3.45,3.02,2.0,1.93,0.30447,0.2806,0.07063,0.6328,0.75443,0.30893,1.58714,35.06,-8.32,-38.24,-12.2,8.24,1534.2,1471.6,62.6,1,,,,,90,1554.0,-1464.0,11.0,4.0,7.0,S Barrott,,,,4.7,4.9,4.1,6.1
2023/24,2023-08-12,Hull,Sheffield Weds,H,4,2,1.403,1.42,0.3865,0.2764,0.3371,2.587,3.618,2.966,2.259,1.794,2.38,3.47,3.2,2.08,1.87,0.16334,0.37637,0.07638,0.11364,0.95059,0.32349,0.41115,-8.0,-4.09,7.89,-7.92,4.24,1484.1,1461.4,22.7,1,,,,,7,8.0,-1.0,5.0,5.0,0.0,M Donohue,0.4392523364485981,2.392523364485981,3.6261682242990654,4.9,5.4,4.5,6.2
2023/24,2023-08-12,Coventry,Middlesbrough,H,3,0,1.417,1.407,0.382,0.2784,0.3396,2.618,3.592,2.944,2.259,1.794,2.5,3.47,3.04,2.05,1.94,0.16577,0.38196,0.0775,0.11536,0.96242,0.32627,0.41497,-4.51,-3.4,3.26,-9.25,8.14,1520.9,1523.2,-2.2,1,,,,,6,7.0,-1.0,8.0,4.0,4.0,D Whitestone,0.44881889763779526,2.5039370078740157,2.716535433070866,5.1,4.9,7.2,4.8
2023/24,2023-08-12,Birmingham,Leeds,H,1,0,1.004,1.891,0.2399,0.2485,0.5115,4.168,4.024,1.955,2.259,1.794,3.43,3.84,2.27,1.87,2.09,0.27979,0.57769,0.06176,0.26167,1.42737,0.28571,0.7165,-17.71,-4.57,16.11,-17.22,16.5,1456.9,1526.1,-69.2,0,,,,,7,6.0,1.0,4.0,13.0,-9.0,T Robinson,0.46875,2.5223214285714284,3.5535714285714284,5.0,6.6,8.1,3.8
2023/24,2023-08-12,Cardiff,QPR,A,1,2,1.521,1.226,0.4326,0.2781,0.2894,2.312,3.596,3.456,2.259,1.794,2.07,3.6,4.01,2.23,1.78,0.2307,0.18711,0.07732,0.50499,0.56663,0.32582,1.24004,-10.47,0.11,16.03,-1.28,-0.78,1456.4,1442.7,13.6,1,,,,,6,7.0,-1.0,5.0,7.0,-2.0,O Langford,0.4079601990049751,2.601990049751244,3.4079601990049753,5.0,4.5,4.2,7.0
2023/24,2023-08-12,Huddersfield,Leicester,A,0,1,1.342,1.63,0.3347,0.2681,0.3972,2.988,3.73,2.517,2.259,1.794,4.9,4.0,1.79,1.8,2.16,0.15845,0.11202,0.07186,0.36333,0.40751,0.31207,0.92323,63.99,7.24,-28.88,-20.32,20.4,1494.3,1518.0,-23.7,0,,,,,7,6.0,1.0,10.0,3.0,7.0,D Webb,0.40853658536585363,2.6402439024390243,2.774390243902439,5.3,5.6,,
2023/24,2023-08-12,Ipswich,Stoke,H,2,0,1.284,1.429,0.3641,0.2804,0.3555,2.746,3.566,2.813,2.259,1.794,2.17,3.63,3.5,1.93,2.01,0.17691,0.40436,0.07863,0.12637,1.0103,0.32907,0.43925,-20.98,1.79,24.42,-14.56,12.04,1492.9,1469.2,23.7,0,,,,,6,7.0,-1.0,6.0,4.0,2.0,J Smith,0.4666666666666667,2.7333333333333334,3.7,4.3,4.5,5.6,4.7
2023/24,2023-08-12,Watford,Plymouth,D,0,0,1.88,1.391,0.4623,0.2555,0.2822,2.163,3.913,3.544,1.963,2.038,1.82,4.01,5.0,1.89,2.06,0.09777,0.2137,0.55421,0.07962,0.62042,1.36434,0.33152,-15.86,2.48,41.08,-3.72,1.08,1509.8,1516.4,-6.6,0,,,,,7,7.0,0.0,7.0,3.0,4.0,G Eltringham,0.418848167539267,2.518324607329843,3.282722513089005,6.9,3.5,,
2023/24,2023-08-12,Rotherham,Blackburn,D,2,2,1.486,1.533,0.3606,0.2641,0.3753,2.773,3.787,2.664,2.259,1.794,3.09,3.66,2.45,2.07,1.89,0.0903,0.13003,0.54159,0.14088,0.44721,1.33154,0.47055,11.43,-3.35,-8.03,-8.37,5.35,1451.5,1517.0,-65.5,1,,,,,7,7.0,0.0,4.0,8.0,-4.0,R Madley,0.38235294117647056,2.3823529411764706,3.9411764705882355,4.2,5.7,4.4,5.1
2023/24,2023-08-12,Southampton,Norwich,D,4,4,2.296,1.404,0.532,0.2314,0.2365,1.88,4.321,4.228,1.667,2.5,1.91,3.93,4.4,1.94,2.02,0.113,0.28306,0.59068,0.05595,0.75935,1.46343,0.26988,1.6,-9.05,4.07,16.38,-19.2,1522.1,1503.0,19.2,1,,,,,8,7.0,1.0,3.0,4.0,-1.0,D England,0.4421052631578947,2.442105263157895,3.568421052631579,,,5.6,5.7
2023/24,2023-08-12,West Brom,Swansea,H,3,2,1.726,1.372,0.4385,0.2636,0.2979,2.281,3.793,3.357,2.259,1.794,2.16,3.76,3.75,2.02,1.96,0.13467,0.31528,0.06949,0.08874,0.8244,0.306,0.35367,-5.3,-0.87,11.71,-10.58,9.25,1502.1,1513.4,-11.3,1,,,,,7,7.0,0.0,3.0,11.0,-8.0,S Barrott,0.2,2.6,2.8,6.6,4.1,4.3,3.7
2023/24,2023-08-12,Preston,Sunderland,H,2,1,1.352,1.747,0.3254,0.2626,0.412,3.074,3.808,2.427,2.259,1.794,2.9,3.6,2.65,2.0,1.96,0.20831,0.45515,0.06897,0.16977,1.12285,0.30465,0.53108,-5.66,-5.46,9.19,-11.47,9.25,1497.2,1510.7,-13.4,1,,,,,7,6.0,1.0,2.0,8.0,-6.0,J Linington,0.4930875576036866,2.640552995391705,3.557603686635945,4.3,5.3,5.0,4.2
2023/24,2023-08-12,Millwall,Bristol City,A,0,1,1.641,1.2,0.4656,0.2691,0.2652,2.148,3.716,3.77,2.259,1.794,1.97,3.75,4.45,2.21,1.78,0.25222,0.21681,0.07243,0.53986,0.62667,0.31351,1.32708,-8.29,0.91,18.04,-2.17,-0.78,1520.7,1485.7,35.0,0,,,,,7,7.0,0.0,6.0,7.0,-1.0,K Stroud,0.4592274678111588,2.7467811158798283,3.982832618025751,4.4,5.0,4.1,4.8
