season,games,margin_mae,h2h_accuracy,brier,log_loss,residual_scale
2024,213,14.405290717984869,0.6244131455399061,0.22987426869888178,0.6514552600359313,18.96306806092597
2025,213,14.31738704902955,0.6291079812206573,0.23273412452709355,0.6602915668371314,18.23950031575496
