match_id,season,kickoff_utc,Date,home_club_id,away_club_id,home_goals,away_goals,home_xg,away_xg,xg_source,sofascore_event_id,mapping_day_difference,mapping_score,data_contract,source_hash
ucl-2024-25-011,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,club-brugge-kv,borussia-dortmund,0,3,1.337019287049777,1.877100430467724,sofascore_shotmap,12764194.0,1.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-012,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,celtic-fc,k-slovan-bratislava,5,1,3.790415015110376,0.507991778664291,sofascore_shotmap,12764175.0,1.0,0.9871794871794872,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-013,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,feyenoord-rotterdam,bayer-04-leverkusen,0,4,0.803368236869572,1.731515212915834,sofascore_shotmap,12764229.0,2.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-014,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fk-crvena-zvezda,sport-lisboa-e-benfica,1,2,1.0211233496665917,1.266700563952328,sofascore_shotmap,12764213.0,2.0,0.7413793103448276,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-015,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,as-monaco-fc,fc-barcelona,2,1,1.321599098853768,0.407557185739281,sofascore_shotmap,12764362.0,2.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-016,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,stade-brestois-29,sk-sturm-graz,2,1,2.403545445762579,0.481225239112978,sofascore_shotmap,12764167.0,2.0,0.9516129032258064,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-017,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,atalanta-bc,arsenal-fc,0,0,1.590955909380315,0.788373462855813,sofascore_shotmap,12763970.0,2.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-018,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,club-atl-tico-de-madrid,rb-leipzig,2,1,1.7489092955365888,0.7562939636409259,sofascore_shotmap,12763995.0,2.0,0.9545454545454546,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-019,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,vfb-stuttgart,ac-sparta-praha,1,1,1.705709219910209,1.0040526874363402,sofascore_shotmap,12764523.0,14.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-020,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-red-bull-salzburg,stade-brestois-29,0,4,1.617196446284655,2.045286410488201,sofascore_shotmap,12764453.0,14.0,0.9516129032258064,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-021,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,k-slovan-bratislava,manchester-city-fc,0,4,0.096505120396614,3.7234240956604334,sofascore_shotmap,12764476.0,14.0,0.9871794871794872,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-022,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,borussia-dortmund,celtic-fc,7,1,2.600704688656326,2.130719268694519,sofascore_shotmap,12764149.0,14.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-023,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-barcelona,bsc-young-boys,5,0,3.639651108533152,0.792029544711116,sofascore_shotmap,12764029.0,14.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-024,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-internazionale-milano,fk-crvena-zvezda,4,0,2.789543327914189,0.522406699135902,sofascore_shotmap,12764267.0,14.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-025,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bayer-04-leverkusen,ac-milan,1,0,2.012110269628469,1.024128593504428,sofascore_shotmap,12764036.0,14.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-028,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,girona-fc,feyenoord-rotterdam,2,3,2.338279219383002,1.858344288581613,sofascore_shotmap,12764244.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-029,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fk-shakhtar-donetsk,atalanta-bc,0,3,0.293476577848194,2.611227674409748,sofascore_shotmap,12764462.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-030,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,aston-villa-fc,fc-bayern-m-nchen,1,0,0.400678066536784,1.562335729599006,sofascore_shotmap,12763956.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-031,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,sk-sturm-graz,club-brugge-kv,0,1,0.400683926418419,0.6812550695613,sofascore_shotmap,12764499.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-032,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,liverpool-fc,bologna-fc-1909,2,0,1.214587027207018,0.590066922828554,sofascore_shotmap,12764320.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-033,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,rb-leipzig,juventus-fc,2,3,3.373518800401681,1.204949866980305,sofascore_shotmap,12764419.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-035,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,gnk-dinamo-zagreb,as-monaco-fc,2,2,0.994561762548981,2.065942261406782,sofascore_shotmap,12764228.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-036,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,lille-osc,real-madrid-cf,1,0,1.200494416096807,2.451567497104402,sofascore_shotmap,12764304.0,15.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-037,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,as-monaco-fc,fk-crvena-zvezda,5,1,3.327047478407609,0.979646800124645,sofascore_shotmap,12764370.0,35.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-038,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,ac-milan,club-brugge-kv,3,1,1.217119282111517,0.571944611147042,sofascore_shotmap,12763924.0,35.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-039,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,aston-villa-fc,bologna-fc-1909,2,0,1.242947707884014,0.860027103684843,sofascore_shotmap,12763957.0,35.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-040,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,girona-fc,k-slovan-bratislava,2,0,1.7198556196331931,0.528285279870039,sofascore_shotmap,12764255.0,35.0,0.9871794871794872,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-043,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,real-madrid-cf,borussia-dortmund,5,2,3.640785231255002,1.580520000308755,sofascore_shotmap,12764435.0,35.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-044,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,arsenal-fc,fk-shakhtar-donetsk,1,0,1.821844823697213,0.700858023017642,sofascore_shotmap,12763955.0,35.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-045,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,juventus-fc,vfb-stuttgart,0,1,0.250388653948903,2.52441224180311,sofascore_shotmap,12764289.0,35.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-046,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,stade-brestois-29,bayer-04-leverkusen,1,1,0.4615553505718709,1.032253528013832,sofascore_shotmap,12764162.0,36.0,0.9516129032258064,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-047,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,atalanta-bc,celtic-fc,0,0,2.4132024357095254,0.2555420901626329,sofascore_shotmap,12763972.0,36.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-048,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bsc-young-boys,fc-internazionale-milano,0,1,0.821796240285037,3.571946415157617,sofascore_shotmap,12764532.0,36.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-049,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-barcelona,fc-bayern-m-nchen,4,1,2.233134828507895,1.0333168264478374,sofascore_shotmap,12764014.0,36.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-050,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,manchester-city-fc,ac-sparta-praha,5,0,2.929904190862182,0.230852646753191,sofascore_shotmap,12764347.0,36.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-051,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,rb-leipzig,liverpool-fc,0,1,0.8597562285140172,2.394137769937517,sofascore_shotmap,12764425.0,36.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-052,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,club-atl-tico-de-madrid,lille-osc,1,3,2.3490061722695827,1.338039191478486,sofascore_shotmap,12763988.0,36.0,0.9545454545454546,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-054,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-red-bull-salzburg,gnk-dinamo-zagreb,0,2,1.273055795580154,1.7274680193513705,sofascore_shotmap,12764456.0,36.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-055,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,k-slovan-bratislava,gnk-dinamo-zagreb,1,4,1.878061407245702,1.543187947943813,sofascore_shotmap,12764474.0,49.0,0.9871794871794872,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-058,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bologna-fc-1909,as-monaco-fc,0,1,0.462437387555842,0.973278276622296,sofascore_shotmap,12764139.0,49.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-059,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,borussia-dortmund,sk-sturm-graz,1,0,1.992607414722452,0.434818232432008,sofascore_shotmap,12764155.0,49.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-060,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,liverpool-fc,bayer-04-leverkusen,4,0,3.797206511720998,0.8814844759181082,sofascore_shotmap,12764316.0,49.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-061,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,real-madrid-cf,ac-milan,1,3,2.660880419464412,2.547819552943114,sofascore_shotmap,12764432.0,49.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-062,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,celtic-fc,rb-leipzig,3,1,1.787546947598464,1.277022033929819,sofascore_shotmap,12764172.0,49.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-063,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,lille-osc,juventus-fc,1,1,0.813094677403563,1.457842065991465,sofascore_shotmap,12764301.0,49.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-065,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fk-shakhtar-donetsk,bsc-young-boys,2,1,1.9628228265792087,0.984437988139695,sofascore_shotmap,12764468.0,50.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-066,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,ac-sparta-praha,stade-brestois-29,1,2,0.5162507947534369,1.597754467278716,sofascore_shotmap,12764482.0,50.0,0.9516129032258064,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-067,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,vfb-stuttgart,atalanta-bc,0,2,0.9713260587304792,2.273528944700945,sofascore_shotmap,12764513.0,50.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-068,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-internazionale-milano,arsenal-fc,1,0,1.159984692969917,1.799514499492935,sofascore_shotmap,12764263.0,50.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-069,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,paris-saint-germain-fc,club-atl-tico-de-madrid,1,2,2.127758659422396,0.660334493964911,sofascore_shotmap,12764375.0,50.0,0.9545454545454546,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-070,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,feyenoord-rotterdam,fc-red-bull-salzburg,1,3,0.7713460563682026,1.695569314101332,sofascore_shotmap,12764236.0,50.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-071,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fk-crvena-zvezda,fc-barcelona,2,5,0.201188338920471,3.685754449106748,sofascore_shotmap,12764209.0,50.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-073,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,k-slovan-bratislava,ac-milan,2,3,1.51277127861977,1.877718416973954,sofascore_shotmap,12764471.0,70.0,0.9871794871794872,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-074,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,ac-sparta-praha,club-atl-tico-de-madrid,0,6,0.20225860364735,3.111595991998896,sofascore_shotmap,12764481.0,70.0,0.9545454545454546,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-076,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bsc-young-boys,atalanta-bc,1,6,0.808575723320247,2.5436740396544395,sofascore_shotmap,12764527.0,70.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-077,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-bayern-m-nchen,paris-saint-germain-fc,1,0,2.412060711532825,0.769962329417475,sofascore_shotmap,12764080.0,70.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-078,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-barcelona,stade-brestois-29,3,0,2.857309390829502,0.068776477128268,sofascore_shotmap,12764020.0,70.0,0.9516129032258064,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-079,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-internazionale-milano,rb-leipzig,1,0,1.3708933033049109,0.146026507019997,sofascore_shotmap,12764274.0,70.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-080,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,manchester-city-fc,feyenoord-rotterdam,3,3,2.212209099942443,2.189163082279262,sofascore_shotmap,12764341.0,70.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-081,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bayer-04-leverkusen,fc-red-bull-salzburg,5,0,4.563670046200596,0.310716674663123,sofascore_shotmap,12764052.0,70.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-082,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,sk-sturm-graz,girona-fc,1,0,0.90911676548422,1.669732833281163,sofascore_shotmap,12764501.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-083,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fk-crvena-zvezda,vfb-stuttgart,5,1,1.896806359291082,0.6351802507415389,sofascore_shotmap,12764218.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-085,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,aston-villa-fc,juventus-fc,0,0,1.222001146525144,0.391048452816908,sofascore_shotmap,12763959.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-086,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bologna-fc-1909,lille-osc,1,2,1.709217284806074,2.4256522580981152,sofascore_shotmap,12764118.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-087,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,liverpool-fc,real-madrid-cf,2,0,2.7310795300096298,1.226059434275698,sofascore_shotmap,12764328.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-088,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,celtic-fc,club-brugge-kv,1,1,1.006577264517549,1.08313349355012,sofascore_shotmap,12764168.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-089,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,gnk-dinamo-zagreb,borussia-dortmund,0,3,0.1584055647254,1.719306108541785,sofascore_shotmap,12764224.0,71.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-091,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,girona-fc,liverpool-fc,0,1,1.209691004827618,1.841944713649905,sofascore_shotmap,12764249.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-092,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,gnk-dinamo-zagreb,celtic-fc,0,0,0.531943412497635,0.431297980248929,sofascore_shotmap,12764226.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-094,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,rb-leipzig,aston-villa-fc,2,3,2.2303127842024,2.136897254735241,sofascore_shotmap,12764414.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-095,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,atalanta-bc,real-madrid-cf,2,3,3.328703895249954,2.098489935509868,sofascore_shotmap,12763974.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-096,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,bayer-04-leverkusen,fc-internazionale-milano,1,0,1.137358643114566,0.299980107694862,sofascore_shotmap,12764043.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-098,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fk-shakhtar-donetsk,fc-bayern-m-nchen,1,5,1.225643068552019,3.586954170876743,sofascore_shotmap,12764464.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
ucl-2024-25-099,2024-25,2024-09-17T00:00:00+00:00,2024-09-17T00:00:00Z,fc-red-bull-salzburg,paris-saint-germain-fc,0,3,0.157926091924309,3.186161519028234,sofascore_shotmap,12764458.0,84.0,1.0,ucl_recent_sofascore_xg_v1,42458cbd2499272d02d2db97916950646038287b52f25490239639dd83966494
