snapshot_model_version,race_id,race_date,track_slug,race_number,snapshot_version,fold,going_bucket,completed_races,same_regime_races,state_reliability,update_eligible,reason_codes,early_score_status,middle_score_status,late_score_status,actual_label,v0_prob_even,governed_prob_even,v0_prob_fast,governed_prob_fast,v0_prob_slow,governed_prob_slow,v0_prob_very_fast_or_collapse,governed_prob_very_fast_or_collapse,actual_early_score,v0_early_score,governed_early_score,actual_middle_score,v0_middle_score,governed_middle_score,actual_late_score,v0_late_score,governed_late_score,snapshot_sha256
expected-tempo-governed-shadow-v1,2025-04-19|randwick|6,2025-04-19,randwick,6,V5,1,soft,5,5,0.4520640582306613,1,probabilities_updated,held_by_policy,capped,updated,even,0.3003344481605351,0.337145049551309,0.1122073578595317,0.0947807922505631,0.4347109412326804,0.420456443704478,0.1527472527472527,0.1476177144936497,-0.0989253113899001,-0.2866705153702255,-0.2866705153702255,0.1133597915086726,-0.3110882821298076,0.1889117178701924,-0.5223499866623332,-0.2910897069408998,0.19553862513458392,98d325727b265558576e3d0a7dbdbf66c24acea19782dd829b6ae9cdbcfa9853
expected-tempo-governed-shadow-v1,2025-04-19|randwick|8,2025-04-19,randwick,8,V6,1,soft,6,6,0.5340738279948901,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,updated,very_fast_or_collapse,0.4139329680495268,0.38216787956117076,0.1118266562299864,0.11910488787551336,0.2722296205182422,0.2467164773610712,0.2020107552022445,0.25201075520224453,0.8548327747186153,-0.0404545666943978,-0.0404545666943978,0.8477413767946574,-0.7325348677273784,-0.2325348677273784,0.7369145259240782,-0.1456456421002815,0.2285458092215397,8d24cb2e01297edfbc8af694d40f7e378eeb7b3a069524aa32f82a8bfec40ece
expected-tempo-governed-shadow-v1,2025-04-19|randwick|9,2025-04-19,randwick,9,V7,1,soft,7,7,0.5425598742632757,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,capped,even,0.2556221889055472,0.26751362533539697,0.0888305847076461,0.10798396149607371,0.497911758406511,0.447911758406511,0.1576354679802955,0.17659065476201813,-0.4824172319435272,-0.6020308462384194,-0.6020308462384194,0.0110572255651801,-0.527414560044455,-0.027414560044454972,0.7938450914004355,-0.3309324487931435,0.16906755120685651,009ffa8ee3af3f2162be84f9f44cf0ab7b30a060ddb683b9350d97bd74fbcf8e
expected-tempo-governed-shadow-v1,2025-04-19|randwick|10,2025-04-19,randwick,10,V8,1,soft,8,8,0.6117441439453697,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,updated,very_fast_or_collapse,0.4139329680495268,0.39129410780746365,0.1118266562299864,0.12458853133063094,0.2722296205182422,0.23210660565966063,0.2020107552022445,0.25201075520224453,0.7818049124777573,-0.0404545666943978,-0.0404545666943978,1.5841751652027751,-0.7325348677273784,-0.2325348677273784,-0.5610286934179602,-0.1456456421002815,0.33630189833612867,df2df45713eed52bae8854836f4a9d6c5351cb226e67adbee5fd4cf5ede38729
expected-tempo-governed-shadow-v1,2025-04-26|randwick|3,2025-04-26,randwick,3,V0,1,soft,0,0,0.0,0,"no_completed_races,insufficient_state_reliability,probabilities_held",held_by_policy,held_insufficient_evidence,held_insufficient_evidence,slow,0.3043478260869565,0.3043478260869565,0.108695652173913,0.108695652173913,0.4440993788819876,0.4440993788819876,0.1428571428571428,0.1428571428571428,-1.0211040664298503,-0.4483988885128754,-0.4483988885128754,-3.3724537973829567,-0.3170567021240242,-0.3170567021240242,-0.8689385459923706,-0.2530751349556213,-0.2530751349556213,762a4d83ea3c120d727a4f830f22daa295c3698d8d60894547d2a154f8c3fe36
expected-tempo-governed-shadow-v1,2025-04-26|randwick|4,2025-04-26,randwick,4,V1,1,soft,1,1,0.3333333333333333,1,probabilities_updated,held_by_policy,capped,updated,slow,0.3043478260869565,0.3433090575615098,0.108695652173913,0.0832186272717149,0.4440993788819876,0.4556397632036509,0.1428571428571428,0.1178325519631242,-1.1709909018690907,-0.4483988885128754,-0.4483988885128754,-1.0522055847834708,-0.3170567021240242,-0.8170567021240243,-0.4678899863035818,-0.2530751349556213,-0.6702902175570571,647c8ccb097af514a5f33fdb66d6dc2eda9b4dfef000e182c6ab291549290ca1
expected-tempo-governed-shadow-v1,2025-04-26|randwick|6,2025-04-26,randwick,6,V2,1,soft,2,2,0.3545064244814321,1,probabilities_updated,held_by_policy,updated,updated,slow,0.2556221889055472,0.2946239264435835,0.0888305847076461,0.0806257553449693,0.497911758406511,0.469498137720423,0.1576354679802955,0.1552521804910241,-2.736891244283676,-0.6020308462384194,-0.6020308462384194,-2.947668127584981,-0.527414560044455,-0.9441031439292572,-0.3043924501017709,-0.3309324487931435,-0.7211825230578579,fb619a5caba4ec1b1adad1db21738882905a15070d613de4a45508d5318c0698
expected-tempo-governed-shadow-v1,2025-04-26|randwick|7,2025-04-26,randwick,7,V3,1,soft,3,3,0.4894656731538251,1,probabilities_updated,held_by_policy,capped,capped,slow,0.2556221889055472,0.2579138047050533,0.0888305847076461,0.0742181803745574,0.497911758406511,0.5273935881252529,0.1576354679802955,0.1404744267951362,-0.5990177062960557,-0.6020308462384194,-0.6020308462384194,-4.0,-0.527414560044455,-1.027414560044455,-0.9203290084574676,-0.3309324487931435,-0.8309324487931435,0819dc7ec17a5bfdd7aacaa0b2fbc9f17dcb1dedb4fa159ec2f4d6d4828ba9db
expected-tempo-governed-shadow-v1,2025-04-26|randwick|9,2025-04-26,randwick,9,V4,1,soft,4,4,0.4377364775447355,1,"probabilities_updated,probability_cap_applied",held_by_policy,capped,capped,slow,0.4139329680495268,0.3835327268822054,0.1118266562299864,0.09840410994171679,0.2722296205182422,0.32222962051824217,0.2020107552022445,0.1958335426578353,-0.6744907594765952,-0.0404545666943978,-0.0404545666943978,0.259103157603819,-0.7325348677273784,-1.2325348677273784,-1.5599953878397177,-0.1456456421002815,-0.6456456421002815,35b9f1ea5035b6a76ffa7367d82b6809b82c042819c442e67f9047e6f5fd6473
expected-tempo-governed-shadow-v1,2025-04-26|the-valley|1,2025-04-26,the-valley,1,V0,1,soft,0,0,0.0,0,"no_completed_races,insufficient_state_reliability,probabilities_held",held_by_policy,held_insufficient_evidence,held_insufficient_evidence,even,0.3221633085896076,0.3221633085896076,0.1053022269353128,0.1053022269353128,0.3878654749280412,0.3878654749280412,0.1846689895470383,0.1846689895470383,0.2669859256261538,-0.2871234187343125,-0.2871234187343125,-1.59319369048781,-0.7381716070290985,-0.7381716070290985,-0.8256697228075596,-0.868002860868811,-0.868002860868811,7739c24cf2bf0453357b46facab4f94d9e9af9891453d3f803599a709c03fa2f
