season,date,home,away,result,fthg,ftag,lambda,mu,p_home,p_draw,p_away,model_home,model_draw,model_away,model_over25,model_under25,close_home,close_draw,close_away,close_over25,close_under25,rps,brier_h,brier_d,brier_a,ll_h,ll_d,ll_a,clv_home,clv_draw,clv_away,clv_over25,clv_under25,elo_home,elo_away,elo_diff,actual_over25,ppda_home,ppda_away,ppda_diff,ppda_sum,rest_days_home,rest_days_away,rest_diff,form5_home,form5_away,form5_diff,referee,ref_home_win_rate,ref_goals_pg,ref_cards_pg,h_corners_won,h_corners_conceded,a_corners_won,a_corners_conceded
2021/22,2021-08-08,Fulham,Middlesbrough,D,1,1,1.593,1.159,0.4838,0.267,0.2492,2.067,3.745,4.013,1.927,2.079,2.0,3.63,4.36,2.21,1.82,0.09871,0.23403,0.53723,0.0621,0.6612,1.32036,0.2866,-3.24,-3.07,8.65,14.69,-12.46,1570.7,1478.6,92.1,0,,,,,382,92.0,290.0,11.0,7.0,4.0,K Stroud,0.5,2.7873563218390807,3.7126436781609193,6.0,4.6,6.3,4.6
2021/22,2021-08-08,Coventry,Nott'm Forest,H,2,1,1.301,1.118,0.4027,0.2962,0.3011,2.483,3.376,3.321,2.298,1.771,2.6,3.3,3.22,2.56,1.61,0.14914,0.35676,0.08772,0.09067,0.90954,0.35122,0.35828,4.71,-2.25,-3.04,11.4,-9.09,1472.2,1473.8,-1.6,1,,,,,92,92.0,0.0,10.0,3.0,7.0,J Linington,0.4444444444444444,2.8271604938271606,3.3209876543209877,4.2,4.2,4.9,4.8
2021/22,2021-08-14,Huddersfield,Fulham,A,1,5,1.514,2.025,0.3001,0.2382,0.4616,3.332,4.198,2.166,1.457,3.189,4.75,3.6,1.96,2.28,1.76,0.12664,0.09008,0.05676,0.28984,0.35687,0.27211,0.773,42.56,-14.24,-9.51,56.49,-44.81,1455.1,1545.9,-90.9,1,,,,,7,6.0,1.0,3.0,9.0,-6.0,D Whitestone,0.4722222222222222,2.6944444444444446,2.513888888888889,5.2,4.4,5.3,5.9
2021/22,2021-08-14,Birmingham,Stoke,D,0,0,1.404,1.391,0.379,0.2785,0.3425,2.639,3.591,2.92,1.89,2.124,2.86,3.18,2.9,2.57,1.59,0.08698,0.14363,0.52058,0.11732,0.47641,1.27837,0.41934,8.37,-11.45,-0.68,35.98,-25.14,1478.2,1491.9,-13.6,0,,,,,7,7.0,0.0,7.0,7.0,0.0,G Ward,0.40625,2.21875,3.28125,4.6,3.2,4.6,5.1
2021/22,2021-08-14,Blackpool,Cardiff,A,0,2,0.932,2.403,0.2029,0.2128,0.5843,4.929,4.699,1.711,1.545,2.836,3.32,3.27,2.55,2.31,1.71,0.07132,0.04116,0.04529,0.1728,0.22676,0.23928,0.53733,-32.64,-30.41,49.04,49.51,-39.7,1489.2,1525.8,-36.6,0,,,,,7,7.0,0.0,2.0,9.0,-7.0,A Woolmer,0.4056603773584906,2.5754716981132075,2.8207547169811322,5.1,5.0,3.8,7.2
2021/22,2021-08-14,Hull,QPR,A,0,3,2.174,1.648,0.4586,0.2339,0.3074,2.18,4.275,3.253,1.361,3.766,2.85,3.37,2.8,2.11,1.88,0.23,0.21034,0.05473,0.47965,0.61365,0.26649,1.17951,30.73,-21.17,-13.93,55.03,-50.08,1461.7,1515.0,-53.3,1,,,,,7,7.0,0.0,3.0,10.0,-7.0,M Donohue,0.44680851063829785,2.5106382978723403,3.127659574468085,3.8,6.0,4.1,6.8
2021/22,2021-08-14,Barnsley,Coventry,H,1,0,1.741,1.109,0.5032,0.2618,0.2351,1.987,3.82,4.254,1.844,2.184,2.12,3.4,4.25,2.31,1.73,0.10069,0.24683,0.06852,0.05525,0.68681,0.30349,0.26796,6.69,-10.99,-0.09,25.27,-20.79,1539.6,1488.7,50.9,0,,,,,7,6.0,1.0,8.0,10.0,-2.0,J Busby,,,,5.3,4.4,3.4,5.0
2021/22,2021-08-14,Peterboro,Derby,H,2,1,0.269,3.314,0.1511,0.1226,0.7263,6.618,8.155,1.377,1.442,3.263,2.3,3.4,3.65,2.25,1.74,0.41603,0.72062,0.01504,0.52747,1.88978,0.13082,1.29561,-65.25,-58.31,165.07,56.03,-46.67,1483.1,1442.7,40.4,1,,,,,7,7.0,0.0,0.0,2.0,-2.0,D Webb,0.40594059405940597,2.722772277227723,2.6930693069306932,,,5.4,3.4
2021/22,2021-08-14,Nott'm Forest,Bournemouth,A,1,2,1.261,1.763,0.2971,0.2586,0.4443,3.366,3.867,2.251,1.718,2.392,3.62,3.41,2.25,2.26,1.76,0.13234,0.08826,0.06686,0.30876,0.35253,0.29917,0.81117,7.55,-11.82,-0.04,31.55,-26.42,1473.4,1530.3,-56.9,1,,,,,6,8.0,-2.0,3.0,4.0,-1.0,G Eltringham,0.42857142857142855,2.5584415584415585,3.168831168831169,4.3,4.1,4.7,3.4
2021/22,2021-08-14,Reading,Preston,H,2,1,1.678,1.492,0.4197,0.2632,0.3171,2.383,3.799,3.154,1.629,2.589,2.3,3.41,3.66,2.19,1.8,0.14577,0.33676,0.06928,0.10055,0.86824,0.30545,0.38141,-3.48,-10.24,16.04,34.44,-30.48,1493.3,1482.9,10.4,1,,,,,7,7.0,0.0,3.0,12.0,-9.0,J Smith,0.3333333333333333,3.1666666666666665,3.6666666666666665,4.9,4.1,3.4,4.5
