season,season_year,date,home_team,away_team,venue,is_final,split,home_elo,away_elo,elo_diff,elo_win_prob,home_rest_days,away_rest_days,rest_diff,home_travel_km,away_travel_km,travel_diff_km,home_win_pct,home_avg_margin,home_last_margin,home_form_games,home_off_big_win,home_off_big_loss,home_win_streak,home_loss_streak,away_win_pct,away_avg_margin,away_last_margin,away_form_games,away_off_big_win,away_off_big_loss,away_win_streak,away_loss_streak,home_ema_win_pct,home_ema_margin,home_opp_adj_margin,away_ema_win_pct,away_ema_margin,away_opp_adj_margin,ema_margin_diff,opp_adj_margin_diff,form_win_pct_diff,form_margin_diff,venue_games,venue_avg_total,venue_home_win_pct,h2h_home_open,h2h_away_open,h2h_home_close,h2h_away_close,mkt_home_prob_open,home_line_open,home_line_close,total_open,total_close,home_score,away_score,home_margin,total_score,home_win
2009,2009,2009-07-12,West Coast Eagles,St Kilda Saints,Domain Stadium,0,train,1489.45,1560.43,-70.98,0.4914,8,7,1,2.4,2723.7,-2721.3,0.5,0.0,-20,2,0,0,0,1,1.0,31.0,6,2,0,0,2,0,0.429,-2.86,-2.31,1.0,27.43,27.59,-30.29,-29.9,-0.5,-31.0,3,192.7,0.333,,,,,,,,,,70,90,-20,160,0
2009,2009,2009-07-12,Hawthorn Hawks,North Melbourne Kangaroos,UTAS Stadium,0,train,1437.14,1426.42,10.72,0.6073,8,7,1,443.2,443.2,0.0,0.0,-54.0,-88,2,0,1,0,2,0.0,-18.5,-15,2,0,0,0,2,0.0,-58.86,-60.34,0.0,-18.0,-17.61,-40.86,-42.74,0.0,-35.5,0,,,,,,,,,,,,73,64,9,137,1
2009,2009,2009-07-12,Melbourne Demons,Port Adelaide Power,MCG,0,train,1468.07,1516.6,-48.52,0.5237,8,8,0,1.9,655.5,-653.5,0.333,-27.67,20,3,0,0,1,0,0.5,7.0,48,2,1,0,1,0,0.432,-20.86,-20.69,0.571,12.86,13.07,-33.72,-33.77,-0.167,-34.67,6,203.7,0.833,,,,,,,,,,101,90,11,191,1
2009,2009,2009-07-17,Essendon Bombers,Western Bulldogs,Marvel Stadium,0,train,1580.5,1568.56,11.94,0.609,6,7,-1,1.4,1.4,0.0,0.75,29.25,35,4,0,0,1,0,0.667,36.33,-1,3,0,0,0,1,0.726,24.8,23.98,0.568,33.46,32.86,-8.66,-8.89,0.083,-7.08,5,183.4,0.8,,,,,,,,,,70,103,-33,173,0
2009,2009,2009-07-18,Geelong Cats,Melbourne Demons,GMHBA Stadium,0,train,1506.09,1496.34,9.76,0.606,7,6,1,0.8,65.5,-64.6,0.5,1.0,-43,4,0,1,0,2,0.5,-18.0,11,4,0,0,2,0,0.36,-7.45,-7.36,0.64,-9.21,-9.06,1.77,1.7,0.0,19.0,1,210.0,1.0,,,,,,,,,,117,71,46,188,1
2009,2009,2009-07-18,Carlton Blues,Sydney Swans,Marvel Stadium,0,train,1522.16,1419.68,102.48,0.7239,7,7,0,1.4,714.7,-713.3,0.667,-11.33,20,3,0,0,2,0,0.25,-14.75,-35,4,0,0,0,1,0.757,-3.27,-4.36,0.274,-15.53,-15.98,12.26,11.62,0.417,3.42,6,181.7,0.667,,,,,,,,,,124,63,61,187,1
2009,2009,2009-07-18,Fremantle Dockers,Brisbane Lions,Domain Stadium,0,train,1367.05,1532.84,-165.79,0.3589,7,7,0,2.4,3608.5,-3606.1,0.0,-58.75,-117,4,0,1,0,4,0.667,16.67,43,3,1,0,1,0,0.0,-67.11,-69.19,0.676,16.41,17.01,-83.52,-86.2,-0.667,-75.42,4,184.5,0.25,,,,,,,,,,47,62,-15,109,0
2009,2009,2009-07-18,Collingwood Magpies,Hawthorn Hawks,MCG,0,train,1619.78,1458.74,161.05,0.786,8,6,2,1.9,1.9,0.0,1.0,35.75,1,4,0,0,4,0,0.333,-33.0,9,3,0,0,1,0,1.0,30.79,30.8,0.432,-29.51,-30.55,60.31,61.35,0.667,68.75,7,201.9,0.857,,,,,,,,,,76,121,-45,197,0
2009,2009,2009-07-19,Port Adelaide Power,West Coast Eagles,AAMI Stadium,0,train,1488.33,1453.72,34.61,0.6395,7,7,0,10.1,2121.8,-2111.8,0.333,1.0,-11,3,0,0,0,1,0.333,-6.67,-20,3,0,0,0,2,0.324,2.54,2.76,0.243,-10.27,-10.31,12.81,13.07,0.0,7.67,3,168.3,1.0,,,,,,,,,,112,76,36,188,1
2009,2009,2009-07-19,Richmond Tigers,North Melbourne Kangaroos,MCG,0,train,1403.36,1404.83,-1.46,0.5904,8,7,1,1.9,1.9,0.0,0.0,-31.0,-20,3,0,0,0,3,0.0,-15.33,-9,3,0,0,0,3,0.0,-27.78,-27.87,0.0,-14.11,-13.72,-13.68,-14.14,0.0,-15.67,8,201.2,0.75,,,,,,,,,,85,85,0,170,0
2009,2009,2009-07-19,St Kilda Saints,Adelaide Crows,Marvel Stadium,0,train,1596.15,1581.86,14.29,0.6122,7,8,-1,1.4,652.5,-651.1,1.0,27.33,20,3,0,0,3,0,1.0,50.0,117,3,1,0,3,0,1.0,24.22,24.25,1.0,60.0,56.05,-35.78,-31.8,0.0,-22.67,7,182.4,0.714,,,,,,,,,,105,48,57,153,1
2009,2009,2009-07-24,Carlton Blues,Collingwood Magpies,MCG,0,train,1546.05,1556.68,-10.63,0.5776,6,6,0,1.9,1.9,0.0,0.75,6.75,61,4,1,0,3,0,0.8,19.6,-45,5,0,1,0,1,0.846,20.23,18.35,0.672,5.95,6.36,14.28,11.99,-0.05,-12.85,9,197.8,0.667,,,,,,,,,,40,94,-54,134,0
2009,2009,2009-07-25,Geelong Cats,Hawthorn Hawks,MCG,0,train,1533.48,1521.84,11.65,0.6085,7,7,0,65.7,1.9,63.8,0.6,10.0,46,5,1,0,1,0,0.5,-13.5,45,4,1,0,2,0,0.57,10.07,10.09,0.64,-2.26,-1.61,12.34,11.7,0.1,23.5,10,191.4,0.6,,,,,,,,,,99,98,1,197,1
2009,2009,2009-07-25,Fremantle Dockers,West Coast Eagles,Domain Stadium,0,train,1346.19,1422.64,-76.46,0.4835,7,6,1,2.4,2.4,0.0,0.0,-50.0,-15,5,0,0,0,5,0.25,-14.0,-36,4,0,0,0,3,0.0,-50.03,-51.54,0.154,-19.68,-19.6,-30.35,-31.94,-0.25,-36.0,5,169.4,0.2,,,,,,,,,,71,66,5,137,1
2009,2009,2009-07-25,Brisbane Lions,North Melbourne Kangaroos,Gabba,0,train,1553.7,1404.83,148.88,0.774,7,6,1,2.2,1373.6,-1371.4,0.75,16.25,15,4,0,0,2,0,0.0,-11.5,0,4,0,0,0,4,0.794,15.89,15.79,0.0,-8.95,-8.7,24.84,24.49,0.75,27.75,2,170.0,1.0,,,,,,,,,,116,75,41,191,1
2009,2009,2009-07-25,St Kilda Saints,Western Bulldogs,Marvel Stadium,0,train,1633.76,1613.58,20.18,0.6202,6,8,-2,1.4,1.4,0.0,1.0,34.75,57,4,1,0,4,0,0.75,35.5,33,4,0,0,1,0,1.0,36.21,37.36,0.726,33.29,33.56,2.91,3.8,0.25,-0.75,8,178.8,0.75,,,,,,,,,,106,61,45,167,1
