round,date,match,selection,side,model_probability,closing_no_vig_probability,probability_edge,closing_odds,expected_value,result,profit
10,2026-05-17,Saints v Tigers,Saints,home,0.9070000000000001,0.8731082654249126,0.03389173457508754,1.09,-0.01136999999999977,W,0.09000000000000008
10,2026-05-17,Saints v Tigers,Tigers,away,0.09299999999999997,0.12689173457508732,-0.033891734575087346,7.5,-0.3025000000000002,L,-1.0
10,2026-05-17,Eagles v Giants,Eagles,home,0.219,0.2210144927536232,-0.0020144927536231982,4.3,-0.05830000000000002,W,3.3
10,2026-05-17,Eagles v Giants,Giants,away,0.781,0.7789855072463768,0.0020144927536231982,1.22,-0.04718,L,-1.0
11,2026-05-21,Hawthorn Hawks v Adelaide Crows,Hawthorn Hawks,home,0.6943,0.6125,0.08179999999999998,1.55,0.07616500000000004,W,0.55
11,2026-05-21,Hawthorn Hawks v Adelaide Crows,Adelaide Crows,away,0.30569999999999997,0.3875,-0.08180000000000004,2.45,-0.251035,L,-1.0
11,2026-05-22,Fremantle Dockers v St Kilda Saints,Fremantle Dockers,home,0.8951,0.7470119521912351,0.14808804780876494,1.27,0.13677699999999993,W,0.27
11,2026-05-22,Fremantle Dockers v St Kilda Saints,St Kilda Saints,away,0.10490000000000001,0.252988047808765,-0.148088047808765,3.75,-0.606625,L,-1.0
11,2026-05-22,Richmond Tigers v Essendon Bombers,Richmond Tigers,home,0.6135,0.33962264150943394,0.2738773584905661,2.8,0.7178,W,1.7999999999999998
11,2026-05-22,Richmond Tigers v Essendon Bombers,Essendon Bombers,away,0.38649999999999995,0.660377358490566,-0.27387735849056605,1.44,-0.44344000000000006,L,-1.0
11,2026-05-23,Collingwood Magpies v West Coast Eagles,Collingwood Magpies,home,0.9508,0.8996212121212122,0.051178787878787824,1.06,0.007848000000000077,W,0.06000000000000005
11,2026-05-23,Collingwood Magpies v West Coast Eagles,West Coast Eagles,away,0.04920000000000002,0.10037878787878789,-0.051178787878787865,9.5,-0.5325999999999997,L,-1.0
