player_id,full_name,last_roster_team,last_season,qb_prior_dropbacks,qb_epa_posterior,qb_success_posterior,qb_sack_rate_posterior,qb_turnover_rate_posterior,qb_scramble_rate_posterior
00-0035577,Devlin Hodges,PIT,2019,175.0,-0.0851786755080665,0.2123076923076923,0.046153846153846156,0.024615384615384615,0.0
00-0034412,Luke Falk,NYJ,2019,90.0,-0.25560742561763944,0.09583333333333334,0.06666666666666667,0.0125,0.0
00-0035251,Will Grier,DAL,2019,58.0,-0.13547755184863383,0.08653846153846154,0.028846153846153848,0.019230769230769232,0.0
00-0031076,David Fales,NYJ,2019,52.0,-0.026989437386979474,0.10891089108910891,0.01485148514851485,0.0049504950495049506,0.0
00-0029623,Alex Tanney,NYG,2019,18.0,-0.0036214215208127056,0.041666666666666664,0.017857142857142856,0.0,0.0
00-0034331,,,2019,5.0,-0.02265457368621062,0.012903225806451613,0.0,0.0064516129032258064,0.0
00-0023534,,,2019,4.0,-0.010430367072164264,0.006493506493506494,0.0,0.0,0.0
00-0029857,Ryan Griffin,TB,2019,4.0,-0.0040514384859011736,0.012987012987012988,0.0,0.0,0.0
00-0027685,,,2019,2.0,0.038694664745554816,0.013157894736842105,0.0,0.0,0.0
00-0029664,,,2019,2.0,-0.024011202995959473,0.0,0.0,0.006578947368421052,0.0
00-0030085,,,2019,2.0,-0.0049121269315180955,0.006578947368421052,0.006578947368421052,0.0,0.0
00-0031051,,,2019,2.0,0.036464797919554835,0.013157894736842105,0.0,0.0,0.0
00-0031363,,,2019,2.0,0.005536187324507505,0.006578947368421052,0.0,0.0,0.0
00-0034064,,,2019,2.0,0.0013727569342958496,0.006578947368421052,0.006578947368421052,0.0,0.0
00-0028064,,,2019,1.0,-0.0034596654894878927,0.0,0.0,0.0,0.0
00-0030465,,,2019,1.0,-0.000980846028750306,0.0,0.0,0.0,0.0
00-0031062,,,2019,1.0,0.013246317906382291,0.006622516556291391,0.0,0.0,0.0
00-0033787,,,2019,1.0,-0.015914362399616827,0.0,0.0,0.006622516556291391,0.0
00-0033906,,,2019,1.0,0.006389501447548831,0.006622516556291391,0.0,0.0,0.0
00-0033923,,,2019,1.0,-0.008102797613238656,0.0,0.006622516556291391,0.0,0.0
00-0034928,,,2019,1.0,-0.002382901107463739,0.0,0.0,0.0,0.0
00-0034959,,,2019,1.0,0.015573153372496268,0.006622516556291391,0.0,0.0,0.0
00-0035297,,,2019,1.0,0.005979279294418825,0.006622516556291391,0.0,0.0,0.0
00-0035350,,,2019,1.0,-0.006138082746329983,0.0,0.006622516556291391,0.0,0.0
00-0029668,Andrew Luck,IND,2018,2389.0,0.07891422368928272,0.43954312721543914,0.04135486411973218,0.024025206774320598,0.0
00-0029682,Brock Osweiler,MIA,2018,1287.0,-0.07403852733457758,0.38413361169102295,0.055671537926235214,0.023660403618649965,0.0
00-0027854,Sam Bradford,ARI,2018,1284.0,0.008042620588902278,0.40097629009762903,0.05299860529986053,0.01603905160390516,0.0
00-0033899,DeShone Kizer,TEN,2018,558.0,-0.2280784114958009,0.2612994350282486,0.059322033898305086,0.03389830508474576,0.0
00-0026898,Mark Sanchez,WAS,2018,495.0,-0.03508301475390743,0.3457364341085271,0.06511627906976744,0.031007751937984496,0.0
00-0023662,Matt Cassel,DET,2018,416.0,-0.20938596560832112,0.2826855123674912,0.06007067137809187,0.028268551236749116,0.0
00-0033104,Cody Kessler,NE,2018,399.0,-0.06176225501793383,0.3005464480874317,0.08925318761384335,0.009107468123861567,0.0
00-0023645,Derek Anderson,BUF,2018,245.0,-0.0668311759829597,0.2936708860759494,0.02278481012658228,0.02278481012658228,0.0
00-0029632,,,2018,7.0,0.06251918714883542,0.03184713375796178,0.006369426751592357,0.0,0.0
00-0034369,Kyle Lauletta,CLE,2018,5.0,-0.04326080296173571,0.0,0.0,0.0064516129032258064,0.0
00-0022921,,,2018,4.0,0.01901576229160978,0.012987012987012988,0.0,0.0,0.0
00-0027793,,,2018,4.0,0.0006477076272244335,0.012987012987012988,0.006493506493506494,0.0,0.0
00-0030092,,,2018,3.0,0.005943081478168275,0.006535947712418301,0.0,0.0,0.0
00-0033556,,,2018,3.0,0.04069910184107416,0.013071895424836602,0.0,0.0,0.0
00-0023853,,,2018,1.0,0.026959785574812763,0.006622516556291391,0.0,0.0,0.0
00-0031326,,,2018,1.0,-0.0029147174988028326,0.0,0.0,0.0,0.0
00-0031387,,,2018,1.0,-0.010756617052341466,0.0,0.0,0.0,0.0
00-0031549,,,2018,1.0,0.012791260719971595,0.006622516556291391,0.0,0.0,0.0
00-0031716,,,2018,1.0,-0.006271523178807947,0.0,0.0,0.0,0.0
00-0031972,,,2018,1.0,0.00841910709374097,0.006622516556291391,0.0,0.0,0.0
00-0033132,,,2018,1.0,0.05063888100315107,0.006622516556291391,0.0,0.0,0.0
00-0033839,,,2018,1.0,-0.0030716731157523908,0.0,0.0,0.0,0.0
00-0034253,,,2018,1.0,-0.04250575071015698,0.0,0.0,0.006622516556291391,0.0
00-0034353,,,2018,1.0,0.01047233732599173,0.006622516556291391,0.0,0.0,0.0
00-0021429,Carson Palmer,ARI,2017,1806.0,0.08427193885061865,0.4340490797546012,0.05214723926380368,0.020961145194274028,0.0
00-0024226,Jay Cutler,MIA,2017,1720.0,-0.0460502381616,0.4042780748663102,0.05561497326203209,0.025668449197860963,0.0
00-0025430,Drew Stanton,TB,2017,493.0,-0.08618354672144056,0.28615863141524106,0.03265940902021773,0.02332814930015552,0.0
00-0028012,Ryan Mallett,BAL,2017,346.0,-0.06270148124463981,0.2842741935483871,0.014112903225806451,0.018145161290322582,0.0
00-0031064,Tom Savage,DET,2017,341.0,-0.12576310986768163,0.2729124236252546,0.054989816700611,0.014256619144602852,0.0
00-0030526,EJ Manuel,OAK,2017,302.0,-0.11059883380787044,0.2831858407079646,0.0420353982300885,0.015486725663716814,0.0
00-0031568,Bryce Petty,MIA,2017,267.0,-0.1713283308048357,0.22541966426858512,0.050359712230215826,0.023980815347721823,0.0
00-0030524,Landry Jones,JAX,2017,184.0,-0.02391020471604171,0.23053892215568864,0.029940119760479042,0.023952095808383235,0.0
00-0028090,T.J. Yates,HOU,2017,176.0,-0.1117749904790455,0.18711656441717792,0.05521472392638037,0.015337423312883436,0.0
00-0033108,Paxton Lynch,PIT,2017,145.0,-0.08275384883713863,0.21016949152542372,0.061016949152542375,0.013559322033898305,0.0
00-0032784,Kevin Hogan,TEN,2017,109.0,-0.08557483238425825,0.16216216216216217,0.03088803088803089,0.02702702702702703,0.0
00-0028595,Scott Tolzien,IND,2017,64.0,-0.17732081074499567,0.102803738317757,0.037383177570093455,0.018691588785046728,0.0
00-0024264,Kellen Clemens,LAC,2017,19.0,-0.041068934319201944,0.05917159763313609,0.005917159763313609,0.005917159763313609,0.0
00-0027796,Joe Webb,NYG,2017,7.0,-0.03334701447495538,0.006369426751592357,0.0,0.006369426751592357,0.0
00-0032630,Joe Callahan,DET,2017,7.0,-0.022638559679924897,0.006369426751592357,0.0,0.0,0.0
00-0032431,Jake Rudock,MIA,2017,5.0,-0.04303579094158786,0.012903225806451613,0.0,0.0064516129032258064,0.0
00-0023742,,,2017,3.0,0.005943982219369169,0.006535947712418301,0.0,0.0,0.0
00-0028954,,,2017,2.0,0.05769114981069977,0.013157894736842105,0.0,0.0,0.0
00-0029304,,,2017,2.0,0.023331528240306255,0.006578947368421052,0.0,0.0,0.0
00-0029493,,,2017,2.0,0.012008818049109419,0.006578947368421052,0.0,0.0,0.0
00-0030663,,,2017,2.0,0.02194273637264575,0.006578947368421052,0.0,0.0,0.0
00-0031431,,,2017,2.0,0.0154048455936534,0.006578947368421052,0.0,0.0,0.0
00-0032475,,,2017,2.0,0.008559082012078235,0.006578947368421052,0.0,0.006578947368421052,0.0
00-0027690,,,2017,1.0,-0.0055298191203815945,0.0,0.0,0.0,0.0
00-0027994,,,2017,1.0,-0.026798031847177703,0.0,0.0,0.006622516556291391,0.0
00-0029878,,,2017,1.0,-0.002444981171792706,0.0,0.0,0.0,0.0
00-0030710,,,2017,1.0,0.020790445196615003,0.006622516556291391,0.0,0.0,0.0
00-0031079,,,2017,1.0,0.041679437922942916,0.006622516556291391,0.0,0.0,0.0
00-0032449,,,2017,1.0,0.016465582379867748,0.006622516556291391,0.0,0.0,0.0
00-0033040,,,2017,1.0,-0.03404187396460132,0.0,0.0,0.006622516556291391,0.0
00-0027974,Colin Kaepernick,SF,2016,1170.0,-0.041214643443410366,0.35454545454545455,0.08787878787878788,0.014393939393939395,0.0
00-0021678,Tony Romo,DAL,2016,654.0,0.1508519171714616,0.4166666666666667,0.055970149253731345,0.01990049751243781,0.0
00-0020679,Shaun Hill,MIN,2016,291.0,-0.06676348897439342,0.29705215419501135,0.045351473922902494,0.015873015873015872,0.0
00-0024296,Charlie Whitehurst,CLE,2016,264.0,-0.05214184846840766,0.2463768115942029,0.06038647342995169,0.00966183574879227,0.0
00-0032893,Connor Cook,CIN,2016,72.0,-0.1608408006097039,0.10810810810810811,0.02252252252252252,0.018018018018018018,0.0
00-0030419,Matt McGloin,KC,2016,70.0,-0.10891247488093901,0.12727272727272726,0.013636363636363636,0.013636363636363636,0.0
00-0032462,Trevone Boykin,SEA,2016,19.0,0.03299242732366893,0.07100591715976332,0.005917159763313609,0.005917159763313609,0.0
00-0033098,Cardale Jones,SEA,2016,12.0,-0.04963326967036766,0.030864197530864196,0.006172839506172839,0.006172839506172839,0.0
00-0028825,,,2016,10.0,-0.0216786259705259,0.0125,0.00625,0.0,0.0
00-0026995,,,2016,2.0,-0.010106643031528955,0.0,0.006578947368421052,0.0,0.0
00-0027145,,,2016,2.0,0.016720078109325475,0.006578947368421052,0.0,0.0,0.0
00-0028009,,,2016,2.0,0.012137522999852846,0.006578947368421052,0.0,0.0,0.0
00-0027902,,,2016,1.0,0.011637298689017209,0.006622516556291391,0.0,0.0,0.0
00-0028434,,,2016,1.0,0.01327549970388067,0.006622516556291391,0.0,0.0,0.0
00-0029269,,,2016,1.0,-0.003357806033300643,0.0,0.0,0.0,0.0
00-0029597,,,2016,1.0,-0.01911677698148353,0.0,0.0,0.0,0.0
00-0029688,,,2016,1.0,0.015214260809419566,0.006622516556291391,0.0,0.0,0.0
00-0030496,,,2016,1.0,-0.003955034661686529,0.0,0.0,0.0,0.0
00-0030990,,,2016,1.0,-0.0022895035275338304,0.0,0.0,0.0,0.0
00-0031912,,,2016,1.0,0.013842388772057209,0.006622516556291391,0.0,0.0,0.0
00-0032257,,,2016,1.0,-0.0032606660126282875,0.0,0.0,0.0,0.0
00-0033111,,,2016,1.0,-0.05039777570798845,0.0,0.0,0.006622516556291391,0.0
00-0010346,Peyton Manning,DEN,2015,1110.0,0.037445362883217426,0.3976190476190476,0.03492063492063492,0.02619047619047619,0.0
00-0028957,Austin Davis,TEN,2015,416.0,-0.12347848956566729,0.32332155477031804,0.0706713780918728,0.02120141342756184,0.0
00-0031266,Zach Mettenberger,PIT,2015,376.0,-0.18025868379569046,0.2908745247148289,0.058935361216730035,0.026615969581749048,0.0
00-0007091,Matt Hasselbeck,IND,2015,318.0,-0.012951633506622033,0.31837606837606836,0.038461538461538464,0.010683760683760684,0.0
00-0031409,Johnny Manziel,CLE,2015,279.0,-0.08514845023062277,0.2400932400932401,0.05128205128205128,0.016317016317016316,0.0
00-0020245,Mike Vick,PIT,2015,214.0,-0.2192864150685042,0.17857142857142858,0.07967032967032966,0.008241758241758242,0.0
00-0029677,Brandon Weeden,HOU,2015,191.0,0.009662608595108415,0.26099706744868034,0.03225806451612903,0.011730205278592375,0.0
00-0027659,Jimmy Clausen,BAL,2015,183.0,-0.1387262564570738,0.1831831831831832,0.03003003003003003,0.015015015015015015,0.0
00-0029531,Ryan Lindley,IND,2015,141.0,-0.10256158988565542,0.17869415807560138,0.03436426116838488,0.020618556701030927,0.0
00-0029234,Kellen Moore,DAL,2015,109.0,-0.0018864176298131106,0.20077220077220076,0.019305019305019305,0.023166023166023165,0.0
00-0022864,Luke McCown,DAL,2015,41.0,0.061219006868466534,0.11518324607329843,0.005235602094240838,0.005235602094240838,0.0
00-0023578,Dan Orlovsky,LA,2015,40.0,0.0005441536323835045,0.08947368421052632,0.0,0.005263157894736842,0.0
00-0026993,Josh Freeman,IND,2015,29.0,-0.03036222653270665,0.061452513966480445,0.00558659217877095,0.00558659217877095,0.0
00-0030586,Ryan Nassib,JAX,2015,12.0,0.02633523232056357,0.05555555555555555,0.012345679012345678,0.0,0.0
00-0030569,Sean Renfree,ATL,2015,9.0,-0.0466597478722556,0.006289308176100629,0.012578616352201259,0.006289308176100629,0.0
00-0024279,Tarvaris Jackson,SEA,2015,8.0,0.005175123216298444,0.0189873417721519,0.006329113924050633,0.0,0.0
00-0028052,,,2015,3.0,0.03652301395092817,0.0196078431372549,0.0,0.0,0.0
00-0025396,,,2015,2.0,-0.002727622451953051,0.006578947368421052,0.006578947368421052,0.0,0.0
00-0026144,,,2015,2.0,-0.005694288889093227,0.0,0.0,0.0,0.0
00-0030120,B.J. Daniels,SEA,2015,2.0,0.0012784542846738507,0.006578947368421052,0.0,0.0,0.0
00-0027595,,,2015,1.0,-0.0030469588791976207,0.0,0.0,0.0,0.0
00-0027816,,,2015,1.0,-0.009708580332777357,0.0,0.006622516556291391,0.0,0.0
00-0028237,,,2015,1.0,-0.000398182709522496,0.0,0.0,0.0,0.0
00-0029205,,,2015,1.0,-0.0025217410343520296,0.0,0.0,0.0,0.0
00-0029510,,,2015,1.0,-0.006350039130551679,0.0,0.0,0.0,0.0
00-0030789,,,2015,1.0,0.026187838093741544,0.006622516556291391,0.0,0.0,0.0
00-0031203,,,2015,1.0,-0.016982228539125465,0.0,0.0,0.0,0.0
00-0023541,Kyle Orton,BUF,2014,479.0,-0.008759812624108937,0.3354531001589825,0.05246422893481717,0.01589825119236884,0.0
00-0027946,Jake Locker,TEN,2014,160.0,-0.10468658086408086,0.2129032258064516,0.04516129032258064,0.02258064516129032,0.0
00-0027950,Christian Ponder,SF,2014,50.0,-0.09557065685210406,0.08,0.03,0.01,0.0
00-0030661,Connor Shaw,CHI,2014,32.0,-0.009960298736248508,0.06043956043956044,0.02197802197802198,0.005494505494505495,0.005494505494505495
00-0023460,Jason Campbell,CIN,2014,20.0,-0.05755974324385855,0.041176470588235294,0.0058823529411764705,0.0,0.0
00-0026349,Matt Flynn,NO,2014,18.0,-0.08127900983278573,0.03571428571428571,0.011904761904761904,0.005952380952380952,0.0
00-0029151,Matt Simms,ATL,2014,8.0,-0.01767114026595756,0.0189873417721519,0.0,0.0,0.0
00-0024408,Bruce Gradkowski,PIT,2014,3.0,0.0157472941803052,0.013071895424836602,0.0,0.0,0.0
00-0025592,Jordan Palmer,TEN,2014,3.0,-0.026171282470588468,0.006535947712418301,0.0,0.0,0.0
00-0030142,,,2014,2.0,-0.006972666018458672,0.006578947368421052,0.0,0.006578947368421052,0.0
00-0019714,,,2014,1.0,0.018491626680144015,0.006622516556291391,0.0,0.0,0.0
00-0022084,,,2014,1.0,-0.0027504483644930733,0.0,0.0,0.0,0.0
00-0024204,,,2014,1.0,-0.0025939764844296834,0.0,0.0,0.0,0.0
00-0025424,,,2014,1.0,-0.015393946122452123,0.0,0.0,0.0,0.0
00-0026345,,,2014,1.0,-0.004348604529725992,0.0,0.0,0.0,0.0
00-0026796,,,2014,1.0,0.008656653405794726,0.006622516556291391,0.0,0.0,0.0
00-0026901,,,2014,1.0,-0.0028981096350236346,0.0,0.0,0.0,0.0
00-0028091,,,2014,1.0,-0.008745764108238845,0.0,0.0,0.0,0.0
00-0029159,,,2014,1.0,0.007167551817221333,0.006622516556291391,0.0,0.0,0.0
00-0029384,,,2014,1.0,-0.002821477276538283,0.0,0.0,0.0,0.0
00-0030547,,,2014,1.0,-0.011620072165306732,0.0,0.0,0.0,0.0
00-0030999,,,2014,1.0,-0.0029430535112334945,0.0,0.0,0.0,0.0
