race_date,track_slug,race_number,runner_number,runner_name,result_status,finish_position,beaten_lengths,finish_time_seconds,weight_carried_kg,barrier,jockey,trainer,official_handicap_rating,distance_metres,race_class,official_time_seconds,track_condition,rail_position,scheduled_start_at,source,source_url
2026-09-12,rosehill,1,2,Condone,finished,6,2.41,83.39,60.0,11,B.Nock,M.D.Griffith,72.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,3,Tom Vegas,scratched,,,,60.0,,J.G.Stiff,D.R.Mirfin,72.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,4,Flamboyant Lad,scratched,,,,59.0,,T.Berry,L.Ruddy,70.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,5,Chilled With Ice,finished,9,5.82,83.97,58.0,13,N.C.Rawiller,M.J.Dunn,68.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,6,Nimble Star,finished,5,2.21,83.35,58.0,9,A.B.Collett,B.Robb,68.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,7,Chemtrail,scratched,,,,56.0,,M.G.Bourke,D.A.J.Williams,64.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,8,Stormbringer,scratched,,,,56.0,,B.E.Thompson,M.J.Dale,64.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,9,Xtreme,finished,2,1.89,83.3,56.0,7,K.McEvoy,P.G.Snowden,64.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,10,The Torque Xpress,scratched,,,,55.5,,A.R.Morgan,M.J.Dunn,63.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,11,Snowy,finished,3,1.91,83.31,55.0,6,C.Ramsbotham,"Barbara Joseph, Paul & Matt Jones",66.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,12,Dubbo Boy,finished,11,6.56,84.09,55.0,12,A.Roper,D.A.J.Williams,62.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,13,Yiasou,finished,8,4.75,83.78999999999999,55.0,2,J.Pracey-Holmes,B.R.E.Thompson,62.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,14,I Am Steffi,finished,13,9.73,84.63,54.5,8,T.Clark,N.Osborne,65.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,15,Brutal Miss,finished,4,2.08,83.33,54.0,4,Z.T.Lloyd,M.J.Dunn,61.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,16,Street Force,scratched,,,,54.0,,R.Jones,S.I.Singleton,61.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,17,The Main Event,finished,7,4.45,83.73,54.0,5,R.King,T.Robinson,58.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,18,Spread The Love,scratched,,,,55.5,,,D.L.Seib,63.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,19,Roonami,finished,10,5.98,83.99,54.0,1,C.Keatings,M.R.A.Kelley,62.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,1,20,Diamond Frost,finished,12,7.1,84.19,54.0,3,T.J.Schiller,Keith Dryden & Libby Snowden,60.0,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",82.98,Good,+5m Entire,2026-09-12T01:50:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,1,Huon,finished,6,3.39,70.38,61.5,12,W.Stanley,R.Litt,75.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,2,Annie's Rose,scratched,,,,60.0,,A.Roper,K.L.Buchanan,76.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,3,Zaragoza,finished,8,3.94,70.48,59.0,5,T.Berry,Robert & Luke Price,70.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,4,Heroic Deed,finished,7,3.47,70.4,57.5,8,A.R.Morgan,N.C.Doyle,67.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,5,Heuristic,finished,4,2.02,70.15,57.5,2,N.C.Rawiller,Mitchell Beer & George Carpenter,67.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,6,Queen Of Clubs,finished,12,5.78,70.78999999999999,57.0,11,R.King,G.Portelli,70.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,7,Formal,finished,1,0.67,69.81,57.0,7,J.B.McDonald,N.C.Doyle,66.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,8,Vetwelve,finished,11,5.27,70.7,57.0,4,D.Gibbons,J.G.Sargent,66.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,9,Let's Go Again,finished,5,2.48,70.23,56.5,10,S.Grima,K.Parker,69.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,10,Gooloo Bucky,scratched,,,,56.5,,,P.A.Murray,65.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,11,Better Late,finished,2,0.67,69.92,56.0,3,T.Clark,N.C.Doyle,64.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,12,Stakeholder,finished,10,4.62,70.59,56.0,6,A.B.Collett,T.J.Bartley,64.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,13,Commanding Belle,scratched,,,,55.0,,T.J.Schiller,Robert & Luke Price,66.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,14,Twinkling Star,finished,9,4.33,70.53999999999999,54.5,9,K.McEvoy,M.Vella,65.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,2,15,Call Me Sassy,finished,3,1.39,70.03999999999999,52.0,1,M.Fitzgerald,D.A.Pfieffer,60.0,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",69.81,Good,+5m Entire,2026-09-12T02:25:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,1,Unbelievable,scratched,,,,62.5,,B.Nock,Anthony & Sam Freedman,83.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,2,Foire De Trone,scratched,,,,59.0,,J.B.McDonald,C.Maher,80.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,3,Appeared,finished,1,1.98,149.37,57.5,3,D.Gibbons,B.Baker,73.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,4,Golden Century,finished,4,7.51,150.64,56.5,5,Z.T.Lloyd,C.J.Waller,71.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,5,Kenmare Bay,finished,2,1.98,149.7,56.5,4,T.Berry,John O'Shea & Tom Charlton,71.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,6,Michelangelo,scratched,,,,54.0,,J.G.Stiff,D.R.Mirfin,62.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,7,Seo Linn,finished,5,16.52,152.18,52.0,1,T.J.Schiller,C.J.Waller,66.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,3,8,Spacetime Legend,finished,3,2.05,149.72,52.0,2,R.Jones,J.Wilkes,59.0,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",149.37,Good,+5m Entire,2026-09-12T03:00:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,1,Bold Mac,dnf,,,,60.0,1,A.B.Collett,R.D.Collett,88.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,2,Star Vega,finished,4,3.31,108.72,60.0,6,T.J.Schiller,Anthony & Sam Freedman,88.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,3,Les Vampires,finished,9,10.81,109.99000000000001,59.0,10,A.Roper,L.J.Longmire,86.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,4,Medatsu,finished,3,2.84,108.63,57.5,3,N.C.Rawiller,C.J.Waller,83.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,5,Aethelflaed,finished,6,5.56,109.1,57.0,7,M.Fitzgerald,M.C.Smith,86.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,6,Hutchence,finished,8,9.46,109.75999999999999,55.0,5,S.Grima,C.J.Waller,78.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,7,Mukhtalif,finished,2,2.77,108.62,55.0,9,J.B.McDonald,C.Maher,78.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,8,Savisanta,finished,7,6.47,109.25,54.0,4,T.Berry,C.J.Waller,76.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,9,Furious,finished,5,5.04,109.00999999999999,53.5,8,D.Gibbons,"Michael, John & Wayne Hawkes",75.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,4,10,Anthracite,finished,1,2.77,108.15,52.0,2,A.Adkins,J.J.W.Pride,69.0,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",108.15,Good,+5m Entire,2026-09-12T03:35:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,1,Jamberoo,finished,9,2.3,89.26,62.0,3,A.Roper,John O'Shea & Tom Charlton,82.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,2,Barbaric Lad,scratched,,,,60.0,,A.Hyeronimus,Anthony & Sam Freedman,78.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,3,Mr Verse,finished,7,2.14,89.23,60.0,1,K.McEvoy,D.F.Meagher,78.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,4,Montpellier,scratched,,,,59.0,,C.Schofield,Annabel & Rob Archibald,76.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
2026-09-12,rosehill,5,5,Itazura,finished,6,1.99,89.2,58.0,8,B.E.Thompson,Peter G Moody & Katherine Coleman,74.0,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",88.86,Good,+5m Entire,2026-09-12T04:15:00.000Z,racing-com-nsw-authorised-v2,https://feed.australianturfclub.com.au/sectionals/swiss-timing/2026/1209RHIL.pdf
