season,round,date,home_team,away_team,home_score,away_score,actual_margin_home,actual_total,market,signal,selection,model_number,model_home_fair_odds,model_away_fair_odds,open_number,close_number,open_odds,close_odds,clv,result,winner,bookmakers_surveyed
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,h2h,normal,Brisbane Lions,,1.912,2.096,,,1.8,1.85,-0.027,win,tie,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,h2h,ml,Brisbane Lions,,1.384,3.606,,,1.8,1.85,-0.027,win,tie,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,h2h,market,Sydney Swans,,,,,,1.95,1.95,0.0,loss,tie,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,handicap,normal,Brisbane Lions,2.1,,,-1.5,-1.5,1.9,1.9,0.0,win,tie,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,handicap,ml,Brisbane Lions,6.7,,,-1.5,-1.5,1.9,1.9,0.0,win,tie,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,handicap,market,no_move,,,,,,,,,,tie,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,total,normal,over,197.7,,,184.5,182.5,1.87,1.85,-2.0,win,normal,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,total,ml,under,151.7,,,184.5,182.5,2.02,2.1,2.0,loss,normal,5
2026,16,2026-06-26,Brisbane Lions,Sydney Swans,126,83,43.0,209.0,total,market,under,,,,184.5,182.5,2.02,2.1,2.0,loss,normal,5
2026,16,2026-06-27,Hawthorn Hawks,Greater Western Sydney Giants,96,82,14.0,178.0,h2h,normal,Hawthorn Hawks,,1.279,4.579,,,1.33,1.26,0.0556,win,tie,5
2026,16,2026-06-27,Hawthorn Hawks,Greater Western Sydney Giants,96,82,14.0,178.0,h2h,ml,Hawthorn Hawks,,1.149,7.722,,,1.33,1.26,0.0556,win,tie,5
2026,16,2026-06-27,Hawthorn Hawks,Greater Western Sydney Giants,96,82,14.0,178.0,h2h,market,Hawthorn Hawks,,,,,,1.33,1.26,0.0556,win,tie,5
2026,16,2026-06-27,Hawthorn Hawks,Greater Western Sydney Giants,96,82,14.0,178.0,handicap,normal,Hawthorn Hawks,28.0,,,-21.5,-21.5,1.9,1.9,0.0,loss,ml,5
