season,round,date,home_team,away_team,home_score,away_score,actual_margin_home,actual_total,market,signal,selection,model_number,model_home_fair_odds,model_away_fair_odds,open_number,close_number,open_odds,close_odds,clv,result,winner,bookmakers_surveyed
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,h2h,normal,Hawthorn Hawks,,1.255,4.921,,,1.3,1.42,-0.0845,loss,market,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,h2h,ml,Hawthorn Hawks,,1.253,4.948,,,1.3,1.42,-0.0845,loss,market,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,h2h,market,Melbourne Demons,,,,,,3.5,2.9,0.2069,win,market,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,handicap,normal,Hawthorn Hawks,29.9,,,-19.5,-16.5,1.9,1.9,-3.0,loss,market,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,handicap,ml,Hawthorn Hawks,23.3,,,-19.5,-16.5,1.9,1.9,-3.0,loss,market,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,handicap,market,Melbourne Demons,,,,19.5,16.5,1.9,1.9,3.0,win,market,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,total,normal,over,172.3,,,171.5,175.5,1.87,1.9,4.0,win,tie,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,total,ml,over,178.3,,,171.5,175.5,1.87,1.9,4.0,win,tie,5
2026,17,2026-07-04,Hawthorn Hawks,Melbourne Demons,90,125,-35.0,215.0,total,market,over,,,,171.5,175.5,1.87,1.9,4.0,win,tie,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,h2h,normal,Fremantle Dockers,,3.364,1.423,,,1.33,1.26,0.0556,loss,tie,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,h2h,ml,Fremantle Dockers,,3.724,1.367,,,1.33,1.26,0.0556,loss,tie,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,h2h,market,Fremantle Dockers,,,,,,1.33,1.26,0.0556,loss,tie,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,handicap,normal,Greater Western Sydney Giants,-19.2,,,19.5,25.5,1.9,1.9,-6.0,win,normal,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,handicap,ml,Fremantle Dockers,-19.8,,,-19.5,-25.5,1.9,1.9,6.0,loss,normal,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,handicap,market,Fremantle Dockers,,,,-19.5,-25.5,1.9,1.9,6.0,loss,normal,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,total,normal,over,192.5,,,178.5,177.5,1.87,1.8,-1.0,win,normal,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,total,ml,under,162.2,,,178.5,177.5,1.97,2.1,1.0,loss,normal,5
2026,17,2026-07-04,Greater Western Sydney Giants,Fremantle Dockers,109,88,21.0,197.0,total,market,under,,,,178.5,177.5,1.97,2.1,1.0,loss,normal,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,h2h,normal,Gold Coast Suns,,1.72,2.389,,,1.6,1.62,-0.0123,loss,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,h2h,ml,Collingwood Magpies,,2.756,1.57,,,2.35,2.3,0.0217,win,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,h2h,market,Collingwood Magpies,,,,,,2.35,2.3,0.0217,win,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,handicap,normal,Collingwood Magpies,7.4,,,8.5,7.5,1.9,1.9,1.0,win,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,handicap,ml,Gold Coast Suns,10.0,,,-8.5,-7.5,1.9,1.9,-1.0,loss,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,handicap,market,Collingwood Magpies,,,,8.5,7.5,1.9,1.9,1.0,win,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,total,normal,under,168.4,,,173.5,171.5,1.96,1.99,2.0,loss,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,total,ml,under,158.5,,,173.5,171.5,1.96,1.99,2.0,loss,tie,5
2026,17,2026-07-04,Gold Coast Suns,Collingwood Magpies,98,104,-6.0,202.0,total,market,under,,,,173.5,171.5,1.96,1.99,2.0,loss,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,h2h,normal,Carlton Blues,,3.905,1.344,,,1.13,1.14,-0.0088,win,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,h2h,ml,Carlton Blues,,3.812,1.356,,,1.13,1.14,-0.0088,win,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,h2h,market,Richmond Tigers,,,,,,6.0,5.8,0.0345,loss,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,handicap,normal,Richmond Tigers,-23.6,,,36.5,31.5,1.9,1.9,5.0,win,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,handicap,ml,Richmond Tigers,-24.3,,,36.5,31.5,1.9,1.9,5.0,win,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,handicap,market,Richmond Tigers,,,,36.5,31.5,1.9,1.9,5.0,win,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,total,normal,under,151.7,,,167.5,166.5,1.99,2.0,1.0,win,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,total,ml,over,169.4,,,167.5,166.5,1.87,1.9,-1.0,loss,tie,5
2026,17,2026-07-04,Richmond Tigers,Carlton Blues,72,74,-2.0,146.0,total,market,under,,,,167.5,166.5,1.99,2.0,1.0,win,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,h2h,normal,St Kilda Saints,,3.469,1.405,,,1.23,1.23,0.0,win,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,h2h,ml,St Kilda Saints,,7.342,1.158,,,1.23,1.23,0.0,win,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,h2h,market,St Kilda Saints,,,,,,1.23,1.23,0.0,win,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,handicap,normal,Essendon Bombers,-20.1,,,29.5,25.5,1.9,1.85,4.0,loss,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,handicap,ml,Essendon Bombers,-20.5,,,29.5,25.5,1.9,1.85,4.0,loss,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,handicap,market,Essendon Bombers,,,,29.5,25.5,1.9,1.85,4.0,loss,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,total,normal,under,150.2,,,178.5,175.5,1.99,2.06,3.0,win,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,total,ml,under,161.5,,,178.5,175.5,1.99,2.06,3.0,win,tie,5
2026,17,2026-07-05,Essendon Bombers,St Kilda Saints,50,117,-67.0,167.0,total,market,under,,,,178.5,175.5,1.99,2.06,3.0,win,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,h2h,normal,Port Adelaide Power,,1.965,2.036,,,1.42,1.44,-0.0139,win,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,h2h,ml,Port Adelaide Power,,1.406,3.461,,,1.42,1.44,-0.0139,win,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,h2h,market,North Melbourne Kangaroos,,,,,,2.85,2.8,0.0179,loss,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,handicap,normal,North Melbourne Kangaroos,0.8,,,16.5,15.5,1.9,1.8,1.0,loss,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,handicap,ml,North Melbourne Kangaroos,-9.4,,,16.5,15.5,1.9,1.8,1.0,loss,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,handicap,market,North Melbourne Kangaroos,,,,16.5,15.5,1.9,1.8,1.0,loss,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,total,normal,under,149.7,,,172.5,171.5,1.98,2.04,1.0,win,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,total,ml,under,153.8,,,172.5,171.5,1.98,2.04,1.0,win,tie,5
2026,17,2026-07-05,Port Adelaide Power,North Melbourne Kangaroos,73,52,21.0,125.0,total,market,under,,,,172.5,171.5,1.98,2.04,1.0,win,tie,5
