Season,Date,HomeTeam,AwayTeam,Referee,HY,AY,HR,AR,total_yellow_cards,total_red_cards,league_yellow_mean_prior,league_fouls_mean_prior,ref_yellow_mean_prior,ref_fouls_mean_prior,ref_games_prior,home_team_yellow_mean_prior,away_team_yellow_mean_prior,home_cards_drawn_mean_prior,away_cards_drawn_mean_prior,home_fouls_mean_prior,away_fouls_mean_prior,home_team_games_prior,away_team_games_prior,home_yellow_home_mean_prior,away_yellow_away_mean_prior,home_xg_for_prior,away_xg_for_prior,home_xg_against_prior,away_xg_against_prior,home_shots_prior_x,away_shots_prior_x,home_fouls_prior,away_fouls_prior,home_ppda_prior,away_ppda_prior,home_prior_matches,away_prior_matches,home_rest_days,away_rest_days,xg_source_available,match_stats_source_available,home_blocked_shots_prior,home_accurate_crosses_n_prior,home_shots_inside_box_prior,home_touches_opp_box_prior,home_possession_prior,home_shots_prior_y,home_shots_on_target_prior,home_starter_rating_mean_prior,home_starter_count_prior,home_provider_prior_matches,away_blocked_shots_prior,away_accurate_crosses_n_prior,away_shots_inside_box_prior,away_touches_opp_box_prior,away_possession_prior,away_shots_prior_y,away_shots_on_target_prior,away_starter_rating_mean_prior,away_starter_count_prior,away_provider_prior_matches
2023/24,2023-09-03,Arsenal,Man United,A Taylor,2,3,0,0,5,0,3.667341001356693,10.97236347974862,3.552984881871342,20.426719888492283,271,1.604180715306042,1.8541807153060423,1.8708473819727087,1.68195849308382,9.809146461383651,11.331368683605874,345,345,1.5133247739902935,1.9973532487175143,1.7621213,2.375477,1.2225214,1.4171944,14.6,19.0,10.6,11.6,7.2,9.41,10,10,8.0,8.0,True,True,3.5,3.1,10.7,41.2,59.9,14.6,5.8,7.082272727272728,11.0,10,5.6,2.3,11.0,33.1,52.3,19.0,6.4,7.343181818181819,11.0,10
2023/24,2023-09-03,Crystal Palace,Wolves,R Jones,1,3,0,0,4,0,3.667341001356693,10.97236347974862,3.5616253293936486,18.41196167096994,51,1.7180696041949313,1.7380050841835346,1.768069604194931,1.97838969956815,11.359146461383652,10.520638106240936,345,193,1.6604548529955894,1.700938013483707,1.2097989999999998,1.0893624,1.0931567999999998,2.3975884,14.6,11.5,11.5,13.6,10.5,12.44,10,10,8.0,8.0,True,True,5.2,5.6,9.6,21.9,54.9,14.5,4.2,7.1682727272727265,11.0,10,3.6,4.2,7.7,18.6,48.2,11.5,2.8,6.653636363636364,11.0,10
2023/24,2023-09-03,Liverpool,Aston Villa,S Hooper,0,1,0,0,1,0,3.667341001356693,10.97236347974862,3.1911021847953136,19.20688433974481,78,1.3347362708615975,1.9004270630494928,1.5402918264171532,1.8760368191470536,9.648035350272542,10.802002951618352,345,231,1.1684762433699207,2.064924103131108,1.9902679000000003,1.7835567,1.1588901,1.3232012,16.6,12.2,12.5,10.3,14.47,17.63,10,10,7.0,7.0,True,True,5.3,5.4,10.4,36.5,59.4,16.6,4.9,7.343454545454546,11.0,10,3.3,3.9,8.3,26.0,48.8,12.2,4.0,7.08009090909091,11.0,10
2023/24,2023-09-16,Aston Villa,Crystal Palace,D England,5,3,0,0,8,0,3.6626577616399714,10.936763131801706,3.641780901985905,17.6678743421837,46,1.896639405717813,1.7159831944939052,1.8682993247461528,1.7713848565437669,10.785529244892764,11.360182059524966,232,346,1.7266917939407678,1.7844145383632968,1.678505,1.4059203000000002,1.3931771999999998,1.1636966,11.7,15.0,10.2,11.5,30.2,10.83,10,10,13.0,13.0,True,True,3.2,4.0,8.4,25.1,46.6,11.7,4.1,7.024454545454546,11.0,10,4.8,5.5,10.3,21.9,53.5,14.9,5.1,7.190090909090908,11.0,10
2023/24,2023-09-16,Fulham,Luton,M Salisbury,2,2,0,0,4,0,3.6626577616399714,10.936763131801706,3.876510091840893,16.282251779432787,19,1.89827017452857,1.8594407340166548,1.2666912271601487,1.8038851784610992,10.797185890891075,6.3347624160284886,118,3,1.7324648385246546,1.909996071311752,1.2327834,1.4580403333333336,2.2819209000000003,3.0023166666666667,9.3,12.0,10.1,10.666666666666666,21.98,21.17,10,3,14.0,15.0,True,True,2.7,3.5,5.8,19.7,47.3,9.3,3.3,6.849818181818182,11.0,10,4.0,6.0,9.0,23.0,33.666666666666664,12.0,1.6666666666666667,6.465757575757576,11.0,3
2023/24,2023-09-16,Man United,Brighton,J Gillett,2,2,0,0,4,0,3.6626577616399714,10.936763131801706,3.280123923865371,14.681136121058511,27,1.857257432721052,1.5606070170538453,1.6827421972639882,1.6375300939769222,11.318630812987571,10.668120338010173,346,232,1.7099464532569135,1.4497687170176905,2.3415279,2.2023613,1.5646936,2.179792,18.6,18.0,10.7,13.0,13.58,7.08,10,10,13.0,14.0,True,True,6.1,2.3,10.9,31.1,51.1,18.6,6.0,7.234454545454545,11.0,10,5.0,4.9,11.8,37.9,62.5,18.0,6.8,7.016636363636363,11.0,10
2023/24,2023-09-16,Newcastle,Brentford,C Pawson,3,5,0,0,8,0,3.6626577616399714,10.936763131801706,3.582577959016458,21.479090857181244,218,1.6608976260442718,1.5523150864452608,1.7692567591712067,1.5312624548663136,10.43661214702326,8.90553393145803,308,80,1.6477510840964484,1.6383320965240702,2.2425824000000003,1.8614207,1.17900762,1.2173204,16.6,13.3,13.0,9.4,13.33,9.75,10,10,14.0,14.0,True,True,4.7,5.0,12.0,32.0,52.7,16.6,5.6,7.045181818181819,11.0,10,2.9,5.7,10.4,25.8,46.3,13.3,5.0,7.161090909090909,11.0,10
2023/24,2023-09-16,Tottenham,Sheffield United,P Bankes,6,5,0,1,11,1,3.6626577616399714,10.936763131801706,3.824618682284082,18.800216798807305,63,1.754764357928808,1.8049466653926287,1.962520590615789,1.1944203496031556,10.745223610771504,10.526586563036975,346,80,1.6067910866967905,1.8975913557833293,1.846438,0.7898897,1.5348901,2.0438758,14.6,8.9,10.1,11.2,8.93,19.1,10,10,14.0,14.0,True,True,3.7,3.8,10.3,22.9,52.8,14.7,6.3,7.284363636363636,11.0,10,1.25,3.25,5.75,,36.75,8.5,3.5,6.555454545454545,11.0,4
2023/24,2023-09-16,West Ham,Man City,A Madley,3,2,0,0,5,0,3.6626577616399714,10.936763131801706,3.2120251962989617,20.07648534324786,72,1.5691687900617723,1.4749859645770078,1.5054568787044316,1.7353737762113568,9.681511699414164,9.49037596534214,346,346,1.580053118782352,1.6514358149590411,1.5268269,2.067455,2.0129978,0.9323927,11.7,15.6,9.8,8.0,17.98,10.99,10,10,15.0,14.0,True,True,2.8,2.7,8.2,19.1,40.8,11.7,4.5,7.073181818181817,11.0,10,4.4,3.7,10.5,33.9,67.7,15.6,5.2,7.492909090909092,11.0,10
2023/24,2023-09-16,Wolves,Liverpool,M Oliver,1,3,0,0,4,0,3.6626577616399714,10.936763131801706,3.1806407011718187,20.66467037214791,266,1.7438752785277505,1.330941643247368,1.973540350298085,1.5386978759343484,10.526438868366087,9.653810868389233,194,346,1.788017416327025,1.539733687299467,1.1436474,2.0929559000000006,2.3635943999999998,1.1265056,11.1,16.3,13.2,12.9,10.98,12.99,10,10,13.0,13.0,True,True,3.2,4.4,8.0,18.6,48.1,11.1,2.9,6.6605454545454545,11.0,10,4.9,5.5,10.1,35.6,58.5,16.3,4.9,7.327909090909091,11.0,10
2023/24,2023-09-17,Bournemouth,Chelsea,D Coote,1,5,0,0,6,0,3.746083969484068,10.86846061155493,3.595317087496596,20.59582491699892,92,1.595528865470164,1.6179934342690596,1.8060551812596377,1.967023905183187,9.313819654197012,10.059594057026764,232,346,1.6190506089399277,1.7170889292573823,1.1723825,1.7652613,1.7902874,1.8244111000000005,11.0,14.8,11.5,9.7,10.1,6.88,10,10,15.0,15.0,True,True,3.3,2.8,7.1,22.1,44.4,11.0,3.7,6.742545454545454,11.0,10,4.7,5.1,9.5,30.6,62.9,14.8,4.9,7.013454545454546,11.0,10
2023/24,2023-09-17,Everton,Arsenal,S Hooper,1,1,0,0,2,0,3.746083969484068,10.86846061155493,3.1889624926644395,19.17991841623917,79,1.6817053456264004,1.6069131018590874,1.748187340086234,1.875611162800916,10.536048350655571,9.80197632849491,346,346,1.6175299455911198,1.7170889292573823,1.9738883,1.7134853,1.9993014,1.1760693,14.4,13.8,11.3,10.4,13.32,10.26,10,10,15.0,14.0,True,True,3.9,5.1,9.8,21.7,41.2,14.4,5.5,6.951727272727273,11.0,10,3.5,2.9,10.1,40.9,58.0,13.8,5.7,7.125545454545454,11.0,10
2023/24,2023-09-18,Nott'm Forest,Burnley,R Jones,2,3,0,1,5,1,3.7483773313809694,10.930146963830149,3.59362900369512,18.47082693630849,52,2.1774180699185486,1.7116648943146382,1.8440847365852155,1.3137775703709762,9.894317582960106,10.038648247284248,42,269,2.2603665710102074,1.7845461485497112,1.3284490999999998,1.2461285,1.6165539000000002,1.7278877,8.8,12.2,11.2,11.1,24.78,16.54,10,10,16.0,16.0,True,True,1.7,2.3,6.4,20.2,29.8,8.8,3.3,7.038272727272727,11.0,10,3.0,4.333333333333333,6.333333333333333,,45.666666666666664,10.333333333333334,2.3333333333333335,6.165757575757575,11.0,3
2023/24,2023-09-23,Brentford,Everton,M Oliver,2,2,0,0,4,0,3.754147714155039,10.9491245772177,3.1912797700475206,20.64290450147412,267,1.5953761235016957,1.6799892482214442,1.553709456835029,1.7462875907628803,8.938733690928466,10.54176363074346,81,347,1.5563590688600497,1.7614686588093764,1.8552541,1.9245045,1.2463224,1.7931939,13.7,13.9,9.3,11.7,9.39,15.4,10,10,7.0,6.0,True,True,3.3,5.9,10.5,25.8,48.0,13.7,5.1,7.155636363636363,11.0,10,4.0,4.9,9.6,21.7,39.8,13.9,5.1,6.932090909090908,11.0,10
2023/24,2023-09-23,Burnley,Man United,T Harrington,1,2,0,0,3,0,3.754147714155039,10.9491245772177,3.642755672172824,13.815532777365956,9,1.7163372205479397,1.859547259271168,1.3163372205479398,1.6855141100998972,10.03901205027766,11.309719431848432,270,347,1.6566629659348528,2.0061495098732065,1.1121506,2.281418,1.6666302000000002,1.5486486,11.6,18.4,11.4,10.1,14.66,15.36,10,10,5.0,7.0,True,True,3.0,3.75,6.0,,47.75,10.25,2.5,6.343181818181818,11.0,4,6.2,2.4,10.9,31.8,51.5,18.4,5.9,7.196363636363637,11.0,10
2023/24,2023-09-23,Crystal Palace,Fulham,P Tierney,3,2,0,0,5,0,3.754147714155039,10.9491245772177,3.437046988399329,20.6363681861105,160,1.721425712309842,1.9041500586280808,1.7821991929728256,1.2772843869862895,11.35391832687606,10.762077868127855,347,119,1.6604048290221427,2.055414771415504,1.4595869,1.3653061000000002,1.2823856,2.1952879,14.2,10.2,11.0,9.8,10.57,18.91,10,10,7.0,7.0,True,True,4.3,4.9,9.9,21.9,50.9,14.1,5.0,7.242454545454545,11.0,10,3.1,4.0,6.3,20.2,51.4,10.2,3.4,6.897363636363636,11.0,10
2023/24,2023-09-23,Luton,Wolves,J Smith,0,2,0,1,2,1,3.754147714155039,10.9491245772177,3.7251420328413833,11.489542862709326,1,1.9029530450612,1.7436005136007753,1.8503214661138312,1.9816957516960128,6.743075491006986,10.524373496805396,4,195,1.8222567410101744,1.7181956447448037,1.45779275,1.0847017,2.6909975,2.588266,10.75,11.3,11.5,12.9,25.6,12.46,4,10,7.0,7.0,True,True,3.25,5.75,8.5,21.5,30.75,10.75,1.75,6.468181818181819,11.0,4,3.2,4.5,8.1,18.6,47.4,11.3,2.8,6.5956363636363635,11.0,10
2023/24,2023-09-23,Man City,Nott'm Forest,A Taylor,3,7,1,0,10,1,3.754147714155039,10.9491245772177,3.5651639490029496,20.406491967779267,272,1.4783317896579085,2.175105307864876,1.7407627288844276,1.8647604802786688,9.49480230477661,10.002041971191945,347,43,1.330617594979589,1.977192104220616,2.182593,1.1551826,0.9727484,1.464255,16.9,9.0,8.3,12.1,11.07,22.87,10,10,7.0,5.0,True,True,5.1,3.8,11.3,33.9,67.6,16.9,6.0,7.522,11.0,10,2.0,2.3,6.0,20.2,31.9,9.0,3.2,7.0197272727272715,11.0,10
2023/24,2023-09-24,Arsenal,Tottenham,R Jones,3,4,0,0,7,0,3.778267843927648,10.974866719878795,3.6212396935665536,18.581688051243205,53,1.6059033393078932,1.768886764722258,1.8738591404128653,1.9733066542250204,9.804727901654946,10.752241713809644,347,347,1.5203016340182929,1.9118360255526845,1.7539085999999997,1.825108,1.0032183,1.4174476,14.3,15.6,10.1,10.6,9.61,8.1,10,10,7.0,8.0,True,True,3.8,3.5,10.6,40.9,60.6,14.3,5.9,7.235545454545455,11.0,10,4.2,4.1,11.0,22.9,55.8,15.7,6.6,7.308727272727272,11.0,10
2023/24,2023-09-24,Brighton,Bournemouth,J Brooks,3,3,0,0,6,0,3.778267843927648,10.974866719878795,4.067778354866494,16.693562117587646,26,1.5658750356026503,1.5941008420542635,1.642487938828457,1.8199072936671667,10.66254637257698,9.33996572741569,233,233,1.7070985517383133,1.605626021598911,2.0725523,1.2060421,1.9575641,1.882261,16.7,10.7,12.8,11.9,8.29,11.35,10,10,8.0,7.0,True,True,4.1,4.2,10.7,35.8,60.3,16.7,7.1,7.189363636363636,11.0,10,2.9,3.1,6.9,22.1,43.5,10.7,3.9,6.714272727272727,11.0,10
2023/24,2023-09-24,Chelsea,Aston Villa,J Gillett,2,3,0,0,5,0,3.778267843927648,10.974866719878795,3.348239549022475,14.742861660320187,28,1.6280027868217053,1.9126492291510373,1.9650193614073408,1.8763589065703925,10.089258288395278,10.795610888706012,347,233,1.5414656551823145,2.0631591577989195,1.8264181,1.8261071,1.6786061,1.4968868,15.5,11.9,10.7,10.9,6.65,25.07,10,10,7.0,8.0,True,True,4.7,4.9,9.9,30.6,64.9,15.5,5.1,7.067363636363636,11.0,10,3.1,4.2,8.8,25.1,48.1,11.9,4.3,7.040090909090909,11.0,10
2023/24,2023-09-24,Liverpool,West Ham,C Kavanagh,0,2,0,0,2,0,3.778267843927648,10.974866719878795,3.3365048340152166,19.141469916645622,119,1.337947538202921,1.5755165989764015,1.539604996766457,1.509218256434965,9.638982045301356,9.6748936475113,347,347,1.1666862171779646,1.5837936975103564,2.1327459,1.4181281,1.0354619,2.1961558,16.7,11.5,12.1,8.8,12.39,22.83,10,10,8.0,8.0,True,True,4.8,5.4,10.2,35.6,58.3,16.7,5.1,7.347909090909091,11.0,10,2.8,2.8,8.2,19.1,40.0,11.5,4.4,7.100999999999999,11.0,10
2023/24,2023-09-24,Sheffield United,Newcastle,S Attwell,3,0,0,0,3,0,3.778267843927648,10.974866719878795,3.589561054480187,18.87647705387407,142,1.8472605086401808,1.6677068173748684,1.2535105086401808,1.781904348239066,10.565744795823864,10.42997376666386,81,309,1.7381608719545956,1.6943018273932389,0.7903228,2.0012514,2.0537468,1.15265792,8.9,15.3,11.3,13.1,18.2,12.2,10,10,8.0,8.0,True,True,1.2,3.0,5.8,,35.4,8.2,3.8,6.569818181818181,11.0,5,4.1,4.5,10.7,32.0,52.0,15.3,5.3,7.033181818181818,11.0,10
2023/24,2023-09-30,Aston Villa,Brighton,A Madley,4,4,0,0,8,0,3.79678303043168,11.04276802050454,3.264485466946857,20.082338780740955,73,1.917573786057179,1.5721922599527616,1.877413143486898,1.6484974808362955,10.798476948408773,10.669962892183872,234,234,1.7593578070857832,1.461647883421661,1.8961123,2.0658093,1.4860428,2.020683,12.7,16.8,11.3,12.3,24.52,7.84,10,10,6.0,6.0,True,True,3.2,4.3,9.3,25.1,48.5,12.7,4.9,7.12609090909091,11.0,10,4.6,4.6,10.8,35.8,60.6,16.8,6.9,7.145090909090908,11.0,10
2023/24,2023-09-30,Bournemouth,Arsenal,M Salisbury,0,1,0,0,1,0,3.79678303043168,11.04276802050454,3.953768350239822,16.423760011391412,20,1.600304709751958,1.6101263711521696,1.8252043081455325,1.8800988229428035,9.372774137163791,9.812178402627506,234,348,1.617241460062406,1.715297195362966,1.1133031,1.7098786,1.9631030000000005,1.1458641,10.7,14.0,12.4,10.3,11.14,9.52,10,10,6.0,6.0,True,True,3.0,3.1,6.6,22.1,43.1,10.7,3.6,6.582363636363636,11.0,10,3.8,3.8,10.1,40.9,59.7,14.0,5.5,7.154181818181819,11.0,10
2023/24,2023-09-30,Everton,Luton,A Taylor,0,1,0,0,1,0,3.79678303043168,11.04276802050454,3.590334146848296,20.4196953037336,273,1.6817517155047867,1.82379363641188,1.7478674179841256,1.87379363641188,10.547715592710148,7.0410380076892025,348,5,1.616274458879564,1.970881818235422,1.8473535,1.6144362,1.6181099,2.3053948,13.4,12.6,11.7,11.6,15.23,21.85,10,5,7.0,7.0,True,True,3.5,4.8,9.0,21.7,39.6,13.4,4.9,6.989454545454545,11.0,10,4.4,6.0,9.8,25.4,35.8,12.6,2.2,6.609090909090909,11.0,5
2023/24,2023-09-30,Man United,Crystal Palace,C Kavanagh,3,2,0,0,5,0,3.79678303043168,11.04276802050454,3.3304798328330483,19.19358069319044,120,1.8608150763863296,1.7258288504910126,1.684506536441426,1.7836800901604342,11.313555813095824,11.352123306208773,348,348,1.7168035594086644,1.796168638773744,2.2460253000000003,1.2649349,1.465575,1.1383914000000002,17.6,13.3,10.4,11.1,16.27,11.15,10,10,7.0,7.0,True,True,6.4,2.6,10.6,31.8,48.8,17.6,5.9,7.261454545454545,11.0,10,3.9,4.6,9.3,21.9,49.9,13.2,4.7,7.206090909090909,11.0,10
2023/24,2023-09-30,Newcastle,Burnley,T Bramall,1,3,0,0,4,0,3.79678303043168,11.04276802050454,3.615281640023294,14.56085883860628,9,1.6630026853176545,1.7149506039448867,1.7860796083945774,1.3198457088399915,10.42406387739626,10.02734531522302,310,271,1.661622780754339,1.7951400854244133,2.3748474,1.078397,1.08153612,1.6913672999999996,16.3,11.4,12.3,11.2,11.62,15.31,10,10,6.0,7.0,True,True,4.2,4.4,11.5,32.0,52.4,16.3,6.3,7.1788181818181815,11.0,10,3.0,3.4,6.4,,50.6,10.6,2.8,6.442363636363636,11.0,5
2023/24,2023-09-30,Tottenham,Liverpool,S Hooper,5,4,0,2,9,2,3.79678303043168,11.04276802050454,3.1897102453408763,19.248278100120128,80,1.7754156273505168,1.3346442774882576,1.9765175557251724,1.541255847736192,10.776365730451197,9.646889146429157,348,348,1.6355099613204127,1.5527823953875004,1.901347,2.3796359,1.4088265999999998,1.1153274,15.9,17.4,11.9,12.3,7.86,11.34,10,10,6.0,6.0,True,True,4.6,3.7,11.2,22.9,58.0,16.0,6.4,7.348454545454546,11.0,10,5.2,5.4,11.0,35.6,59.0,17.4,5.5,7.381454545454545,11.0,10
2023/24,2023-09-30,West Ham,Sheffield United,G Scott,1,1,0,0,2,0,3.79678303043168,11.04276802050454,2.8945127077483224,18.42797742348882,99,1.5770685199125003,1.860576007507604,1.5054431755598832,1.2420193064766765,9.685456639542103,10.585781032513236,348,82,1.5929567698310512,1.972288595058865,1.5227985999999998,0.8013593999999999,2.3105098,2.3385508,12.0,9.0,9.3,11.6,22.09,17.65,10,10,6.0,6.0,True,True,3.0,3.3,8.8,19.1,40.5,12.0,4.6,7.141636363636363,11.0,10,1.6666666666666667,2.8333333333333335,6.0,,36.5,8.333333333333334,3.3333333333333335,6.449242424242423,11.0,6
2023/24,2023-09-30,Wolves,Man City,C Pawson,5,4,0,0,9,0,3.79678303043168,11.04276802050454,3.614424490822918,21.4838901660353,219,1.746331150370794,1.4834046080667702,1.973819302029562,1.756131880794043,10.558392228216986,9.484354711167448,196,348,1.7899631493592645,1.6586025012076064,1.1006015999999998,2.033105,2.451896,1.0315668999999998,10.6,15.8,13.5,8.5,12.45,12.72,10,10,7.0,7.0,True,True,2.9,4.4,7.8,17.7,47.5,10.6,2.9,6.7206363636363635,11.0,10,5.1,3.4,10.8,33.9,65.2,15.8,5.8,7.5129090909090905,11.0,10
2023/24,2023-10-01,Nott'm Forest,Brentford,P Tierney,1,2,1,0,3,1,3.8362837603088185,11.109788679311691,3.45648975272968,20.681423209584903,161,2.267324206818917,1.6058982288898571,1.8944428508867144,1.5646611154877952,10.141074832115894,8.951787784482862,44,82,2.2714480056198925,1.7231296036784751,1.1341242,1.8805971,1.46618,1.4038501,9.5,13.5,12.5,9.6,21.42,10.16,10,10,8.0,8.0,True,True,2.3,2.3,6.2,20.2,33.1,9.5,3.2,6.992454545454545,11.0,10,3.4,5.4,10.4,25.8,46.8,13.5,4.5,7.096909090909091,11.0,10
2023/24,2023-10-02,Fulham,Chelsea,T Robinson,1,4,0,0,5,0,3.83242822342744,11.081223040704833,3.927023519522866,13.634352533920692,5,1.9092089753755983,1.630146588638308,1.2943941605607836,1.9689895638449195,10.800808687446564,10.088455021502169,120,348,1.7532866442662949,1.7379958067856691,1.3455613999999998,1.7692821,2.0651519,1.6703301,10.3,15.4,10.5,10.5,17.29,7.01,10,10,9.0,8.0,True,True,3.0,3.9,6.1,20.2,52.1,10.3,3.6,6.9338181818181805,11.0,10,5.0,4.5,10.0,30.6,63.6,15.4,5.0,7.01309090909091,11.0,10
2023/24,2023-10-03,Luton,Burnley,P Bankes,4,2,0,0,6,0,3.83781110452332,11.103442422790389,3.9544413214953145,18.93916921988494,64,1.799218251615471,1.7205002901878916,1.799218251615471,1.3198034260763936,7.203610389091805,10.04625720617048,6,272,1.7519754872896998,1.8052238885595,1.5970635,1.0215599000000002,2.530124,1.9213091,12.0,10.5,11.333333333333334,11.8,20.29,15.8,6,10,3.0,3.0,True,True,4.166666666666667,5.833333333333333,9.5,24.0,35.166666666666664,12.0,2.1666666666666665,6.739393939393939,11.0,6,3.3333333333333335,3.0,6.333333333333333,16.0,50.0,10.166666666666666,2.6666666666666665,6.432272727272728,11.0,6
2023/24,2023-10-07,Burnley,Chelsea,S Attwell,2,4,0,0,6,0,3.847779490158683,11.0932064089685,3.59639575746409,18.90077476323936,143,1.7217303686673269,1.6369734785060168,1.3293692575562157,1.9666438081763469,10.031941139122443,10.09395342875622,273,349,1.6569628037907245,1.750573260191482,0.9825525000000004,1.867825,1.8931111,1.5624714000000002,10.5,15.1,11.1,10.4,14.68,8.07,10,10,4.0,5.0,True,True,3.142857142857143,2.857142857142857,6.428571428571429,22.0,50.142857142857146,10.714285714285714,2.857142857142857,6.575714285714286,11.0,7,4.6,4.3,10.0,30.9,60.4,15.1,4.8,7.072727272727273,11.0,10
2023/24,2023-10-07,Crystal Palace,Nott'm Forest,C Pawson,0,1,0,0,1,0,3.847779490158683,11.0932064089685,3.641610152057008,21.523796572343727,220,1.7276328191653574,2.247639102936502,1.7880723796049178,1.897639102936502,11.34395342875622,10.069984134454394,349,45,1.6712081808264028,2.127851215162898,1.353283,1.0228298999999998,1.1781344,1.310946,13.4,9.2,10.5,11.5,12.55,24.2,10,10,7.0,6.0,True,True,3.9,4.4,9.2,21.6,48.0,13.3,4.7,7.255090909090908,11.0,10,2.2,2.6,5.9,18.9,33.6,9.2,2.9,6.960636363636364,11.0,10
2023/24,2023-10-07,Everton,Bournemouth,D Coote,1,2,0,0,3,0,3.847779490158683,11.0932064089685,3.637241417406501,20.765509832408583,93,1.678182269714808,1.5954333847047606,1.7468635883961268,1.8234333847047608,10.541755626558416,9.380796192269056,349,235,1.6097807693483692,1.6201389861832585,1.9185075,1.0559924000000005,1.4454129,2.193671,14.7,10.5,11.2,12.6,13.85,11.69,10,10,7.0,7.0,True,True,3.5,5.5,9.7,21.5,44.2,14.7,4.9,6.888545454545455,11.0,10,3.2,2.9,6.6,24.2,43.9,10.5,3.3,6.56209090909091,11.0,10
2023/24,2023-10-07,Fulham,Sheffield United,S Barrott,1,2,0,0,3,0,3.847779490158683,11.0932064089685,3.847779490158683,11.0932064089685,0,1.9033701924719864,1.855697409961124,1.3151348983543392,1.24345251200194,10.832345941671058,10.573459674155751,121,83,1.7447779490158684,1.9617561817176807,1.2592237000000002,0.8286266,1.9710469,2.4329218,9.6,9.9,10.7,11.4,16.32,18.17,10,10,5.0,7.0,True,True,2.8,4.0,6.0,21.0,52.0,9.6,3.2,6.763818181818182,11.0,10,2.5714285714285716,3.4285714285714284,6.714285714285714,31.0,38.142857142857146,9.428571428571429,3.142857142857143,6.443506493506492,11.0,7
2023/24,2023-10-07,Luton,Tottenham,J Brooks,2,1,0,1,3,1,3.847779490158683,11.0932064089685,4.138355524114751,16.987118465850237,27,1.902652098917733,1.785325126857665,1.8117430080086416,1.983127324659863,7.509047639421079,10.778019362822151,7,349,1.8810192320105623,1.92557024303258,1.5875658571428573,2.004505,2.3001357142857137,1.4904587,12.857142857142858,17.5,11.714285714285714,11.5,19.23,7.81,7,10,4.0,7.0,True,True,4.285714285714286,6.857142857142857,10.285714285714286,25.714285714285715,37.142857142857146,12.857142857142858,2.2857142857142856,6.7376623376623375,11.0,7,5.6,3.4,11.5,26.4,58.6,17.6,6.9,7.38509090909091,11.0,10
2023/24,2023-10-07,Man United,Brentford,A Madley,0,5,0,0,5,0,3.847779490158683,11.0932064089685,3.3251968409491623,20.296264244689016,74,1.864995456527995,1.61079945077745,1.6864240279565663,1.5597790426141849,11.310986395789186,8.96121477619657,349,83,1.7255702430325797,1.7296133245748235,2.0913153,2.0380699000000004,1.5577111,1.2846818,16.8,14.8,10.5,9.6,14.47,10.94,10,10,7.0,6.0,True,True,6.4,2.7,10.8,34.5,51.7,16.8,5.4,7.171909090909091,11.0,10,4.0,6.2,11.6,27.1,48.1,14.8,4.9,7.1280909090909095,11.0,10
2023/24,2023-10-08,Arsenal,Man City,M Oliver,2,3,0,0,5,0,3.8382808457364175,11.102547454037918,3.20121850219594,20.657213946590268,268,1.6093052372061074,1.4911733690742393,1.875788753689624,1.765898643799514,9.813926115124408,9.492497543695835,349,349,1.530458454436964,1.672563717594859,1.9882376,2.026842,1.0730844000000002,0.9803684,14.5,17.2,10.1,9.3,9.01,11.67,10,10,8.0,8.0,True,True,4.0,4.0,10.7,41.8,60.9,14.5,5.7,7.189363636363636,11.0,10,5.9,3.6,11.7,34.4,65.7,17.2,6.2,7.417272727272727,11.0,10
2023/24,2023-10-08,Brighton,Liverpool,A Taylor,1,2,0,0,3,0,3.8382808457364175,11.102547454037918,3.585140538941172,20.41660095769548,274,1.5831484253720924,1.3428217207225912,1.6591484253720925,1.5516129295138,10.713076423621136,9.668321719520012,235,349,1.7202038070903996,1.5673005597001215,2.179279,2.2927349,1.8000699999999998,1.3157612,17.1,17.1,12.8,12.1,7.33,12.0,10,10,8.0,8.0,True,True,4.8,4.6,11.1,34.2,60.2,17.1,7.0,7.055636363636363,11.0,10,5.1,5.8,11.1,34.6,57.2,17.1,5.4,7.316545454545453,11.0,10
2023/24,2023-10-08,West Ham,Newcastle,P Bankes,3,3,0,0,6,0,3.8382808457364175,11.102547454037918,3.977300234926783,18.950707626121645,65,1.5763382042390746,1.661923639089028,1.5049096328105032,1.7907579949172487,9.676563477761771,10.41493590768492,349,311,1.5914661711271068,1.6869829784883714,1.6659336,2.4482454,2.2822895,0.96015402,12.5,16.5,9.5,11.6,20.95,11.48,10,10,8.0,8.0,True,True,2.7,3.7,9.5,23.3,42.2,12.5,5.1,7.151363636363636,11.0,10,4.2,4.6,11.7,33.2,51.3,16.5,6.6,7.221454545454544,11.0,10
2023/24,2023-10-08,Wolves,Aston Villa,R Jones,2,2,1,0,4,1,3.8382808457364175,11.102547454037918,3.683000267638107,18.77928716899934,54,1.763146728033128,1.9271484253720923,1.9848448412406752,1.8871484253720925,10.595608990119263,10.833076423621137,197,235,1.82112483489401,2.073587265737016,1.0873951,1.9367003,2.399813,1.5782568,10.3,13.0,13.3,12.3,12.97,22.4,10,10,8.0,8.0,True,True,2.9,4.2,7.7,14.2,46.9,10.3,2.8,6.708363636363638,11.0,10,3.1,4.0,9.5,25.0,46.1,13.0,5.5,7.1970909090909085,11.0,10
