timestamp,lat,lon,commence_time,temperature,wind_speed,wind_gust,precip_prob,precip_intensity,dew_point,humidity,condition,flags
2026-05-14T02:06:18.337Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:06:18.403Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:06:18.403Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:06:18.405Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:06:18.404Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:06:18.442Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:06:18.478Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:06:18.522Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:06:18.525Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:06:18.524Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:06:18.522Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:08:03.973Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:08:04.013Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:08:04.029Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:08:04.029Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:08:04.029Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:08:04.069Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:08:04.069Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:08:04.087Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:08:04.088Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:08:04.088Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:08:04.107Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:09:02.011Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:09:02.011Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:09:02.011Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:09:02.011Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:09:02.038Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:09:02.081Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:09:02.081Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:09:02.081Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:09:02.081Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:09:02.095Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:09:02.119Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:09:02.132Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:09:02.132Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:09:02.146Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:09:02.147Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:09:02.166Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:14:02.221Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:14:02.221Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:14:02.220Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:14:02.220Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:14:02.223Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:14:02.221Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:14:02.287Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:14:02.287Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:14:02.287Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:14:02.311Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:14:02.311Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:14:02.311Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:14:02.340Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:14:02.340Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:14:02.340Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:14:02.356Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:18:02.547Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:18:02.545Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:18:02.546Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:18:02.546Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:18:02.546Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:18:02.546Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:18:02.609Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:18:02.609Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:18:02.608Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:18:02.626Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:18:02.625Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:18:02.626Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:18:02.722Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:18:02.722Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:18:02.722Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:18:02.751Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:19:02.011Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:19:02.012Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:19:02.012Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:19:02.013Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:19:02.011Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:19:02.034Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:19:02.066Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:19:02.067Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:19:02.067Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:19:02.083Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:19:02.083Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:19:02.096Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:19:02.127Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:19:02.127Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:19:02.127Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:19:02.138Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:29:02.139Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:29:02.138Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:29:02.139Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T02:29:02.139Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:29:02.139Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:29:02.139Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:29:02.200Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:29:02.200Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:29:02.201Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T02:29:02.200Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T02:29:02.200Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T02:29:02.218Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T02:29:02.257Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T02:29:02.257Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T02:29:02.257Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T02:29:02.257Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T04:12:02.111Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T04:12:02.111Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T04:12:02.134Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T04:12:02.134Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T04:12:02.135Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T04:12:02.151Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T04:12:02.768Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T04:12:02.768Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T04:12:02.794Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T04:12:02.795Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T04:12:02.794Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T04:12:02.794Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T04:12:02.853Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T04:12:02.853Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T04:12:03.163Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T04:12:03.163Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T04:29:02.164Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T04:29:02.164Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T04:29:02.164Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T04:29:02.165Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T04:29:02.164Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T04:29:02.208Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T04:29:02.208Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T04:29:02.208Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T04:29:02.222Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T04:29:02.222Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T04:29:02.260Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T04:29:02.260Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T04:29:02.259Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T04:29:02.272Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T04:29:02.284Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T04:29:02.306Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T05:48:02.446Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,5,14,0,0,15,88,average,"DEW RISK"
2026-05-14T05:48:02.888Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T05:48:02.905Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T05:48:03.001Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T05:48:03.002Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T05:48:03.002Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T05:54:02.877Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T05:54:02.900Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T05:54:02.991Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T05:54:02.990Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:09:56.211Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:09:56.213Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:09:56.213Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:09:56.217Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:09:56.215Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:09:56.214Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:09:56.336Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:09:56.764Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:09:56.762Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:09:56.763Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:09:56.789Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:09:56.832Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:09:56.832Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:09:57.022Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:09:57.021Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:09:57.022Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:09:57.085Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:09:57.155Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:09:57.154Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:09:57.190Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:09:57.247Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:09:57.284Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:09:57.285Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:09:57.285Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:09:57.316Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:09:57.362Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:14:30.793Z,-34.9156,138.5961,2026-05-16T03:15:20Z,18,8,23,30,0,14,80,average,"MILD DEW"
2026-05-14T06:14:30.794Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,11,22,15,0,15,86,average,"DEW RISK"
2026-05-14T06:14:30.794Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,12,25,10,0,14,88,average,"DEW RISK"
2026-05-14T06:14:30.797Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,6,10,10,0,15,85,average,"DEW RISK"
2026-05-14T06:14:30.796Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,25,0,0,13,75,average,"MILD DEW"
2026-05-14T06:14:30.795Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,13,27,0,0,12,59,good,""
2026-05-14T06:14:30.916Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,5,12,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-14T06:14:31.394Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,6,14,0,0,12,64,good,""
2026-05-14T06:14:31.396Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,6,10,10,0,15,85,average,"DEW RISK"
2026-05-14T06:14:31.394Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,6,14,40,0,14,89,poor,"SHOWERS|DEW RISK"
2026-05-14T06:14:31.445Z,-34.9156,138.5961,2026-05-16T03:15:20Z,18,8,23,30,0,14,80,average,"MILD DEW"
2026-05-14T06:14:31.445Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,13,27,0,0,12,59,good,""
2026-05-14T06:14:31.486Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,9,19,15,0,15,91,average,"DEW RISK"
2026-05-14T06:14:31.551Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,11,22,10,0,14,87,average,"DEW RISK"
2026-05-14T06:14:31.552Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,25,0,0,13,75,average,"MILD DEW"
2026-05-14T06:14:31.573Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,5,12,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-14T06:14:31.595Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,6,14,40,0,14,89,poor,"SHOWERS|DEW RISK"
2026-05-14T06:14:31.889Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,6,14,0,0,12,64,good,""
2026-05-14T06:17:53.613Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,0,1,0,0,14,96,average,"DEW RISK"
2026-05-14T06:17:53.613Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:17:53.612Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:17:53.614Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
2026-05-14T06:17:53.646Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,4,7,0,0,15,95,average,"DEW RISK"
2026-05-14T06:17:53.684Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,13,29,30,0,17,75,average,"MILD DEW"
2026-05-14T06:17:53.780Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,6,0,0,15,89,average,"DEW RISK"
2026-05-14T06:17:53.781Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,8,14,0,0,8,77,average,"MILD DEW"
2026-05-14T06:17:53.781Z,-33.8472,151.0631,2026-05-22T10:00:00Z,17,4,12,0,0,15,87,average,"DEW RISK"
2026-05-14T06:17:53.782Z,-35.2454,149.0901,2026-05-21T09:50:00Z,14,6,17,0,0,10,75,average,"MILD DEW"
2026-05-14T06:17:53.814Z,-33.9697,151.1322,2026-05-23T07:30:00Z,17,6,15,45,0,16,91,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:53.859Z,-33.7681,151.2647,2026-05-23T09:35:00Z,17,7,16,40,0,15,85,poor,"SHOWERS|DEW RISK"
2026-05-14T06:17:53.965Z,-19.259,146.8169,2026-05-24T06:05:00Z,26,7,22,0,0,19,66,good,""
2026-05-14T06:17:54.557Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,15,0,16,83,average,"DEW RISK"
2026-05-14T06:17:54.731Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,5,10,10,0,15,91,average,"DEW RISK"
2026-05-14T06:17:54.774Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,1,7,15,0,15,78,average,"MILD DEW"
