timestamp,lat,lon,commence_time,temperature,wind_speed,wind_gust,precip_prob,precip_intensity,dew_point,humidity,condition,flags
2026-05-13T06:55:57.315Z,-27.9697,153.3808,2026-05-17T04:00:00Z,21,13,26,25,0,18,80,average,"MILD DEW"
2026-05-13T06:55:57.317Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,2,4,0,0,15,97,average,"DEW RISK"
2026-05-13T06:55:57.380Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,13,0,0,8,78,average,"MILD DEW"
2026-05-13T06:55:57.381Z,-33.75,150.6942,2026-05-17T08:25:00Z,18,3,6,0,0,15,84,average,"DEW RISK"
2026-05-13T06:55:57.512Z,-33.75,150.6942,2026-05-17T08:25:00Z,18,3,6,0,0,15,84,average,"DEW RISK"
2026-05-13T06:55:57.510Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,13,0,0,8,78,average,"MILD DEW"
2026-05-13T20:36:54.935Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,6,10,0,0,16,82,average,"MILD DEW"
2026-05-13T20:36:54.935Z,-34.0398,151.1232,2026-05-15T08:00:00Z,17,3,4,0,0,14,87,average,"DEW RISK"
2026-05-13T20:36:54.936Z,-33.8136,150.9856,2026-05-16T05:00:00Z,19,4,14,10,0,15,79,average,"MILD DEW"
2026-05-13T20:36:54.936Z,-33.8472,151.0631,2026-05-15T10:05:00Z,15,3,6,0,0,14,94,average,"DEW RISK"
2026-05-13T20:36:55.286Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,2,4,0,0,15,97,average,"DEW RISK"
2026-05-13T20:36:55.368Z,-27.9697,153.3808,2026-05-17T04:00:00Z,21,13,26,25,0,18,80,average,"MILD DEW"
2026-05-13T20:36:55.677Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,13,0,0,8,78,average,"MILD DEW"
2026-05-13T20:36:55.740Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T20:36:55.739Z,-33.75,150.6942,2026-05-17T08:25:00Z,18,3,6,0,0,15,84,average,"DEW RISK"
2026-05-13T20:36:55.808Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T20:36:55.842Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T20:36:55.876Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T20:36:55.926Z,-27.9697,153.3808,2026-05-17T04:00:00Z,21,13,26,25,0,18,80,average,"MILD DEW"
2026-05-13T20:36:55.925Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T20:36:56.120Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T20:36:56.147Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T20:37:18.820Z,-27.4858,153.0381,2026-05-14T09:30:00Z,17,9,18,0,0,15,87,average,"DEW RISK"
2026-05-13T20:37:18.821Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,11,22,5,0,14,85,average,"DEW RISK"
2026-05-13T20:37:18.822Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T20:37:18.886Z,-34.9156,138.5961,2026-05-16T03:15:20Z,19,10,28,15,0,14,73,average,"MILD DEW"
2026-05-13T20:37:18.886Z,-37.82,144.9836,2026-05-16T06:15:46Z,21,11,23,0,0,12,58,good,""
2026-05-13T20:37:18.961Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,26,0,0,13,79,average,"MILD DEW"
2026-05-13T20:37:19.070Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,18,36,0,0,13,80,average,"MILD DEW"
2026-05-13T20:37:19.269Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,20,39,50,0,13,81,average,"SHOWERS|MILD DEW"
2026-05-13T20:37:19.383Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,7,16,0,0,14,73,average,"MILD DEW"
2026-05-13T20:37:19.415Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T20:37:19.416Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T20:37:19.457Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T20:37:19.570Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:19.569Z,-37.82,144.9836,2026-05-16T06:15:46Z,21,11,23,0,0,12,58,good,""
2026-05-13T20:37:19.645Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,13,26,0,0,13,79,average,"MILD DEW"
2026-05-13T20:37:19.648Z,-37.8166,144.9475,2026-05-17T03:10:00Z,16,18,36,0,0,13,80,average,"MILD DEW"
2026-05-13T20:37:19.678Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,20,39,50,0,13,81,average,"SHOWERS|MILD DEW"
2026-05-13T20:37:19.760Z,-31.9505,115.8891,2026-05-17T08:15:45Z,19,7,16,0,0,14,73,average,"MILD DEW"
2026-05-13T20:37:39.352Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T20:37:39.354Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T20:37:39.392Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T20:37:39.490Z,-37.82,144.9836,2026-05-16T06:15:46Z,21,11,23,0,0,12,58,good,""
2026-05-13T20:37:39.489Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.490Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.493Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T20:37:39.543Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.644Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T20:37:39.644Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T20:37:39.645Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T20:37:39.680Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T20:37:39.726Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.797Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T20:37:39.792Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.798Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T20:37:39.829Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T20:37:40.264Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T21:37:08.508Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T21:37:08.497Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T21:37:08.520Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T21:37:08.534Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T21:37:08.547Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T21:37:08.549Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T21:37:09.122Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T21:37:09.129Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T21:37:09.158Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T21:37:09.157Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T21:37:09.187Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T21:37:09.229Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T21:37:09.290Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T21:37:09.292Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T21:37:09.546Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T21:37:09.575Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T21:44:51.921Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T21:44:51.938Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:51.946Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T21:44:51.958Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T21:44:51.967Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T21:44:51.980Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T21:44:52.102Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.544Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.561Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T21:44:52.590Z,-33.8915,151.2248,2026-05-15T09:30:00Z,17,3,5,10,0,15,85,average,"DEW RISK"
2026-05-13T21:44:52.591Z,-27.9803,153.3618,2026-05-15T10:10:00Z,16,10,21,10,0,15,93,average,"DEW RISK"
2026-05-13T21:44:52.621Z,-27.4858,153.0381,2026-05-14T09:30:00Z,18,12,26,10,0,15,82,average,"MILD DEW"
2026-05-13T21:44:52.666Z,-34.9156,138.5961,2026-05-16T03:15:20Z,16,10,24,35,0,14,86,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.717Z,-37.8166,144.9475,2026-05-16T09:35:00Z,17,8,15,0,0,12,76,average,"MILD DEW"
2026-05-13T21:44:52.718Z,-37.82,144.9836,2026-05-16T06:15:46Z,20,9,19,0,0,12,60,good,""
2026-05-13T21:44:52.744Z,-37.8166,144.9475,2026-05-17T03:10:00Z,15,12,23,50,0,14,90,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.770Z,-37.8166,144.9475,2026-05-17T05:15:17Z,16,10,19,40,0,14,91,poor,"SHOWERS|DEW RISK"
2026-05-13T21:44:52.993Z,-31.9505,115.8891,2026-05-17T08:15:45Z,18,6,16,0,0,12,66,good,""
2026-05-13T22:11:04.885Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:11:04.888Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:11:04.889Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:11:04.890Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:11:04.893Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:11:04.889Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:05.008Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:11:05.008Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:11:05.577Z,-33.8472,151.0631,2026-05-15T10:05:00Z,14,4,6,0,0,14,97,average,"DEW RISK"
2026-05-13T22:11:05.577Z,-27.9697,153.3808,2026-05-17T04:00:00Z,22,14,29,30,0,18,76,average,"MILD DEW"
2026-05-13T22:11:05.661Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:05.662Z,-33.8915,151.2248,2026-05-16T07:30:00Z,19,5,8,0,0,16,83,average,"DEW RISK"
2026-05-13T22:11:05.693Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
2026-05-13T22:11:05.732Z,-33.75,150.6942,2026-05-17T08:25:00Z,17,4,8,0,0,14,85,average,"DEW RISK"
2026-05-13T22:11:05.733Z,-36.9021,174.7618,2026-05-17T06:05:00Z,12,7,14,0,0,8,77,average,"MILD DEW"
2026-05-13T22:11:05.796Z,-33.8136,150.9856,2026-05-16T09:45:00Z,16,5,10,0,0,15,94,average,"DEW RISK"
2026-05-13T22:11:06.049Z,-34.0398,151.1232,2026-05-15T08:00:00Z,16,2,3,0,0,15,89,average,"DEW RISK"
2026-05-13T22:11:06.050Z,-33.8136,150.9856,2026-05-16T05:00:00Z,20,4,11,15,0,15,76,average,"MILD DEW"
