match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,Date,home_team,away_team,home_xg,away_xg,xg_source,p_home,p_draw,p_away,engine,xbetCloseOver25,xbetCloseUnder25,model_over25,model_under25,market_over25,market_under25,edge_over25,edge_under25,bet,edge,actual_over25,odds,profit
ucl-2025-26-038,2025-26,league_phase,Matchday 3,2025-10-21T18:45:00Z,date_only,fk-kairat,paphos-fc,FK Kairat (KAZ),Paphos FC (CYP),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 18:45:00+00:00,fk-kairat,paphos-fc,0.0,0.0,goals_fallback,0.4462744572240893,0.2596148388849505,0.2941107038909601,shared_xg_dixon_coles,2.08,1.8,0.6102692196523298,0.38973078034767017,0.4639175257731959,0.5360824742268042,0.14635169387913394,-0.14635169387913405,Over,0.14635169387913394,Under,2.08,-1.0
ucl-2025-26-039,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,royale-union-saint-gilloise,fc-internazionale-milano,Royale Union Saint-Gilloise (BEL),FC Internazionale Milano (ITA),0,4,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,royale-union-saint-gilloise,fc-internazionale-milano,0.0,4.0,goals_fallback,0.2273328277335648,0.2703428557941394,0.5023243164722957,shared_xg_dixon_coles,1.95,1.91,0.5248665946614364,0.47513340533856363,0.49481865284974097,0.5051813471502591,0.0300479418116954,-0.030047941811695456,Over,0.0300479418116954,Over,1.95,0.95
ucl-2025-26-040,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,fc-k-benhavn,borussia-dortmund,FC København (DEN),Borussia Dortmund (GER),2,4,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,fc-k-benhavn,borussia-dortmund,2.0,4.0,goals_fallback,0.1580660663070161,0.2121567300410446,0.6297772036519393,shared_xg_dixon_coles,1.86,2.0,0.6557798810545445,0.34422011894545546,0.5181347150259067,0.48186528497409326,0.13764516602863786,-0.1376451660286378,Over,0.13764516602863786,Over,1.86,0.8600000000000001
ucl-2025-26-041,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,bayer-04-leverkusen,paris-saint-germain-fc,Bayer 04 Leverkusen (GER),Paris Saint-Germain FC (FRA),2,7,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,bayer-04-leverkusen,paris-saint-germain-fc,2.0,7.0,goals_fallback,0.1802639720158396,0.2017134594816026,0.618022568502558,shared_xg_dixon_coles,1.45,2.77,0.7305528529300235,0.2694471470699765,0.6563981042654028,0.34360189573459715,0.07415474866462068,-0.07415474866462063,Over,0.07415474866462068,Over,1.45,0.44999999999999996
ucl-2025-26-042,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,villarreal-cf,manchester-city-fc,Villarreal CF (ESP),Manchester City FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,villarreal-cf,manchester-city-fc,0.0,2.0,goals_fallback,0.5510347185615855,0.1944702473537728,0.2544950340846418,shared_xg_dixon_coles,1.61,2.32,0.8309727043803153,0.16902729561968466,0.5903307888040712,0.4096692111959288,0.24064191557624415,-0.24064191557624415,Over,0.24064191557624415,Under,1.61,-1.0
ucl-2025-26-043,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,arsenal-fc,club-atl-tico-de-madrid,Arsenal FC (ENG),Club Atlético de Madrid (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,arsenal-fc,club-atl-tico-de-madrid,4.0,0.0,goals_fallback,0.8088382174527997,0.111665731538724,0.079496051008476,shared_xg_dixon_coles,1.86,2.01,0.8782841962724399,0.12171580372756008,0.5193798449612403,0.48062015503875977,0.3589043513111996,-0.3589043513111997,Over,0.3589043513111996,Over,1.86,0.8600000000000001
ucl-2025-26-044,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,newcastle-united-fc,sport-lisboa-e-benfica,Newcastle United FC (ENG),Sport Lisboa e Benfica (POR),3,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,newcastle-united-fc,sport-lisboa-e-benfica,3.0,0.0,goals_fallback,0.5750424888044949,0.228532691856383,0.196424819339122,shared_xg_dixon_coles,1.86,2.0,0.6487338595153883,0.3512661404846117,0.5181347150259067,0.48186528497409326,0.13059914448948162,-0.13059914448948157,Over,0.13059914448948162,Over,1.86,0.8600000000000001
ucl-2025-26-045,2025-26,league_phase,Matchday 3,2025-10-21T21:00:00Z,date_only,psv,ssc-napoli,PSV (NED),SSC Napoli (ITA),6,2,openfootball,2025-09-16T00:00:00+00:00,2025-10-21 21:00:00+00:00,psv,ssc-napoli,6.0,2.0,goals_fallback,0.4071035598214925,0.1814607298063131,0.4114357103721943,shared_xg_dixon_coles,1.67,2.2,0.9151152890356317,0.08488471096436834,0.5684754521963824,0.43152454780361754,0.34663983683924926,-0.3466398368392492,Over,0.34663983683924926,Over,1.67,0.6699999999999999
ucl-2025-26-046,2025-26,league_phase,Matchday 3,2025-10-22T18:45:00Z,date_only,galatasaray-sk,fk-bod-glimt,Galatasaray SK (TUR),FK Bodø/Glimt (NOR),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 18:45:00+00:00,galatasaray-sk,fk-bod-glimt,3.0,1.0,goals_fallback,0.5040726092455522,0.2070624260901973,0.2888649646642504,shared_xg_dixon_coles,1.33,3.37,0.8072852668187891,0.1927147331812109,0.7170212765957447,0.2829787234042553,0.09026399022304443,-0.09026399022304438,Over,0.09026399022304443,Over,1.33,0.33000000000000007
ucl-2025-26-047,2025-26,league_phase,Matchday 3,2025-10-22T18:45:00Z,date_only,athletic-club,qaraba-a-dam-fk,Athletic Club (ESP),Qarabağ Ağdam FK (AZE),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 18:45:00+00:00,athletic-club,qaraba-a-dam-fk,3.0,1.0,goals_fallback,0.2990118401336655,0.3360235809370855,0.364964578929249,shared_xg_dixon_coles,1.58,2.38,0.34318513665095113,0.6568148633490489,0.601010101010101,0.39898989898989906,-0.25782496435914987,0.25782496435914987,Under,0.25782496435914987,Over,2.38,-1.0
ucl-2025-26-048,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,eintracht-frankfurt,liverpool-fc,Eintracht Frankfurt (GER),Liverpool FC (ENG),1,5,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,eintracht-frankfurt,liverpool-fc,1.0,5.0,goals_fallback,0.0143418671019806,0.0701984485077033,0.915459684390316,shared_xg_dixon_coles,1.32,3.4,0.7296020136693248,0.27039798633067524,0.7203389830508474,0.2796610169491525,0.00926303061847733,-0.009263030618477275,Over,0.00926303061847733,Over,1.32,0.32000000000000006
ucl-2025-26-049,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,atalanta-bc,sk-slavia-praha,Atalanta BC (ITA),SK Slavia Praha (CZE),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,atalanta-bc,sk-slavia-praha,0.0,0.0,goals_fallback,0.6728098008251493,0.1927273032522389,0.1344628959226116,shared_xg_dixon_coles,1.58,2.38,0.6880227297705364,0.31197727022946364,0.601010101010101,0.39898989898989906,0.08701262876043536,-0.08701262876043542,Over,0.08701262876043536,Under,1.58,-1.0
ucl-2025-26-050,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,sporting-clube-de-portugal,olympique-de-marseille,Sporting Clube de Portugal (POR),Olympique de Marseille (FRA),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,sporting-clube-de-portugal,olympique-de-marseille,2.0,1.0,goals_fallback,0.7064313401490601,0.1633875392686662,0.1301811205822738,shared_xg_dixon_coles,1.62,2.3,0.7948493028660736,0.20515069713392642,0.586734693877551,0.413265306122449,0.20811460898852263,-0.20811460898852258,Over,0.20811460898852263,Over,1.62,0.6200000000000001
ucl-2025-26-051,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,as-monaco-fc,tottenham-hotspur-fc,AS Monaco FC (MCO),Tottenham Hotspur FC (ENG),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,as-monaco-fc,tottenham-hotspur-fc,0.0,0.0,goals_fallback,0.5798703624767465,0.2066453333643632,0.21348430415889,shared_xg_dixon_coles,1.61,2.32,0.7520680960005913,0.24793190399940868,0.5903307888040712,0.4096692111959288,0.16173730719652013,-0.16173730719652013,Over,0.16173730719652013,Under,1.61,-1.0
ucl-2025-26-052,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,fc-bayern-m-nchen,club-brugge-kv,FC Bayern München (GER),Club Brugge KV (BEL),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,fc-bayern-m-nchen,club-brugge-kv,4.0,0.0,goals_fallback,0.7203795121694226,0.155333414919531,0.1242870729110462,shared_xg_dixon_coles,1.21,4.5,0.8141259621187719,0.18587403788122814,0.7880910683012259,0.21190893169877406,0.02603489381754598,-0.026034893817545923,Over,0.02603489381754598,Over,1.21,0.20999999999999996
ucl-2025-26-053,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,chelsea-fc,afc-ajax,Chelsea FC (ENG),AFC Ajax (NED),5,1,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,chelsea-fc,afc-ajax,5.0,1.0,goals_fallback,0.5317146394550345,0.2082278462904332,0.2600575142545321,shared_xg_dixon_coles,1.45,2.75,0.7861023079427553,0.21389769205724474,0.6547619047619047,0.3452380952380952,0.1313404031808506,-0.13134040318085044,Over,0.1313404031808506,Over,1.45,0.44999999999999996
ucl-2025-26-054,2025-26,league_phase,Matchday 3,2025-10-22T21:00:00Z,date_only,real-madrid-cf,juventus-fc,Real Madrid CF (ESP),Juventus FC (ITA),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-10-22 21:00:00+00:00,real-madrid-cf,juventus-fc,1.0,0.0,goals_fallback,0.6044703679939541,0.2137707041007079,0.1817589279053378,shared_xg_dixon_coles,1.49,2.63,0.6862255491306416,0.3137744508693584,0.6383495145631067,0.3616504854368932,0.047876034567534864,-0.04787603456753481,Over,0.047876034567534864,Under,1.49,-1.0
ucl-2025-26-055,2025-26,league_phase,Matchday 4,2025-11-04T18:45:00Z,date_only,sk-slavia-praha,arsenal-fc,SK Slavia Praha (CZE),Arsenal FC (ENG),0,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 18:45:00+00:00,sk-slavia-praha,arsenal-fc,0.0,3.0,goals_fallback,0.0588798891633047,0.1285818540897047,0.8125382567469905,shared_xg_dixon_coles,1.7,2.23,0.7348665831958209,0.2651334168041791,0.5674300254452926,0.43256997455470736,0.16743655775052824,-0.16743655775052824,Over,0.16743655775052824,Over,1.7,0.7
ucl-2025-26-056,2025-26,league_phase,Matchday 4,2025-11-04T18:45:00Z,date_only,ssc-napoli,eintracht-frankfurt,SSC Napoli (ITA),Eintracht Frankfurt (GER),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 18:45:00+00:00,ssc-napoli,eintracht-frankfurt,0.0,0.0,goals_fallback,0.7401859565213849,0.1440868737895387,0.1157271696890764,shared_xg_dixon_coles,1.67,2.2,0.8394227667629984,0.16057723323700157,0.5684754521963824,0.43152454780361754,0.270947314566616,-0.27094731456661597,Over,0.270947314566616,Under,1.67,-1.0
ucl-2025-26-057,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,juventus-fc,sporting-clube-de-portugal,Juventus FC (ITA),Sporting Clube de Portugal (POR),1,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,juventus-fc,sporting-clube-de-portugal,1.0,1.0,goals_fallback,0.4983841829641071,0.3016164025790395,0.1999994144568534,shared_xg_dixon_coles,1.86,2.0,0.39384557673434545,0.6061544232656546,0.5181347150259067,0.48186528497409326,-0.12428913829156124,0.12428913829156135,Under,0.12428913829156135,Under,2.0,1.0
ucl-2025-26-058,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,club-atl-tico-de-madrid,royale-union-saint-gilloise,Club Atlético de Madrid (ESP),Royale Union Saint-Gilloise (BEL),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,club-atl-tico-de-madrid,royale-union-saint-gilloise,3.0,1.0,goals_fallback,0.737235548919712,0.1400385138818051,0.1227259371984827,shared_xg_dixon_coles,1.49,2.63,0.8673545141553818,0.13264548584461822,0.6383495145631067,0.3616504854368932,0.22900499959227505,-0.229004999592275,Over,0.22900499959227505,Over,1.49,0.49
ucl-2025-26-059,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,tottenham-hotspur-fc,fc-k-benhavn,Tottenham Hotspur FC (ENG),FC København (DEN),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,tottenham-hotspur-fc,fc-k-benhavn,4.0,0.0,goals_fallback,0.575204401489571,0.2743126206995854,0.1504829778108435,shared_xg_dixon_coles,1.78,2.1,0.41876316952145154,0.5812368304785485,0.5412371134020618,0.45876288659793807,-0.12247394388061028,0.12247394388061039,Under,0.12247394388061039,Over,2.1,-1.0
ucl-2025-26-060,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,fk-bod-glimt,as-monaco-fc,FK Bodø/Glimt (NOR),AS Monaco FC (MCO),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,fk-bod-glimt,as-monaco-fc,0.0,1.0,goals_fallback,0.3719110681995349,0.2351429825321732,0.3929459492682917,shared_xg_dixon_coles,1.3,3.5,0.7259163025814245,0.2740836974185755,0.7291666666666667,0.27083333333333337,-0.0032503640852422633,0.0032503640852421523,Under,0.0032503640852421523,Under,3.5,2.5
ucl-2025-26-061,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,pae-olympiakos-sfp,psv,PAE Olympiakos SFP (GRE),PSV (NED),1,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,pae-olympiakos-sfp,psv,1.0,1.0,goals_fallback,0.4003311640329221,0.2238078811829334,0.3758609547841446,shared_xg_dixon_coles,1.49,2.63,0.7702757398481507,0.22972426015184932,0.6383495145631067,0.3616504854368932,0.13192622528504394,-0.13192622528504389,Over,0.13192622528504394,Under,1.49,-1.0
ucl-2025-26-062,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,paris-saint-germain-fc,fc-bayern-m-nchen,Paris Saint-Germain FC (FRA),FC Bayern München (GER),1,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,paris-saint-germain-fc,fc-bayern-m-nchen,1.0,2.0,goals_fallback,0.6679731676992141,0.1780628438875669,0.1539639884132189,shared_xg_dixon_coles,1.42,2.9,0.7810915197427918,0.21890848025720822,0.6712962962962963,0.32870370370370366,0.1097952234464955,-0.10979522344649545,Over,0.1097952234464955,Over,1.42,0.41999999999999993
ucl-2025-26-063,2025-26,league_phase,Matchday 4,2025-11-04T21:00:00Z,date_only,liverpool-fc,real-madrid-cf,Liverpool FC (ENG),Real Madrid CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-04 21:00:00+00:00,liverpool-fc,real-madrid-cf,1.0,0.0,goals_fallback,0.5803303489103648,0.1847598912053564,0.2349097598842789,shared_xg_dixon_coles,1.39,3.0,0.8496271968635699,0.1503728031364301,0.683371298405467,0.316628701594533,0.16625589845810296,-0.1662558984581029,Over,0.16625589845810296,Under,1.39,-1.0
ucl-2025-26-064,2025-26,league_phase,Matchday 4,2025-11-05T18:45:00Z,date_only,paphos-fc,villarreal-cf,Paphos FC (CYP),Villarreal CF (ESP),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 18:45:00+00:00,paphos-fc,villarreal-cf,1.0,0.0,goals_fallback,0.0995031257106486,0.1448543626878362,0.7556425116015153,shared_xg_dixon_coles,1.61,2.32,0.7997239765263108,0.20027602347368922,0.5903307888040712,0.4096692111959288,0.20939318772223958,-0.20939318772223958,Over,0.20939318772223958,Under,1.61,-1.0
ucl-2025-26-065,2025-26,league_phase,Matchday 4,2025-11-05T18:45:00Z,date_only,qaraba-a-dam-fk,chelsea-fc,Qarabağ Ağdam FK (AZE),Chelsea FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 18:45:00+00:00,qaraba-a-dam-fk,chelsea-fc,2.0,2.0,goals_fallback,0.1248363715633623,0.2052323238296063,0.6699313046070317,shared_xg_dixon_coles,1.45,2.75,0.6176557902598244,0.3823442097401756,0.6547619047619047,0.3452380952380952,-0.037106114502080234,0.0371061145020804,Under,0.0371061145020804,Over,2.75,-1.0
ucl-2025-26-066,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,fc-internazionale-milano,fk-kairat,FC Internazionale Milano (ITA),FK Kairat (KAZ),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,fc-internazionale-milano,fk-kairat,2.0,1.0,goals_fallback,0.7561747938019766,0.1594661625088983,0.0843590436891246,shared_xg_dixon_coles,1.17,5.0,0.6948669598355447,0.3051330401644553,0.8103727714748785,0.18962722852512157,-0.11550581163933382,0.11550581163933374,Under,0.11550581163933374,Over,5.0,-1.0
ucl-2025-26-067,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,manchester-city-fc,borussia-dortmund,Manchester City FC (ENG),Borussia Dortmund (GER),4,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,manchester-city-fc,borussia-dortmund,4.0,1.0,goals_fallback,0.2906794885077025,0.1846771328246304,0.5246433786676673,shared_xg_dixon_coles,1.45,2.75,0.8826858602055019,0.11731413979449812,0.6547619047619047,0.3452380952380952,0.22792395544359723,-0.22792395544359706,Over,0.22792395544359723,Over,1.45,0.44999999999999996
ucl-2025-26-068,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,club-brugge-kv,fc-barcelona,Club Brugge KV (BEL),FC Barcelona (ESP),3,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,club-brugge-kv,fc-barcelona,3.0,3.0,goals_fallback,0.1470579909403113,0.1668944204419804,0.686047588617708,shared_xg_dixon_coles,1.32,3.4,0.8116607955067687,0.18833920449323127,0.7203389830508474,0.2796610169491525,0.0913218124559213,-0.09132181245592125,Over,0.0913218124559213,Over,1.32,0.32000000000000006
ucl-2025-26-069,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,sport-lisboa-e-benfica,bayer-04-leverkusen,Sport Lisboa e Benfica (POR),Bayer 04 Leverkusen (GER),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,sport-lisboa-e-benfica,bayer-04-leverkusen,0.0,1.0,goals_fallback,0.4505028316527319,0.2425892793032655,0.3069078890440025,shared_xg_dixon_coles,1.61,2.32,0.682155511124862,0.31784448887513805,0.5903307888040712,0.4096692111959288,0.09182472232079075,-0.09182472232079075,Over,0.09182472232079075,Under,1.61,-1.0
ucl-2025-26-070,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,olympique-de-marseille,atalanta-bc,Olympique de Marseille (FRA),Atalanta BC (ITA),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,olympique-de-marseille,atalanta-bc,0.0,1.0,goals_fallback,0.1158119845930292,0.1451344845040584,0.7390535309029121,shared_xg_dixon_coles,1.78,2.1,0.8356701922597554,0.16432980774024464,0.5412371134020618,0.45876288659793807,0.29443307885769354,-0.29443307885769343,Over,0.29443307885769354,Under,1.78,-1.0
ucl-2025-26-071,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,afc-ajax,galatasaray-sk,AFC Ajax (NED),Galatasaray SK (TUR),0,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,afc-ajax,galatasaray-sk,0.0,3.0,goals_fallback,0.7473504864251793,0.1384067039619478,0.1142428096128728,shared_xg_dixon_coles,1.57,2.42,0.857410556957043,0.14258944304295695,0.606516290726817,0.39348370927318294,0.25089426623022604,-0.250894266230226,Over,0.25089426623022604,Over,1.57,0.5700000000000001
ucl-2025-26-072,2025-26,league_phase,Matchday 4,2025-11-05T21:00:00Z,date_only,newcastle-united-fc,athletic-club,Newcastle United FC (ENG),Athletic Club (ESP),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-05 21:00:00+00:00,newcastle-united-fc,athletic-club,2.0,0.0,goals_fallback,0.6154878200594363,0.2600122226826464,0.1244999572579172,shared_xg_dixon_coles,1.78,2.1,0.41988052377190077,0.5801194762280992,0.5412371134020618,0.45876288659793807,-0.12135658963016105,0.12135658963016116,Under,0.12135658963016116,Under,2.1,1.1
ucl-2025-26-073,2025-26,league_phase,Matchday 5,2025-11-25T18:45:00Z,date_only,afc-ajax,sport-lisboa-e-benfica,AFC Ajax (NED),Sport Lisboa e Benfica (POR),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 18:45:00+00:00,afc-ajax,sport-lisboa-e-benfica,0.0,2.0,goals_fallback,0.5362183335860914,0.2055866311518349,0.2581950352620737,shared_xg_dixon_coles,1.84,2.03,0.7943912260301151,0.20560877396988486,0.524547803617571,0.47545219638242897,0.2698434224125441,-0.2698434224125441,Over,0.2698434224125441,Under,1.84,-1.0
ucl-2025-26-074,2025-26,league_phase,Matchday 5,2025-11-25T18:45:00Z,date_only,galatasaray-sk,royale-union-saint-gilloise,Galatasaray SK (TUR),Royale Union Saint-Gilloise (BEL),0,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 18:45:00+00:00,galatasaray-sk,royale-union-saint-gilloise,0.0,1.0,goals_fallback,0.5040726092455522,0.2070624260901973,0.2888649646642504,shared_xg_dixon_coles,1.49,2.63,0.8072852668187891,0.1927147331812109,0.6383495145631067,0.3616504854368932,0.16893575225568236,-0.1689357522556823,Over,0.16893575225568236,Under,1.49,-1.0
ucl-2025-26-075,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,borussia-dortmund,villarreal-cf,Borussia Dortmund (GER),Villarreal CF (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,borussia-dortmund,villarreal-cf,4.0,0.0,goals_fallback,0.3703630513802267,0.227391403707058,0.4022455449127152,shared_xg_dixon_coles,1.78,2.1,0.7561167409389812,0.24388325906101882,0.5412371134020618,0.45876288659793807,0.21487962753691936,-0.21487962753691925,Over,0.21487962753691936,Over,1.78,0.78
ucl-2025-26-076,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,manchester-city-fc,bayer-04-leverkusen,Manchester City FC (ENG),Bayer 04 Leverkusen (GER),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,manchester-city-fc,bayer-04-leverkusen,0.0,2.0,goals_fallback,0.5359816850319122,0.1971998665079017,0.2668184484601861,shared_xg_dixon_coles,1.45,2.77,0.829527857813016,0.17047214218698403,0.6563981042654028,0.34360189573459715,0.17312975354761317,-0.17312975354761312,Over,0.17312975354761317,Under,1.45,-1.0
ucl-2025-26-077,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,fk-bod-glimt,juventus-fc,FK Bodø/Glimt (NOR),Juventus FC (ITA),2,3,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,fk-bod-glimt,juventus-fc,2.0,3.0,goals_fallback,0.2622527669908526,0.2897991080183721,0.4479481249907749,shared_xg_dixon_coles,1.67,2.2,0.4806785647097758,0.5193214352902242,0.5684754521963824,0.43152454780361754,-0.08779688748660658,0.08779688748660669,Under,0.08779688748660669,Over,2.2,-1.0
ucl-2025-26-078,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,olympique-de-marseille,newcastle-united-fc,Olympique de Marseille (FRA),Newcastle United FC (ENG),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,olympique-de-marseille,newcastle-united-fc,2.0,1.0,goals_fallback,0.4540445717573022,0.3635568220350593,0.1823986062076384,shared_xg_dixon_coles,1.86,2.0,0.22685596564462623,0.7731440343553737,0.5181347150259067,0.48186528497409326,-0.29127874938128046,0.29127874938128046,Under,0.29127874938128046,Over,2.0,-1.0
ucl-2025-26-079,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,sk-slavia-praha,athletic-club,SK Slavia Praha (CZE),Athletic Club (ESP),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,sk-slavia-praha,athletic-club,0.0,0.0,goals_fallback,0.4215559635481445,0.3020333285408108,0.2764107079110444,shared_xg_dixon_coles,2.19,1.73,0.44518044826759134,0.5548195517324086,0.44132653061224486,0.5586734693877551,0.003853917655346484,-0.003853917655346484,Over,0.003853917655346484,Under,2.19,-1.0
ucl-2025-26-080,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,ssc-napoli,qaraba-a-dam-fk,SSC Napoli (ITA),Qarabağ Ağdam FK (AZE),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,ssc-napoli,qaraba-a-dam-fk,2.0,0.0,goals_fallback,0.7845672486573919,0.1361486324330459,0.079284118909562,shared_xg_dixon_coles,1.49,2.63,0.7779925777003859,0.22200742229961412,0.6383495145631067,0.3616504854368932,0.13964306313727914,-0.1396430631372791,Over,0.13964306313727914,Under,1.49,-1.0
ucl-2025-26-081,2025-26,league_phase,Matchday 5,2025-11-25T21:00:00Z,date_only,chelsea-fc,fc-barcelona,Chelsea FC (ENG),FC Barcelona (ESP),3,0,openfootball,2025-09-16T00:00:00+00:00,2025-11-25 21:00:00+00:00,chelsea-fc,fc-barcelona,3.0,0.0,goals_fallback,0.5589677882352236,0.209615085737527,0.2314171260272493,shared_xg_dixon_coles,1.44,2.79,0.7584247074256806,0.24157529257431942,0.6595744680851063,0.3404255319148936,0.09885023934057424,-0.09885023934057419,Over,0.09885023934057424,Over,1.44,0.43999999999999995
ucl-2025-26-082,2025-26,league_phase,Matchday 5,2025-11-26T18:45:00Z,date_only,paphos-fc,as-monaco-fc,Paphos FC (CYP),AS Monaco FC (MCO),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-26 18:45:00+00:00,paphos-fc,as-monaco-fc,2.0,2.0,goals_fallback,0.3719110681995349,0.2351429825321732,0.3929459492682917,shared_xg_dixon_coles,1.62,2.3,0.7259163025814245,0.2740836974185755,0.586734693877551,0.413265306122449,0.13918160870387353,-0.13918160870387347,Over,0.13918160870387353,Over,1.62,0.6200000000000001
ucl-2025-26-083,2025-26,league_phase,Matchday 5,2025-11-26T18:45:00Z,date_only,fc-k-benhavn,fk-kairat,FC København (DEN),FK Kairat (KAZ),3,2,openfootball,2025-09-16T00:00:00+00:00,2025-11-26 18:45:00+00:00,fc-k-benhavn,fk-kairat,3.0,2.0,goals_fallback,0.4521471443828283,0.2672450325056443,0.2806078231115274,shared_xg_dixon_coles,1.88,1.98,0.574248708003542,0.425751291996458,0.5129533678756476,0.4870466321243523,0.06129534012789439,-0.06129534012789428,Over,0.06129534012789439,Over,1.88,0.8799999999999999
