match_id,home,away,bet,edge,odds,actual,win,profit,bookmaker,path
ucl-2024-25-092,GNK Dinamo Zagreb (CRO),Celtic FC (SCO),Under,0.046463022508038465,2.3,Under,True,1.2999999999999998,bet365,/football/europe/champions-league-2024-2025/din-zagreb-celtic/SW7P7Qbf/
ucl-2024-25-089,GNK Dinamo Zagreb (CRO),Borussia Dortmund (GER),Under,0.046463022508038465,2.3,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/din-zagreb-dortmund/p0CIBatn/
ucl-2024-25-035,GNK Dinamo Zagreb (CRO),AS Monaco FC (MCO),Under,0.08286173633440508,2.38,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/din-zagreb-monaco/6NrNI2U9/
ucl-2024-25-103,Borussia Dortmund (GER),FC Barcelona (ESP),Under,0.45594855305466253,3.2,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/dortmund-barcelona/IPhyaMdt/
ucl-2024-25-103,Borussia Dortmund (GER),FC Barcelona (ESP),Under,0.45594855305466253,3.2,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/dortmund-barcelona/Qg2T3XIj/
ucl-2024-25-022,Borussia Dortmund (GER),Celtic FC (SCO),Under,0.3466666666666671,3.0,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/dortmund-celtic/Umx9ideU/
ucl-2024-25-164,Borussia Dortmund (GER),Lille OSC (FRA),Over,0.046430868167202544,1.92,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/dortmund-lille/Iw6w9mme/
ucl-2024-25-135,Borussia Dortmund (GER),FK Shakhtar Donetsk (UKR),Under,0.2165289256198346,3.2,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/dortmund-shakhtar/n5phevd5/
ucl-2024-25-157,Borussia Dortmund (GER),Sporting Clube de Portugal (POR),Under,0.0009646302250805316,2.2,Under,True,1.2000000000000002,bet365,/football/europe/champions-league-2024-2025/dortmund-sporting-cp/UZrTu13t/
ucl-2024-25-059,Borussia Dortmund (GER),SK Sturm Graz (AUT),Under,0.5469453376205788,3.4,Under,True,2.4,bet365,/football/europe/champions-league-2024-2025/dortmund-sturm-graz/tS5R9wBb/
ucl-2024-25-152,Feyenoord Rotterdam (NED),AC Milan (ITA),Under,0.0009646302250805316,2.2,Under,True,1.2000000000000002,bet365,/football/europe/champions-league-2024-2025/feyenoord-ac-milan/GjsyvuYh/
ucl-2024-25-013,Feyenoord Rotterdam (NED),Bayer 04 Leverkusen (GER),Under,0.06835555555555572,2.38,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/feyenoord-bayer-leverkusen/E95yf4ZI/
ucl-2024-25-126,Feyenoord Rotterdam (NED),FC Bayern München (GER),Under,0.31973333333333365,2.94,Over,False,-1,betsson,/football/europe/champions-league-2024-2025/feyenoord-bayern-munich/boJ3XFn1/
ucl-2024-25-152,Feyenoord Rotterdam (NED),AC Milan (ITA),Over,0.06278135048231515,1.95,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/feyenoord-inter/QuRbGVfL/
ucl-2024-25-070,Feyenoord Rotterdam (NED),FC Red Bull Salzburg (AUT),Under,0.04719999999999991,2.38,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/feyenoord-salzburg/CbvBxcLr/
ucl-2024-25-108,Feyenoord Rotterdam (NED),AC Sparta Praha (CZE),Under,0.18057777777777795,2.63,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/feyenoord-sparta-prague/I12SdL7j/
ucl-2024-25-130,Girona FC (ESP),Arsenal FC (ENG),Over,0.07913183279742753,1.98,Over,True,0.98,bet365,/football/europe/champions-league-2024-2025/girona-arsenal/CICzPOYh/
ucl-2024-25-028,Girona FC (ESP),Feyenoord Rotterdam (NED),Under,0.0009646302250805316,2.2,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/girona-feyenoord/Y9pFKOac/
ucl-2024-25-091,Girona FC (ESP),Liverpool FC (ENG),Under,0.045454545454545414,2.75,Under,True,1.75,bet365,/football/europe/champions-league-2024-2025/girona-liverpool/xUXmvtM6/
ucl-2024-25-040,Girona FC (ESP),ŠK Slovan Bratislava (SVK),Under,0.364951768488746,3.0,Under,True,2.0,bet365,/football/europe/champions-league-2024-2025/girona-slovan-bratislava/MRQpoqAU/
ucl-2024-25-130,Girona FC (ESP),Arsenal FC (ENG),Over,0.14453376205787793,2.1,Over,True,1.1,bet365,/football/europe/champions-league-2024-2025/inter-arsenal/8vgoJPRj/
ucl-2024-25-187,FC Internazionale Milano (ITA),FC Barcelona (ESP),Under,0.19660771704180058,2.63,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/inter-barcelona/0hltp9qB/
ucl-2024-25-077,FC Bayern München (GER),Paris Saint-Germain FC (FRA),Under,0.09999999999999987,2.5,Under,True,1.5,bet365,/football/europe/champions-league-2024-2025/inter-bayern-munich/foKPnXT7/
ucl-2024-25-104,AC Milan (ITA),FK Crvena Zvezda (SRB),Under,0.046463022508038465,2.3,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/inter-crvena-zvezda/trluu7lA/
ucl-2024-25-153,AC Milan (ITA),Feyenoord Rotterdam (NED),Under,0.0009646302250805316,2.2,Under,True,1.2000000000000002,bet365,/football/europe/champions-league-2024-2025/inter-feyenoord/MBCUA9Ir/
ucl-2024-25-137,FC Internazionale Milano (ITA),AS Monaco FC (MCO),Under,0.2512057877813505,2.75,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/inter-monaco/8hYJXOtp/
ucl-2024-25-062,Celtic FC (SCO),RB Leipzig (GER),Over,0.03056410256410258,1.57,Over,True,0.5700000000000001,bet365,/football/europe/champions-league-2024-2025/inter-rb-leipzig/xd2FOo4T/
ucl-2024-25-140,Juventus FC (ITA),Sport Lisboa e Benfica (POR),Over,0.3784615384615386,2.1,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/juventus-benfica/beChlu24/
ucl-2024-25-107,Juventus FC (ITA),Manchester City FC (ENG),Over,0.18153846153846165,1.8,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/juventus-manchester-city/U9NWDUkB/
ucl-2024-25-002,Juventus FC (ITA),PSV (NED),Under,-0.044533762057877735,2.1,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/juventus-psv/QmF7UR0d/
ucl-2024-25-002,Juventus FC (ITA),PSV (NED),Over,0.046430868167202544,1.92,Over,True,0.9199999999999999,bet365,/football/europe/champions-league-2024-2025/juventus-psv/fN51nJWG/
ucl-2024-25-045,Juventus FC (ITA),VfB Stuttgart (GER),Over,0.03008038585208994,1.89,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/juventus-vfb-stuttgart/MyMsSlo2/
ucl-2024-25-173,Lille OSC (FRA),Borussia Dortmund (GER),Over,0.090032154340836,2.0,Over,True,1.0,bet365,/football/europe/champions-league-2024-2025/lille-dortmund/Oz9o7RH7/
ucl-2024-25-142,Lille OSC (FRA),Feyenoord Rotterdam (NED),Under,0.046463022508038465,2.3,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/lille-feyenoord/zZSpF86K/
ucl-2024-25-063,Lille OSC (FRA),Juventus FC (ITA),Over,0.19903536977491965,2.2,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/lille-juventus/0MXYTAGk/
ucl-2024-25-036,Lille OSC (FRA),Real Madrid CF (ESP),Over,-0.00800000000000023,1.8,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/lille-real-madrid/MwqXC3N7/
ucl-2024-25-101,Lille OSC (FRA),SK Sturm Graz (AUT),Over,0.03008038585208994,1.89,Over,True,0.8899999999999999,bet365,/football/europe/champions-league-2024-2025/lille-sturm-graz/OvRW7oGi/
ucl-2024-25-060,Liverpool FC (ENG),Bayer 04 Leverkusen (GER),Under,0.03244444444444472,2.3,Over,False,-1,betway,/football/europe/champions-league-2024-2025/liverpool-bayer-leverkusen/SbE5R2x1/
ucl-2024-25-032,Liverpool FC (ENG),Bologna FC 1909 (ITA),Under,0.3466666666666671,3.0,Under,True,2.0,bet365,/football/europe/champions-league-2024-2025/liverpool-bologna/t2vut2if/
ucl-2024-25-113,Liverpool FC (ENG),Lille OSC (FRA),Under,0.12222222222222245,2.5,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/liverpool-lille/l4a0mpaK/
ucl-2024-25-170,Liverpool FC (ENG),Paris Saint-Germain FC (FRA),Under,-0.04958677685950419,2.5,Over,False,-1,betway,/football/europe/champions-league-2024-2025/liverpool-psg/UDXkIiQ8/
ucl-2024-25-087,Liverpool FC (ENG),Real Madrid CF (ESP),Under,-0.00016528925619851975,2.63,Under,True,1.63,bet365,/football/europe/champions-league-2024-2025/liverpool-real-madrid/SG7yOTV8/
ucl-2024-25-138,Manchester City FC (ENG),Club Brugge KV (BEL),Under,0.09948717948717944,3.2,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/manchester-city-club-brugge/8fZNFjLb/
ucl-2024-25-080,Manchester City FC (ENG),Feyenoord Rotterdam (NED),Under,0.03076923076923066,3.0,Over,False,-1,betway,/football/europe/champions-league-2024-2025/manchester-city-feyenoord/xzRvC8KN/
ucl-2024-25-121,Paris Saint-Germain FC (FRA),Manchester City FC (ENG),Over,0.06338461538461537,1.62,Over,True,0.6200000000000001,bet365,/football/europe/champions-league-2024-2025/manchester-city-inter/OW05c95U/
ucl-2024-25-146,Manchester City FC (ENG),Real Madrid CF (ESP),Over,0.004307692307692346,1.53,Over,True,0.53,bet365,/football/europe/champions-league-2024-2025/manchester-city-real-madrid/pWYizcXH/
ucl-2024-25-050,Manchester City FC (ENG),AC Sparta Praha (CZE),Under,0.2712820512820513,3.7,Over,False,-1,unibet,/football/europe/champions-league-2024-2025/manchester-city-sparta-prague/lEfcUkzh/
ucl-2024-25-109,AS Monaco FC (MCO),Aston Villa FC (ENG),Under,-0.044533762057877735,2.1,Under,True,1.1,bet365,/football/europe/champions-league-2024-2025/monaco-aston-villa/0fgJU2Oc/
ucl-2024-25-015,AS Monaco FC (MCO),FC Barcelona (ESP),Under,0.24210610932475896,2.73,Over,False,-1,betsafe,/football/europe/champions-league-2024-2025/monaco-barcelona/0AFk0Qw2/
ucl-2024-25-084,AS Monaco FC (MCO),Sport Lisboa e Benfica (POR),Over,0.09620512820512817,1.67,Over,True,0.6699999999999999,bet365,/football/europe/champions-league-2024-2025/monaco-benfica/4ArCuh9c/
ucl-2024-25-084,AS Monaco FC (MCO),Sport Lisboa e Benfica (POR),Over,0.09620512820512817,1.67,Over,True,0.6699999999999999,bet365,/football/europe/champions-league-2024-2025/monaco-benfica/CvlBy2Ib/
ucl-2024-25-037,AS Monaco FC (MCO),FK Crvena Zvezda (SRB),Under,0.2512057877813505,2.75,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/monaco-crvena-zvezda/4Yh29bid/
ucl-2024-25-188,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),Over,-0.024533333333333518,1.77,Over,True,0.77,bwin,/football/europe/champions-league-2024-2025/psg-arsenal/QZXKxRyo/
ucl-2024-25-179,Paris Saint-Germain FC (FRA),Aston Villa FC (ENG),Over,0.004132231404958775,1.62,Over,True,0.6200000000000001,bet365,/football/europe/champions-league-2024-2025/psg-aston-villa/0IFOIFo9/
ucl-2024-25-069,Paris Saint-Germain FC (FRA),Club Atlético de Madrid (ESP),Over,0.03056410256410258,1.57,Over,True,0.5700000000000001,bet365,/football/europe/champions-league-2024-2025/psg-atl-madrid/AsWexKjJ/
ucl-2024-25-158,Paris Saint-Germain FC (FRA),Stade Brestois 29 (FRA),Under,0.330578512396694,3.5,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/psg-brest/KMQ2lmhS/
ucl-2024-25-010,Paris Saint-Germain FC (FRA),Girona FC (ESP),Under,0.17851239669421481,3.1,Under,True,2.1,betsson,/football/europe/champions-league-2024-2025/psg-girona/O4fPwXRN/
ucl-2024-25-166,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),Over,0.13558974358974352,1.73,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/psg-inter/6LTndcTP/
ucl-2024-25-166,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),Over,0.13558974358974352,1.73,Under,False,-1,bet365,/football/europe/champions-league-2024-2025/psg-liverpool/OGp4flY1/
ucl-2024-25-121,Paris Saint-Germain FC (FRA),Manchester City FC (ENG),Over,0.06338461538461537,1.62,Over,True,0.6200000000000001,bet365,/football/europe/champions-league-2024-2025/psg-manchester-city/2cWFHCjn/
ucl-2024-25-042,Paris Saint-Germain FC (FRA),PSV (NED),Under,0.2545454545454544,3.3,Under,True,2.3,betfair,/football/europe/champions-league-2024-2025/psg-psv/fP28sFSb/
ucl-2024-25-163,PSV (NED),Arsenal FC (ENG),Over,0.14453376205787793,2.1,Over,True,1.1,bet365,/football/europe/champions-league-2024-2025/psv-arsenal/WI5P1WuS/
ucl-2024-25-056,PSV (NED),Girona FC (ESP),Under,0.0009646302250805316,2.2,Over,False,-1,bet365,/football/europe/champions-league-2024-2025/psv-girona/Q3Nm43FG/
