season,match_id,home_team,away_team,p_home,p_draw,p_away,edge,bet,actual,odds,profit
2025-26,ucl-2025-26-026,chelsea-fc,sport-lisboa-e-benfica,0.6129958443072843,0.2101227140172521,0.1768814416754636,0.06267351544527311,H,H,1.68,0.6799999999999999
2025-26,ucl-2025-26-027,fc-internazionale-milano,sk-slavia-praha,0.6912159469608203,0.1860144670095661,0.1227695860296134,0.40329431118319636,A,H,11.1,-1.0
2025-26,ucl-2025-26-028,qaraba-a-dam-fk,fc-k-benhavn,0.5058162994297875,0.2838435612255591,0.2103401393446534,0.9471073692571079,H,H,3.74,2.74
2025-26,ucl-2025-26-029,royale-union-saint-gilloise,newcastle-united-fc,0.4741757344841718,0.3333216432663408,0.1925026222494872,1.1926934280811046,H,A,4.49,-1.0
2025-26,ucl-2025-26-030,borussia-dortmund,athletic-club,0.6044376725519012,0.2427041631066191,0.1528581643414797,0.09167501208175621,H,H,1.75,0.75
2025-26,ucl-2025-26-031,fc-barcelona,paris-saint-germain-fc,0.4235240755513463,0.2078109035182846,0.3686650209303691,0.7708686546908108,A,A,4.66,3.66
2025-26,ucl-2025-26-032,as-monaco-fc,manchester-city-fc,0.3008747295484835,0.2032911101196488,0.4958341603318676,1.5419023894396777,H,D,8.21,-1.0
2025-26,ucl-2025-26-033,bayer-04-leverkusen,psv,0.7269318548890039,0.1460210812577047,0.1270470638532913,0.4562290346838398,H,D,1.94,-1.0
2025-26,ucl-2025-26-034,arsenal-fc,pae-olympiakos-sfp,0.7507807718988355,0.1481878205960912,0.1010314075050733,0.8376760366642364,A,H,17.6,-1.0
2025-26,ucl-2025-26-035,villarreal-cf,juventus-fc,0.6563126918912329,0.2093309850510303,0.1343563230577369,0.6979393463142323,H,D,2.51,-1.0
2025-26,ucl-2025-26-036,ssc-napoli,sporting-clube-de-portugal,0.6848590310177837,0.1806583235286752,0.1344826454535411,0.33943509237137626,H,H,1.9,0.8999999999999999
2025-26,ucl-2025-26-037,fc-barcelona,pae-olympiakos-sfp,0.7670374233424965,0.1312505505738528,0.1017120260836507,0.036744772572788076,A,H,9.86,-1.0
2025-26,ucl-2025-26-038,fk-kairat,paphos-fc,0.4356916600021728,0.2647085843357055,0.2995997556621217,0.46059086523472814,H,D,3.25,-1.0
2025-26,ucl-2025-26-039,royale-union-saint-gilloise,fc-internazionale-milano,0.2350032435210148,0.2396471392538381,0.5253496172251471,0.3199348844430332,H,A,5.44,-1.0
2025-26,ucl-2025-26-040,fc-k-benhavn,borussia-dortmund,0.2333166142875597,0.2256692984677605,0.5410140872446798,0.16516477582922895,H,A,4.85,-1.0
2025-26,ucl-2025-26-041,bayer-04-leverkusen,paris-saint-germain-fc,0.3293008085944023,0.2081394460234354,0.4625597453821621,0.7746774712395761,H,A,5.23,-1.0
2025-26,ucl-2025-26-042,villarreal-cf,manchester-city-fc,0.4231163828541133,0.2365790928825694,0.3403045242633173,1.2581365169148984,H,A,5.17,-1.0
2025-26,ucl-2025-26-043,arsenal-fc,club-atl-tico-de-madrid,0.7021194704789858,0.165879081605716,0.1320014479152982,0.14974105285671246,H,H,1.59,0.5900000000000001
2025-26,ucl-2025-26-044,newcastle-united-fc,sport-lisboa-e-benfica,0.4947163956357941,0.2581369387465581,0.2471466656176478,0.38052526811759857,A,H,5.43,-1.0
2025-26,ucl-2025-26-045,psv,ssc-napoli,0.3430390272349519,0.2109556410395687,0.4460053317254793,0.1558012983733601,H,H,3.27,2.27
2025-26,ucl-2025-26-046,galatasaray-sk,fk-bod-glimt,0.5515720868207974,0.2093336130622771,0.2390943001169255,0.34344576401332394,A,H,5.45,-1.0
2025-26,ucl-2025-26-047,athletic-club,qaraba-a-dam-fk,0.3202445508482257,0.3221316073212129,0.3576238418305613,2.1773788195546437,A,H,8.61,-1.0
2025-26,ucl-2025-26-048,eintracht-frankfurt,liverpool-fc,0.1229864513552717,0.1306619810445619,0.7463515676001663,0.19955578373087324,A,A,1.56,0.56
2025-26,ucl-2025-26-049,atalanta-bc,sk-slavia-praha,0.7524723930258886,0.1358907064124026,0.1116369005617086,0.08768332205580398,A,D,9.45,-1.0
2025-26,ucl-2025-26-050,sporting-clube-de-portugal,olympique-de-marseille,0.6137202009328736,0.1961113232874544,0.1901684757796719,0.4420509367376695,H,H,2.28,1.2799999999999998
2025-26,ucl-2025-26-051,as-monaco-fc,tottenham-hotspur-fc,0.4934593535656684,0.2444824963724696,0.262058150061862,0.6577783829881862,H,D,3.26,-1.0
2025-26,ucl-2025-26-052,fc-bayern-m-nchen,club-brugge-kv,0.7433151173443737,0.1518260445021133,0.1048588381535129,1.0893254904140268,A,H,19.3,-1.0
2025-26,ucl-2025-26-053,chelsea-fc,afc-ajax,0.4982757752124607,0.2280830832439994,0.2736411415435399,1.5946431620113017,A,H,9.2,-1.0
2025-26,ucl-2025-26-054,real-madrid-cf,juventus-fc,0.792058272307199,0.1254946577094148,0.082447069983386,0.19522240545792413,H,H,1.46,0.45999999999999996
2025-26,ucl-2025-26-055,sk-slavia-praha,arsenal-fc,0.1472331592044524,0.1452348328066136,0.707532007988934,0.8943547488425394,H,A,12.5,-1.0
2025-26,ucl-2025-26-056,ssc-napoli,eintracht-frankfurt,0.6591748519684676,0.1805232676529942,0.1603018803785381,0.10913284141076907,H,D,1.63,-1.0
2025-26,ucl-2025-26-057,juventus-fc,sporting-clube-de-portugal,0.4123577780577814,0.2829350174857954,0.3047072044564231,0.37048272734466003,A,D,4.36,-1.0
2025-26,ucl-2025-26-058,club-atl-tico-de-madrid,royale-union-saint-gilloise,0.7084933950549186,0.1539014178793456,0.1376051870657357,0.36981091142076505,A,H,9.67,-1.0
2025-26,ucl-2025-26-059,tottenham-hotspur-fc,fc-k-benhavn,0.5237187247712193,0.2788569876728478,0.1974242875559329,0.2844162443415281,D,H,4.47,-1.0
2025-26,ucl-2025-26-060,fk-bod-glimt,as-monaco-fc,0.3503000851232187,0.2420289082661006,0.4076710066106807,0.18574540738103074,A,A,2.82,1.8199999999999998
2025-26,ucl-2025-26-061,pae-olympiakos-sfp,psv,0.4720932746265617,0.2429529203189432,0.284953805054495,0.3524848092728783,H,D,2.78,-1.0
2025-26,ucl-2025-26-062,paris-saint-germain-fc,fc-bayern-m-nchen,0.4166545678635226,0.2476673113605247,0.3356781207759526,0.08180016746056129,H,A,2.52,-1.0
2025-26,ucl-2025-26-063,liverpool-fc,real-madrid-cf,0.4292894542784148,0.1959509125675423,0.3747596331540428,0.13561772834010344,H,H,2.57,1.5699999999999998
2025-26,ucl-2025-26-064,paphos-fc,villarreal-cf,0.1973466959432077,0.1861030188391925,0.6165502852175998,0.9555868485752941,H,H,9.63,8.63
2025-26,ucl-2025-26-065,qaraba-a-dam-fk,chelsea-fc,0.229743892869899,0.2347496167897748,0.5355064903403263,0.975210648814286,H,D,8.32,-1.0
2025-26,ucl-2025-26-066,fc-internazionale-milano,fk-kairat,0.6932630221161357,0.1851257316063967,0.1216112462774676,7.002334856180417,A,H,64.0,-1.0
2025-26,ucl-2025-26-067,manchester-city-fc,borussia-dortmund,0.3763312132666308,0.2177332545727175,0.4059355321606517,2.004580989510055,A,H,7.18,-1.0
2025-26,ucl-2025-26-068,club-brugge-kv,fc-barcelona,0.2115090335091458,0.2091389603048691,0.579352006185985,0.2982269037081704,H,D,5.95,-1.0
2025-26,ucl-2025-26-069,sport-lisboa-e-benfica,bayer-04-leverkusen,0.4543309166805164,0.2516391251685541,0.2940299581509295,0.2068331566564663,A,A,3.98,2.98
2025-26,ucl-2025-26-070,olympique-de-marseille,atalanta-bc,0.2168128325009965,0.2083955825274535,0.57479158497155,0.9773283080556616,A,A,3.34,2.34
2025-26,ucl-2025-26-071,afc-ajax,galatasaray-sk,0.5638654069438555,0.2098230373294651,0.2263115557266794,1.1343696971281694,H,A,3.67,-1.0
2025-26,ucl-2025-26-072,newcastle-united-fc,athletic-club,0.5097038722596966,0.2906048217320755,0.1996913060082279,0.784609156333745,A,H,8.66,-1.0
2025-26,ucl-2025-26-073,afc-ajax,sport-lisboa-e-benfica,0.4976336052861098,0.2282944420798802,0.27407195263401,1.1622727003676694,H,A,4.21,-1.0
2025-26,ucl-2025-26-074,galatasaray-sk,royale-union-saint-gilloise,0.5598524703197737,0.2073571645738264,0.2327903651063999,0.09810216021516283,A,A,4.57,3.5700000000000003
2025-26,ucl-2025-26-075,borussia-dortmund,villarreal-cf,0.3543092789994139,0.2436657605830224,0.4020249604175637,0.678246785983263,A,H,4.05,-1.0
