match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,Date,home_team,away_team,home_xg,away_xg,xg_source,p_home,p_draw,p_away,engine,id,matchDate,Country,League,Season,homeTeam,awayTeam,xbetClose1FT,xbetCloseXFT,xbetClose2FT,xbetCloseOver05,xbetCloseUnder05,xbetCloseOver15,xbetCloseUnder15,xbetCloseOver25,xbetCloseUnder25,xbetCloseOver35,xbetCloseUnder35,xbetCloseOver45,xbetCloseUnder45,xbetCloseBTTSY,xbetCloseBTTSN,sim,qH,qD,qA,edgeH,edgeD,edgeA,bet,max_edge,actual,odds,profit_1
ucl-2025-26-015,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,newcastle-united-fc,fc-barcelona,Newcastle United FC (ENG),FC Barcelona (ESP),1,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,newcastle-united-fc,fc-barcelona,1.0,2.0,goals_fallback,0.3941764056851831,0.238425360553633,0.3673982337611838,shared_xg_dixon_coles,67283,18-09-25 21:00,Europe,Champions League,2025/2026,Newcastle,Barcelona,2.46,3.78,2.7,1.03,12.4,1.18,4.81,1.54,2.48,2.25,1.65,3.95,1.25,1.48,2.65,0.7619047619047619,0.39033457249070624,0.2540272614622057,0.3556381660470879,0.0038418331944768402,-0.015601900908572719,0.011760067714095879,A,0.011760067714095879,A,2.7,1.7000000000000002
ucl-2025-26-016,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,manchester-city-fc,ssc-napoli,Manchester City FC (ENG),SSC Napoli (ITA),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,manchester-city-fc,ssc-napoli,2.0,0.0,goals_fallback,0.3439423815081501,0.1873769783557059,0.468680640136144,shared_xg_dixon_coles,67282,18-09-25 21:00,Europe,Champions League,2025/2026,Manchester City,Napoli,1.56,4.25,6.04,1.04,12.0,1.19,4.81,1.64,2.29,2.5,1.55,4.32,1.23,1.65,2.26,0.7849462365591398,0.6152570321937376,0.22583552240523078,0.1589074454010316,-0.2713146506855875,-0.03845854404952487,0.30977319473511244,A,0.30977319473511244,H,6.04,-1.0
ucl-2025-26-017,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,eintracht-frankfurt,galatasaray-sk,Eintracht Frankfurt (GER),Galatasaray SK (TUR),5,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,eintracht-frankfurt,galatasaray-sk,5.0,1.0,goals_fallback,0.1845626571622113,0.271133265122526,0.5443040777152629,shared_xg_dixon_coles,67281,18-09-25 21:00,Europe,Champions League,2025/2026,Eintracht Frankfurt,Galatasaray,2.33,3.74,2.9,1.01,20.0,1.14,5.79,1.46,2.77,2.11,1.8,3.53,1.31,1.41,2.94,0.8689458689458689,0.4121259100512213,0.2567522380800389,0.3311218518687399,-0.22756325288901,0.014381027042487116,0.21318222584652302,A,0.21318222584652302,H,2.9,-1.0
ucl-2025-26-018,2025-26,league_phase,Matchday 1,2025-09-16T00:00:00+00:00,date_only,sporting-clube-de-portugal,fk-kairat,Sporting Clube de Portugal (POR),FK Kairat (KAZ),4,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,sporting-clube-de-portugal,fk-kairat,4.0,1.0,goals_fallback,0.7064338030419683,0.1633857731837551,0.1301804237742767,shared_xg_dixon_coles,67284,18-09-25 21:00,Europe,Champions League,2025/2026,Sporting CP,Kairat Almaty,1.08,14.2,23.0,1.01,29.0,1.08,8.57,1.28,3.81,1.76,2.1,2.66,1.49,2.41,1.57,0.6111111111111112,0.8904617532226753,0.06772526010425982,0.04181298667306476,-0.18402795018070695,0.09566051307949529,0.08836743710121192,D,0.09566051307949529,H,14.2,-1.0
ucl-2025-26-019,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,atalanta-bc,club-brugge-kv,Atalanta BC (ITA),Club Brugge KV (BEL),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,atalanta-bc,club-brugge-kv,2.0,1.0,goals_fallback,0.5969856362308207,0.2045772782344173,0.1984370855347617,shared_xg_dixon_coles,67279,30-09-25 18:45,Europe,Champions League,2025/2026,Atalanta,Club Brugge KV,1.73,4.19,4.66,1.01,20.0,1.14,5.79,1.42,2.9,2.09,1.8,3.36,1.33,1.46,2.74,0.8253968253968254,0.5604964993010085,0.23142218228896053,0.20808131841003105,0.03648913692981215,-0.026844904054543234,-0.00964423287526936,H,0.03648913692981215,H,1.73,0.73
ucl-2025-26-020,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fk-kairat,real-madrid-cf,FK Kairat (KAZ),Real Madrid CF (ESP),0,5,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fk-kairat,real-madrid-cf,0.0,5.0,goals_fallback,0.1270833590787268,0.1469991023837394,0.7259175385375338,shared_xg_dixon_coles,67280,30-09-25 18:45,Europe,Champions League,2025/2026,Kairat Almaty,Real Madrid,29.0,14.1,1.08,1.01,22.0,1.06,9.47,1.23,4.21,1.61,2.32,2.38,1.58,1.98,1.82,0.7681159420289855,0.033435211044949155,0.06876745534067558,0.8977973336143753,0.09364814803377766,0.07823164704306382,-0.17187979507684148,H,0.09364814803377766,A,29.0,-1.0
ucl-2025-26-021,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,galatasaray-sk,liverpool-fc,Galatasaray SK (TUR),Liverpool FC (ENG),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,galatasaray-sk,liverpool-fc,1.0,0.0,goals_fallback,0.063013591188716,0.0870326092044079,0.849953799606876,shared_xg_dixon_coles,67275,30-09-25 21:00,Europe,Champions League,2025/2026,Galatasaray,Liverpool,5.46,4.62,1.58,1.02,24.0,1.12,6.38,1.35,3.19,1.96,1.9,3.12,1.37,1.44,2.79,0.8359788359788359,0.17738313941620737,0.20963461931006327,0.6129822412737292,-0.11436954822749137,-0.12260201010565537,0.23697155833314676,A,0.23697155833314676,H,1.58,-1.0
ucl-2025-26-022,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,club-atl-tico-de-madrid,eintracht-frankfurt,Club Atlético de Madrid (ESP),Eintracht Frankfurt (GER),5,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,club-atl-tico-de-madrid,eintracht-frankfurt,5.0,1.0,goals_fallback,0.6695712237177254,0.1481465006812927,0.182282275600982,shared_xg_dixon_coles,67272,30-09-25 21:00,Europe,Champions League,2025/2026,Atl. Madrid,Eintracht Frankfurt,1.44,5.39,6.67,1.02,25.0,1.11,6.5,1.35,3.2,1.95,1.91,3.13,1.37,1.53,2.53,0.7427884615384616,0.6742845246512884,0.1801428043595279,0.1455726709891837,-0.004713300933563036,-0.031996303678235194,0.03670960461179831,A,0.03670960461179831,H,6.67,-1.0
ucl-2025-26-023,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,olympique-de-marseille,afc-ajax,Olympique de Marseille (FRA),AFC Ajax (NED),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,olympique-de-marseille,afc-ajax,4.0,0.0,goals_fallback,0.1384526520915091,0.1491852260834115,0.7123621218250792,shared_xg_dixon_coles,67277,30-09-25 21:00,Europe,Champions League,2025/2026,Marseille,Ajax,1.59,4.31,5.9,1.02,17.5,1.17,5.0,1.58,2.38,2.41,1.57,4.27,1.22,1.65,2.24,0.6145833333333333,0.6103511757462874,0.22516435485767913,0.16448446939603337,-0.4718985236547783,-0.07597912877426763,0.5478776524290458,A,0.5478776524290458,H,5.9,-1.0
ucl-2025-26-024,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fk-bod-glimt,tottenham-hotspur-fc,FK Bodø/Glimt (NOR),Tottenham Hotspur FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fk-bod-glimt,tottenham-hotspur-fc,2.0,2.0,goals_fallback,0.4462744572240893,0.2596148388849505,0.2941107038909601,shared_xg_dixon_coles,67273,30-09-25 21:00,Europe,Champions League,2025/2026,Bodo/Glimt,Tottenham,3.38,3.68,2.16,1.02,13.7,1.2,4.56,1.71,2.21,2.65,1.49,4.87,1.18,1.6,2.34,0.7214285714285715,0.2870846576134065,0.2636810170470962,0.44923432533949714,0.1591897996106828,-0.004066178162145662,-0.15512362144853703,H,0.1591897996106828,D,3.38,-1.0
ucl-2025-26-025,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,paphos-fc,fc-bayern-m-nchen,Paphos FC (CYP),FC Bayern München (GER),1,5,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,paphos-fc,fc-bayern-m-nchen,1.0,5.0,goals_fallback,0.1874155782152158,0.2161567452327083,0.5964276765520756,shared_xg_dixon_coles,67278,30-09-25 21:00,Europe,Champions League,2025/2026,Pafos,Bayern Munich,24.0,10.1,1.12,1.01,29.0,1.08,8.0,1.27,3.75,1.78,2.1,2.59,1.5,2.15,1.7,0.6785714285714286,0.040314763072361294,0.09579745680561101,0.8638877801220277,0.1471008151428545,0.1203592884270973,-0.2674601035699521,H,0.1471008151428545,A,24.0,-1.0
ucl-2025-26-026,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,chelsea-fc,sport-lisboa-e-benfica,Chelsea FC (ENG),Sport Lisboa e Benfica (POR),1,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,chelsea-fc,sport-lisboa-e-benfica,1.0,0.0,goals_fallback,0.7255885764259769,0.1670709583165716,0.1073404652574514,shared_xg_dixon_coles,67274,30-09-25 21:00,Europe,Champions League,2025/2026,Chelsea,Benfica,1.68,3.87,5.61,1.03,13.0,1.22,4.33,1.78,2.1,2.78,1.45,5.11,1.17,1.72,2.12,0.6531440162271805,0.5768430617661828,0.2504124919295057,0.17274444630431143,0.14874551465979402,-0.08334153361293412,-0.06540398104686003,H,0.14874551465979402,H,1.68,0.6799999999999999
ucl-2025-26-027,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fc-internazionale-milano,sk-slavia-praha,FC Internazionale Milano (ITA),SK Slavia Praha (CZE),3,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fc-internazionale-milano,sk-slavia-praha,3.0,0.0,goals_fallback,0.7561874814566046,0.1594576117300283,0.0843549068133669,shared_xg_dixon_coles,67332,22-10-25 21:00,Europe,Champions League,2025/2026,Atalanta,Slavia Prague,1.33,5.77,9.45,1.02,15.0,1.21,4.5,1.58,2.38,2.41,1.57,4.27,1.22,1.9,1.9,0.5829493087557603,0.7292651643526536,0.16809751621993577,0.10263731942741053,0.026922317103950988,-0.00863990448990748,-0.018282412614043633,H,0.026922317103950988,H,1.33,0.33000000000000007
ucl-2025-26-028,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,qaraba-a-dam-fk,fc-k-benhavn,Qarabağ Ağdam FK (AZE),FC København (DEN),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,qaraba-a-dam-fk,fc-k-benhavn,2.0,0.0,goals_fallback,0.5751990339240641,0.2743130225881252,0.1504879434878107,shared_xg_dixon_coles,67270,01-10-25 18:45,Europe,Champions League,2025/2026,Qarabag,FC Copenhagen,3.74,3.42,2.13,1.06,9.57,1.29,3.62,1.96,1.9,3.33,1.33,6.18,1.12,1.74,2.09,0.6038961038961039,0.25977832933926737,0.2840850736049298,0.45613659705580284,0.31542070458479676,-0.009772051016804617,-0.30564865356799215,H,0.31542070458479676,H,3.74,2.74
ucl-2025-26-029,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,royale-union-saint-gilloise,newcastle-united-fc,Royale Union Saint-Gilloise (BEL),Newcastle United FC (ENG),0,4,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,royale-union-saint-gilloise,newcastle-united-fc,0.0,4.0,goals_fallback,0.4540440937293412,0.3635615611455942,0.1823943451250645,shared_xg_dixon_coles,67271,01-10-25 18:45,Europe,Champions League,2025/2026,Royale Union SG,Newcastle,4.49,3.71,1.86,1.05,10.6,1.28,3.72,1.84,2.03,3.12,1.37,6.18,1.12,1.76,2.06,0.6583333333333333,0.21625263632916433,0.26171815016656275,0.522029213504273,0.23779145740017685,0.10184341097903143,-0.33963486837920853,H,0.23779145740017685,A,4.49,-1.0
ucl-2025-26-030,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,borussia-dortmund,athletic-club,Borussia Dortmund (GER),Athletic Club (ESP),4,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,borussia-dortmund,athletic-club,4.0,1.0,goals_fallback,0.7284274055575083,0.1870816704940986,0.0844909239483931,shared_xg_dixon_coles,67266,01-10-25 21:00,Europe,Champions League,2025/2026,Dortmund,Ath Bilbao,1.75,3.78,5.1,1.04,11.0,1.3,3.5,1.95,1.91,3.3,1.34,6.11,1.13,1.76,2.06,0.5046296296296297,0.5536791314837153,0.2563329312424608,0.1899879372738239,0.174748274073793,-0.06925126074836221,-0.10549701332543081,H,0.174748274073793,H,1.75,0.75
ucl-2025-26-031,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,fc-barcelona,paris-saint-germain-fc,FC Barcelona (ESP),Paris Saint-Germain FC (FRA),1,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fc-barcelona,paris-saint-germain-fc,1.0,2.0,goals_fallback,0.389636531010222,0.1844666652779998,0.425896803711778,shared_xg_dixon_coles,75178,09-12-25 21:00,Europe,Champions League,2025/2026,Barcelona,Eintracht Frankfurt,1.16,10.1,14.7,1.01,34.0,1.04,11.6,1.16,5.26,1.42,2.9,1.98,1.88,1.57,2.41,0.6390977443609023,0.8376871776932712,0.09620961644794006,0.06610320585878875,-0.44805064668304917,0.08825704883005973,0.35979359785298926,A,0.35979359785298926,A,14.7,13.7
ucl-2025-26-032,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,as-monaco-fc,manchester-city-fc,AS Monaco FC (MCO),Manchester City FC (ENG),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,as-monaco-fc,manchester-city-fc,2.0,2.0,goals_fallback,0.39589837449754,0.175171820190711,0.428929805311749,shared_xg_dixon_coles,67267,01-10-25 21:00,Europe,Champions League,2025/2026,Monaco,Manchester City,8.21,5.64,1.37,1.01,27.0,1.09,7.37,1.33,3.37,1.86,2.01,2.82,1.43,1.6,2.34,0.8045540796963947,0.11836596511276996,0.1723022293574187,0.7093318055298112,0.27753240938477003,0.0028695908332923015,-0.2804020002180622,H,0.27753240938477003,D,8.21,-1.0
ucl-2025-26-033,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,bayer-04-leverkusen,psv,Bayer 04 Leverkusen (GER),PSV (NED),1,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,bayer-04-leverkusen,psv,1.0,1.0,goals_fallback,0.5994378334315406,0.1949205360045972,0.2056416305638624,shared_xg_dixon_coles,67265,01-10-25 21:00,Europe,Champions League,2025/2026,Bayer Leverkusen,PSV,1.94,3.97,3.77,1.02,17.5,1.17,5.0,1.53,2.5,2.31,1.62,3.96,1.25,1.49,2.64,0.7878787878787878,0.49918785958475775,0.24393562911698485,0.2568765112982573,0.1002499738467828,-0.049015093112387664,-0.05123488073439489,H,0.1002499738467828,D,1.94,-1.0
ucl-2025-26-034,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,arsenal-fc,pae-olympiakos-sfp,Arsenal FC (ENG),PAE Olympiakos SFP (GRE),2,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,arsenal-fc,pae-olympiakos-sfp,2.0,0.0,goals_fallback,0.8880802373110256,0.0836524514086306,0.0282673112803435,shared_xg_dixon_coles,67263,01-10-25 21:00,Europe,Champions League,2025/2026,Arsenal,Olympiacos Piraeus,1.18,7.74,17.6,1.02,17.5,1.19,4.74,1.57,2.42,2.38,1.58,4.34,1.22,2.58,1.5,0.6895424836601307,0.820008042127263,0.12501414595738633,0.05497781191535058,0.06807219518376262,-0.041361694548755726,-0.02671050063500708,H,0.06807219518376262,H,1.18,0.17999999999999994
ucl-2025-26-035,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,villarreal-cf,juventus-fc,Villarreal CF (ESP),Juventus FC (ITA),2,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,villarreal-cf,juventus-fc,2.0,2.0,goals_fallback,0.457559467441652,0.2995487172961138,0.2428918152622342,shared_xg_dixon_coles,67269,01-10-25 21:00,Europe,Champions League,2025/2026,Villarreal,Juventus,2.51,3.37,2.98,1.05,10.0,1.27,3.75,1.95,1.91,3.3,1.34,6.11,1.13,1.68,2.18,0.8558352402745995,0.38653482723980126,0.2878938920984869,0.32557128066171176,0.07102464020185073,0.011654825197626895,-0.08267946539947757,H,0.07102464020185073,D,2.51,-1.0
ucl-2025-26-036,2025-26,league_phase,Matchday 2,2025-09-16T00:00:00+00:00,date_only,ssc-napoli,sporting-clube-de-portugal,SSC Napoli (ITA),Sporting Clube de Portugal (POR),2,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,ssc-napoli,sporting-clube-de-portugal,2.0,1.0,goals_fallback,0.7614181370692403,0.1522956159924018,0.0862862469383577,shared_xg_dixon_coles,67268,01-10-25 21:00,Europe,Champions League,2025/2026,Napoli,Sporting CP,1.9,3.58,4.47,1.04,11.0,1.25,4.0,1.86,2.0,2.96,1.4,5.63,1.14,1.68,2.18,0.6111111111111112,0.511304381166607,0.2713626603956853,0.21733295843770772,0.2501137559026333,-0.1190670444032835,-0.13104671149935004,H,0.2501137559026333,H,1.9,0.8999999999999999
ucl-2025-26-037,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,fc-barcelona,pae-olympiakos-sfp,FC Barcelona (ESP),PAE Olympiakos SFP (GRE),6,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fc-barcelona,pae-olympiakos-sfp,6.0,1.0,goals_fallback,0.8823691830701736,0.0729620183261332,0.0446687986036932,shared_xg_dixon_coles,67326,21-10-25 18:45,Europe,Champions League,2025/2026,Barcelona,Olympiacos Piraeus,1.26,7.21,9.86,1.02,26.0,1.12,6.32,1.36,3.16,1.98,1.88,3.15,1.36,1.8,2.02,0.7063492063492063,0.7677270115811436,0.1341658855190348,0.09810710289982162,0.11464217148903,-0.061203867192901606,-0.05343830429612842,H,0.11464217148903,H,1.26,0.26
ucl-2025-26-038,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,fk-kairat,paphos-fc,FK Kairat (KAZ),Paphos FC (CYP),0,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fk-kairat,paphos-fc,0.0,0.0,goals_fallback,0.4462744572240893,0.2596148388849505,0.2941107038909601,shared_xg_dixon_coles,67327,21-10-25 18:45,Europe,Champions League,2025/2026,Kairat Almaty,Pafos,3.25,3.46,2.3,1.05,10.0,1.3,3.5,2.08,1.8,3.53,1.3,6.55,1.11,1.72,2.12,0.6190476190476191,0.2982982232551166,0.2801934177974361,0.4215083589474474,0.1479762339689727,-0.0205785789124856,-0.1273976550564873,H,0.1479762339689727,D,3.25,-1.0
ucl-2025-26-039,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,royale-union-saint-gilloise,fc-internazionale-milano,Royale Union Saint-Gilloise (BEL),FC Internazionale Milano (ITA),0,4,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,royale-union-saint-gilloise,fc-internazionale-milano,0.0,4.0,goals_fallback,0.2273372177460441,0.2703420219633642,0.5023207602905918,shared_xg_dixon_coles,87984,28-01-26 21:00,Europe,Champions League,2025/2026,Royale Union SG,Atalanta,3.09,3.67,2.3,1.03,13.0,1.22,4.33,1.67,2.2,2.78,1.45,5.11,1.17,1.62,2.31,0.5508064516129032,0.3139283628938981,0.26431570608777794,0.4217559310183239,-0.08659114514785399,0.0060263158755862745,0.08056482927226788,A,0.08056482927226788,A,2.3,1.2999999999999998
ucl-2025-26-040,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,fc-k-benhavn,borussia-dortmund,FC København (DEN),Borussia Dortmund (GER),2,4,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,fc-k-benhavn,borussia-dortmund,2.0,4.0,goals_fallback,0.1580634241723458,0.2121504920001958,0.6297860838274582,shared_xg_dixon_coles,67321,21-10-25 21:00,Europe,Champions League,2025/2026,FC Copenhagen,Dortmund,4.85,3.69,1.81,1.04,11.0,1.25,4.0,1.86,2.0,3.13,1.37,5.63,1.14,1.72,2.12,0.582010582010582,0.20024344979147862,0.26319261015953155,0.5365639400489897,-0.04218002561913281,-0.051042118159335736,0.09322214377846849,A,0.09322214377846849,A,1.81,0.81
ucl-2025-26-041,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,bayer-04-leverkusen,paris-saint-germain-fc,Bayer 04 Leverkusen (GER),Paris Saint-Germain FC (FRA),2,7,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,bayer-04-leverkusen,paris-saint-germain-fc,2.0,7.0,goals_fallback,0.1802576209173969,0.2017042251710639,0.6180381539115393,shared_xg_dixon_coles,104041,11-03-26 18:45,Europe,Champions League,2025/2026,Bayer Leverkusen,Arsenal,6.5,4.41,1.54,1.02,13.8,1.2,4.61,1.7,2.23,2.62,1.49,4.82,1.18,1.74,2.09,0.6026936026936027,0.14937184382313096,0.22016258159871907,0.6304655745781501,0.03088577709426593,-0.01845835642765517,-0.012427420666610844,H,0.03088577709426593,A,6.5,-1.0
ucl-2025-26-042,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,villarreal-cf,manchester-city-fc,Villarreal CF (ESP),Manchester City FC (ENG),0,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,villarreal-cf,manchester-city-fc,0.0,2.0,goals_fallback,0.5510626916934569,0.1944623250953479,0.2544749832111951,shared_xg_dixon_coles,67325,21-10-25 21:00,Europe,Champions League,2025/2026,Villarreal,Manchester City,5.17,3.99,1.7,1.01,17.0,1.19,4.74,1.61,2.32,2.47,1.54,4.34,1.22,1.6,2.34,0.8863955119214586,0.18737413778338854,0.2427880431930122,0.5698378190235993,0.3636885539100684,-0.04832571809766431,-0.3153628358124042,H,0.3636885539100684,A,5.17,-1.0
ucl-2025-26-043,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,arsenal-fc,club-atl-tico-de-madrid,Arsenal FC (ENG),Club Atlético de Madrid (ESP),4,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,arsenal-fc,club-atl-tico-de-madrid,4.0,0.0,goals_fallback,0.8088360834428099,0.1116658925420997,0.0794980240150903,shared_xg_dixon_coles,67319,21-10-25 21:00,Europe,Champions League,2025/2026,Arsenal,Atl. Madrid,1.59,4.2,6.14,1.04,11.6,1.25,3.95,1.86,2.01,2.98,1.39,5.82,1.14,1.89,1.92,0.6930147058823529,0.610676176809082,0.23118455264915247,0.15813927054176555,0.19815990663372784,-0.11951866010705277,-0.07864124652667524,H,0.19815990663372784,H,1.59,0.5900000000000001
ucl-2025-26-044,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,newcastle-united-fc,sport-lisboa-e-benfica,Newcastle United FC (ENG),Sport Lisboa e Benfica (POR),3,0,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,newcastle-united-fc,sport-lisboa-e-benfica,3.0,0.0,goals_fallback,0.5750244135335062,0.2285403316166222,0.1964352548498718,shared_xg_dixon_coles,67322,21-10-25 21:00,Europe,Champions League,2025/2026,Newcastle,Benfica,1.66,4.13,5.43,1.04,11.0,1.27,3.75,1.86,2.0,3.13,1.37,5.63,1.14,1.83,1.98,0.5747126436781609,0.5856014414226215,0.23537491350158635,0.1790236450757922,-0.010577027889115298,-0.006834581884964136,0.0174116097740796,A,0.0174116097740796,H,5.43,-1.0
ucl-2025-26-045,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,psv,ssc-napoli,PSV (NED),SSC Napoli (ITA),6,2,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,psv,ssc-napoli,6.0,2.0,goals_fallback,0.4071005947735004,0.1814574394167479,0.4114419658097516,shared_xg_dixon_coles,67323,21-10-25 21:00,Europe,Champions League,2025/2026,PSV,Napoli,3.27,3.57,2.25,1.02,15.0,1.21,4.5,1.67,2.2,2.59,1.5,4.56,1.2,1.53,2.53,0.6666666666666666,0.2967975790628845,0.27185660603239004,0.43134581490472546,0.1103030157106159,-0.09039916661564212,-0.019903849094973836,H,0.1103030157106159,H,3.27,2.27
ucl-2025-26-046,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,galatasaray-sk,fk-bod-glimt,Galatasaray SK (TUR),FK Bodø/Glimt (NOR),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,galatasaray-sk,fk-bod-glimt,3.0,1.0,goals_fallback,0.5040883678408743,0.2070603436824919,0.288851288476634,shared_xg_dixon_coles,67340,22-10-25 18:45,Europe,Champions League,2025/2026,Galatasaray,Bodo/Glimt,1.58,4.66,5.45,1.01,28.0,1.09,7.37,1.33,3.37,1.86,2.01,2.82,1.43,1.44,2.79,0.8074074074074074,0.6138870894447291,0.20814197453276226,0.17797093602250863,-0.10979872160385484,-0.0010816308502703542,0.11088035245412536,A,0.11088035245412536,H,5.45,-1.0
ucl-2025-26-047,2025-26,league_phase,Matchday 3,2025-09-16T00:00:00+00:00,date_only,athletic-club,qaraba-a-dam-fk,Athletic Club (ESP),Qarabağ Ağdam FK (AZE),3,1,openfootball,2025-09-16T00:00:00+00:00,2025-09-16 00:00:00+00:00,athletic-club,qaraba-a-dam-fk,3.0,1.0,goals_fallback,0.2990112175976355,0.3360330333368125,0.3649557490655515,shared_xg_dixon_coles,67339,22-10-25 18:45,Europe,Champions League,2025/2026,Ath Bilbao,Qarabag,1.34,5.9,8.61,1.02,17.5,1.17,5.0,1.58,2.38,2.41,1.57,4.27,1.22,1.83,1.98,0.5265151515151515,0.7231956766853069,0.16425122148445953,0.1125531018302336,-0.42418445908767144,0.17178181185235297,0.2524026472353179,A,0.2524026472353179,H,8.61,-1.0
