match_id,season,stage,matchday,kickoff_utc,kickoff_precision,home_club_id,away_club_id,home_name_source,away_name_source,home_goals,away_goals,source,source_published_at_utc,Date,home_team,away_team,home_xg,away_xg,xg_source,p_home,p_draw,p_away,p_over25,p_under25,p_ah_home,p_ah_away,lambda_home,lambda_away,elo_weight,engine,home_odds,draw_odds,away_odds,xbetClose1FT,xbetCloseXFT,xbetClose2FT,market_home_odds,market_draw_odds,market_away_odds,market_home_prob,market_draw_prob,market_away_prob,fair_home_odds,fair_draw_odds,fair_away_odds,edge_home,edge_draw,edge_away,one_x_two_selection,one_x_two_edge,ou_model_over_prob,ou_market_over_prob,ou_final_over_prob,ou_selection,ou_edge,ou_selected_odds,ou_actual,ou_model_under_prob,ou_market_under_prob,ou_final_under_prob,ou_fair_over_odds,ou_fair_under_odds,corner_data_available,player_shadow_status,data_quality,best_market,promotion_status
ucl-2024-25-011,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,club-brugge-kv,borussia-dortmund,Club Brugge KV (BEL),Borussia Dortmund (GER),0,3,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,club-brugge-kv,borussia-dortmund,1.337019287049777,1.877100430467724,sofascore_shotmap,0.1762812339921603,0.2131124647649618,0.6106063012428778,0.5407,0.4593,0.1763,0.8237,0.692,2.217,0.3,ucl_shared_dixon_coles_elo_tier_stack,3.22,3.58,2.2,,,,3.22,3.58,2.2,0.29734668297618505,0.2674458992132167,0.43520741781059813,5.672753573102811,4.692358098823002,1.6377164761721563,-0.12106544898402474,-0.05433343444825492,0.17539888343227972,Away,0.17539888343227972,0.545016077170418,0.5822784810126582,0.5636472790915381,Under,0.0186312019211201,2.3,Over,0.454983922829582,0.4177215189873418,0.4363527209084619,1.7741591897893236,2.2917239931907747,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-012,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,celtic-fc,k-slovan-bratislava,Celtic FC (SCO),ŠK Slovan Bratislava (SVK),5,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,celtic-fc,k-slovan-bratislava,3.790415015110376,0.507991778664291,sofascore_shotmap,0.3396688370044003,0.2487156680042354,0.4116154949913642,0.6641,0.3359,0.3397,0.6603,1.583,1.838,0.3,ucl_shared_dixon_coles_elo_tier_stack,1.22,6.54,13.18,,,,1.22,6.54,13.18,0.7817943034186019,0.1458393043074456,0.07236639227395253,2.9440439953784905,4.020655425628316,2.4294517873312333,-0.4421254664142016,0.10287636369678979,0.33924910271741165,Away,0.33924910271741165,0.545016077170418,0.6563245823389022,0.6006703297546601,Under,0.055654252584242,2.75,Over,0.454983922829582,0.34367541766109777,0.39932967024533994,1.6648067175357963,2.5041965937207236,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-013,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,feyenoord-rotterdam,bayer-04-leverkusen,Feyenoord Rotterdam (NED),Bayer 04 Leverkusen (GER),0,4,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,feyenoord-rotterdam,bayer-04-leverkusen,0.803368236869572,1.731515212915834,sofascore_shotmap,0.5212166704783032,0.2226732013505825,0.2561101281711142,0.7541,0.2459,0.5212,0.4788,2.458,1.532,0.3,ucl_shared_dixon_coles_elo_tier_stack,4.79,4.18,1.68,,,,4.79,4.18,1.68,0.20011512661077518,0.2293185302549314,0.5705663431342936,1.9185879052608452,4.4908861683161145,3.9045703000541723,0.32110154386752804,-0.006645328904348907,-0.3144562149631793,Home,0.32110154386752804,0.551111111111111,0.6025316455696202,0.5768213783403656,Under,0.0257102672292546,2.38,Over,0.448888888888889,0.39746835443037976,0.4231786216596344,1.7336389349458696,2.3630683328901885,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-014,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,fk-crvena-zvezda,sport-lisboa-e-benfica,FK Crvena Zvezda (SRB),Sport Lisboa e Benfica (POR),1,2,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,fk-crvena-zvezda,sport-lisboa-e-benfica,1.0211233496665917,1.266700563952328,sofascore_shotmap,0.6882132292171074,0.1400424666295799,0.1717443041533127,0.9786,0.0214,0.6882,0.3118,5.392,2.387,0.3,ucl_shared_dixon_coles_elo_tier_stack,,,,,,,,,,,,,1.453038037553525,7.140691135104436,5.822609401400118,,,,Home,,0.6923076923076923,0.5684754521963824,0.6303915722520373,Over,0.0619161200556549,1.67,Over,0.3076923076923077,0.4315245478036176,0.36960842774796265,1.5863156235219928,2.7055660123689163,True,shadow_pending,xg+corners,OU2.5,paper_only
ucl-2024-25-015,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,as-monaco-fc,fc-barcelona,AS Monaco FC (MCO),FC Barcelona (ESP),2,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,as-monaco-fc,fc-barcelona,1.321599098853768,0.407557185739281,sofascore_shotmap,0.2707467897149536,0.2408346844326397,0.4884185258524066,0.6462,0.3538,0.2707,0.7293,1.259,2.094,0.3,ucl_shared_dixon_coles_elo_tier_stack,4.34,4.21,1.73,,,,4.34,4.21,1.73,0.2202861817928857,0.22708836792900808,0.5526254502781064,3.6934879303751504,4.152225840542064,2.047424385172045,0.050460607922067885,0.013746316503631617,-0.06420692442569981,Home,0.050460607922067885,0.545016077170418,0.6501182033096927,0.5975671402400553,Under,0.0525510630696373,2.75,Over,0.454983922829582,0.3498817966903073,0.4024328597599447,1.6734521238873326,2.484886548768682,True,shadow_pending,xg+corners,OU2.5,paper_only
ucl-2024-25-016,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,stade-brestois-29,sk-sturm-graz,Stade Brestois 29 (FRA),SK Sturm Graz (AUT),2,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,stade-brestois-29,sk-sturm-graz,2.403545445762579,0.481225239112978,sofascore_shotmap,0.4338259571486024,0.2677417714429493,0.2984322714084483,0.5842,0.4158,0.4338,0.5662,1.673,1.362,0.3,ucl_shared_dixon_coles_elo_tier_stack,,,,,,,,,,,,,2.3050718462599065,3.7349420473714954,3.350844046726279,,,,Home,,0.545016077170418,0.4769230769230769,0.5109695770467475,Over,0.0340465001236706,2.04,Over,0.454983922829582,0.5230769230769231,0.4890304229532525,1.9570636783890407,2.0448625546873025,True,shadow_pending,xg+corners,OU2.5,paper_only
ucl-2024-25-017,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,atalanta-bc,arsenal-fc,Atalanta BC (ITA),Arsenal FC (ENG),0,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,atalanta-bc,arsenal-fc,1.590955909380315,0.788373462855813,sofascore_shotmap,0.3523459737771721,0.2866642946152676,0.3609897316075602,0.4847,0.5153,0.3523,0.6477,1.238,1.361,0.3,ucl_shared_dixon_coles_elo_tier_stack,4.02,3.65,1.92,,,,4.02,3.65,1.92,0.2383722116777894,0.2625359701218392,0.4990918182003715,2.8381195598176814,3.488400958138511,2.7701618978102176,0.11397376209938267,0.024128324493428388,-0.1381020865928113,Home,0.11397376209938267,0.545016077170418,0.4794871794871795,0.5122516283287988,Over,0.0327644488416192,2.03,Under,0.454983922829582,0.5205128205128204,0.4877483716712012,1.9521655856174855,2.0502374955628055,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-018,2024-25,league_phase,Matchday 1,2024-09-17T00:00:00+00:00,date_only,club-atl-tico-de-madrid,rb-leipzig,Club Atlético de Madrid (ESP),RB Leipzig (GER),2,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,club-atl-tico-de-madrid,rb-leipzig,1.7489092955365888,0.7562939636409259,sofascore_shotmap,0.509421558142835,0.1781282131710629,0.3124502286861022,0.9832,0.0168,0.5094,0.4906,4.298,3.59,0.3,ucl_shared_dixon_coles_elo_tier_stack,1.71,3.99,4.76,,,,1.71,3.99,4.76,0.5593419506462985,0.23971797884841364,0.20094007050528792,1.9630107599796816,5.613933818780657,3.2005097394395983,-0.049920392503463584,-0.06158976567735075,0.1115101581808143,Away,0.1115101581808143,0.6923076923076923,0.586734693877551,0.6395211930926217,Over,0.0527864992150707,1.62,Over,0.3076923076923077,0.41326530612244905,0.3604788069073783,1.5636698373734275,2.77408818726184,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-019,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,vfb-stuttgart,ac-sparta-praha,VfB Stuttgart (GER),AC Sparta Praha (CZE),1,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,vfb-stuttgart,ac-sparta-praha,1.705709219910209,1.0040526874363402,sofascore_shotmap,0.4338259571486024,0.2677417714429493,0.2984322714084483,0.5842,0.4158,0.4338,0.5662,1.673,1.362,0.3,ucl_shared_dixon_coles_elo_tier_stack,1.39,5.2,7.32,,,,1.39,5.2,7.32,0.6862483503645423,0.18343946288590648,0.13031218674955106,2.3050718462599065,3.7349420473714954,3.350844046726279,-0.25242239321593996,0.08430230855704282,0.16812008465889725,Away,0.16812008465889725,0.545016077170418,0.6563245823389022,0.6006703297546601,Under,0.055654252584242,2.75,Under,0.454983922829582,0.34367541766109777,0.39932967024533994,1.6648067175357963,2.5041965937207236,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-020,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,fc-red-bull-salzburg,stade-brestois-29,FC Red Bull Salzburg (AUT),Stade Brestois 29 (FRA),0,4,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,fc-red-bull-salzburg,stade-brestois-29,1.617196446284655,2.045286410488201,sofascore_shotmap,0.1824133933979941,0.2528221163219892,0.5647644902800167,0.366,0.634,0.1824,0.8176,0.5,1.696,0.3,ucl_shared_dixon_coles_elo_tier_stack,,,,,,,,,,,,,5.482053600188091,3.955350166938797,1.7706495666967101,,,,Home,,0.366,,,,,,,0.634,,,,,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-021,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,k-slovan-bratislava,manchester-city-fc,ŠK Slovan Bratislava (SVK),Manchester City FC (ENG),0,4,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,k-slovan-bratislava,manchester-city-fc,0.096505120396614,3.7234240956604334,sofascore_shotmap,0.1705868614801452,0.1472180675972071,0.6821950709226476,0.9133,0.0867,0.1706,0.8294,1.62,4.107,0.3,ucl_shared_dixon_coles_elo_tier_stack,40.42,15.57,1.05,,,,40.42,15.57,1.05,0.02375790349744067,0.06167594472489092,0.9145661517776683,5.8621161754382305,6.792644519258526,1.4658563842267742,0.14682895798270454,0.08554212287231618,-0.23237108085502067,Home,0.14682895798270454,0.6564102564102564,0.7787769784172661,0.7175936174137613,Under,0.0611833610035049,4.33,Over,0.3435897435897436,0.22122302158273388,0.28240638258623874,1.3935463969203679,3.5409964563907437,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-022,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,borussia-dortmund,celtic-fc,Borussia Dortmund (GER),Celtic FC (SCO),7,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,borussia-dortmund,celtic-fc,2.600704688656326,2.130719268694519,sofascore_shotmap,0.8023008885274653,0.1211290742666301,0.0765700372059046,0.7332,0.2668,0.8023,0.1977,3.572,0.5,0.3,ucl_shared_dixon_coles_elo_tier_stack,1.46,4.96,6.27,,,,1.46,4.96,6.27,0.6547889251500157,0.19274028845141594,0.1524707863985683,1.2464151720377497,8.255656258040853,13.059938802313736,0.14751196337744954,-0.07161121418478585,-0.07590074919266368,Home,0.14751196337744954,0.551111111111111,0.6818181818181818,0.6164646464646464,Under,0.0653535353535355,3.0,Over,0.448888888888889,0.31818181818181823,0.3835353535353536,1.6221530394887762,2.6073215696602574,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-023,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,fc-barcelona,bsc-young-boys,FC Barcelona (ESP),BSC Young Boys (SUI),5,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,fc-barcelona,bsc-young-boys,3.639651108533152,0.792029544711116,sofascore_shotmap,0.7780580923468201,0.1311136665027057,0.0908282411504742,0.7947,0.2053,0.7781,0.2219,3.709,0.768,0.3,ucl_shared_dixon_coles_elo_tier_stack,1.06,13.77,31.72,,,,1.06,13.77,31.72,0.9005793356670607,0.06932564239702865,0.03009502193591061,1.2852510755125583,7.626969992326191,11.009791528862817,-0.12252124332024061,0.06178802410567705,0.060733219214563594,Draw,0.06178802410567705,0.56,0.8283132530120482,0.6941566265060242,Under,0.134156626506024,5.5,Over,0.43999999999999995,0.17168674698795183,0.30584337349397583,1.4405970667360928,3.269647429584401,True,shadow_pending,xg+corners,OU2.5,paper_only
ucl-2024-25-024,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,fc-internazionale-milano,fk-crvena-zvezda,FC Internazionale Milano (ITA),FK Crvena Zvezda (SRB),4,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,fc-internazionale-milano,fk-crvena-zvezda,2.789543327914189,0.522406699135902,sofascore_shotmap,0.5192949400103483,0.2973062009149729,0.1833988590746787,0.3137,0.6863,0.5193,0.4807,1.258,0.668,0.3,ucl_shared_dixon_coles_elo_tier_stack,,,,,,,,,,,,,1.925687933681912,3.3635356306812842,5.452596624893981,,,,Home,,0.3137,,,,,,,0.6863,,,,,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-025,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,bayer-04-leverkusen,ac-milan,Bayer 04 Leverkusen (GER),AC Milan (ITA),1,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,bayer-04-leverkusen,ac-milan,2.012110269628469,1.024128593504428,sofascore_shotmap,0.2966898488959435,0.2732889024163526,0.4300212486877038,0.5125,0.4875,0.2967,0.7033,1.085,1.644,0.3,ucl_shared_dixon_coles_elo_tier_stack,1.66,4.34,4.71,,,,1.66,4.34,4.71,0.5763921002470083,0.22046333788249625,0.20314456187049548,3.370523136269232,3.659131384985809,2.325466481137155,-0.27970225135106475,0.05282556453385637,0.22687668681720832,Away,0.22687668681720832,0.545016077170418,0.6563245823389022,0.6006703297546601,Under,0.055654252584242,2.75,Under,0.454983922829582,0.34367541766109777,0.39932967024533994,1.6648067175357963,2.5041965937207236,True,shadow_pending,xg+corners,1X2,paper_only
ucl-2024-25-026,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,arsenal-fc,paris-saint-germain-fc,Arsenal FC (ENG),Paris Saint-Germain FC (FRA),2,0,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,arsenal-fc,paris-saint-germain-fc,0.705209419131279,0.4035358559340238,fotmob_shotmap,0.6023067253768206,0.1747688446968104,0.222924429926369,0.9541,0.0459,0.6023,0.3977,4.133,2.448,0.3,ucl_shared_dixon_coles_elo_tier_stack,2.16,3.46,3.4,,,,2.16,3.46,3.4,0.4425617720528485,0.2762813374665182,0.2811568904806332,1.6602836360068383,5.721843625703445,4.485825085793853,0.1597449533239721,-0.10151249276970778,-0.058232460554264204,Home,0.1597449533239721,0.6564102564102564,0.5,0.5782051282051281,Over,0.0782051282051281,1.91,Under,0.3435897435897436,0.5,0.42179487179487185,1.7294900221729492,2.3708206686930087,False,shadow_pending,xg_only,1X2,paper_only
ucl-2024-25-027,2024-25,league_phase,Matchday 2,2024-09-17T00:00:00+00:00,date_only,psv,sporting-clube-de-portugal,PSV (NED),Sporting Clube de Portugal (POR),1,1,openfootball,2024-09-17T00:00:00+00:00,2024-09-17 00:00:00+00:00,psv,sporting-clube-de-portugal,2.6320880204439163,1.3434770368039608,fotmob_shotmap,0.4839920120908937,0.2503426864991814,0.2656653014099248,0.6485,0.3515,0.484,0.516,1.988,1.37,0.3,ucl_shared_dixon_coles_elo_tier_stack,3.21,3.67,2.18,,,,3.21,3.67,2.18,0.2987628411709131,0.2613157275636597,0.4399214312654271,2.066149802100866,3.994524521503327,3.7641347767015607,0.1852291709199806,-0.010973041064478328,-0.17425612985550232,Home,0.1852291709199806,0.545016077170418,0.6025316455696202,0.5737738613700192,Under,0.028757784199601,2.38,Under,0.454983922829582,0.39746835443037976,0.4262261386299808,1.7428469076863597,2.346172393871247,False,shadow_pending,xg_only,1X2,paper_only
