match_id,season,stage,prematch_total_xg,home_att,away_att,knockout,y,p_model,xbetCloseOver25,xbetCloseUnder25,market_over25,market_under25,actual_over25,p_market,p_final,edge_over,edge_under,bet,edge,odds,profit
ucl-2025-26-041,2025-26,league_phase,3.15273227608606,1.3795275641605245,2.6056192319995164,0,1,0.5506811709743503,1.45,2.77,0.6563981042654028,0.3436018957345971,Over,0.6563981042654028,0.6193971776135344,-0.03700092665186838,0.03700092665186849,Under,0.03700092665186849,2.77,-1.0
ucl-2025-26-046,2025-26,league_phase,4.289886940998217,1.3803452416516895,2.9903099900499033,0,1,0.6283180728838433,1.33,3.37,0.7170212765957447,0.2829787234042553,Over,0.7170212765957447,0.6859751552965792,-0.031046121299165508,0.031046121299165563,Under,0.031046121299165563,3.37,-1.0
ucl-2025-26-047,2025-26,league_phase,2.3947300864383583,0.6534850080497573,1.7229477399960202,0,1,0.5646349686495704,1.58,2.38,0.601010101010101,0.398989898989899,Over,0.601010101010101,0.5882788046839152,-0.012731296326185748,0.012731296326185748,Under,0.012731296326185748,2.38,-1.0
ucl-2025-26-053,2025-26,league_phase,2.2203765134423907,0.7106508910655978,1.028921578079463,0,1,0.6024219764747036,1.45,2.75,0.6547619047619047,0.3452380952380952,Over,0.6547619047619047,0.6364429298613843,-0.01831897490052037,0.018318974900520535,Under,0.018318974900520535,2.75,-1.0
ucl-2025-26-054,2025-26,league_phase,3.3967544831762124,3.212234513857367,1.2272501049097646,0,0,0.6442655181111778,1.49,2.63,0.6383495145631067,0.3616504854368932,Under,0.6383495145631067,0.6404201158049316,0.0020706012418248987,-0.002070601241824843,Over,0.0020706012418248987,1.49,-1.0
ucl-2025-26-052,2025-26,league_phase,3.60456192080937,3.0712014557871137,1.4686938884745548,0,1,0.6476114667146724,1.21,4.5,0.7880910683012259,0.211908931698774,Over,0.7880910683012259,0.7389232077459321,-0.04916786055529376,0.049167860555293874,Under,0.049167860555293874,4.5,-1.0
ucl-2025-26-049,2025-26,league_phase,4.896118587276787,2.227363351553973,2.049328433349729,0,0,0.731200434623579,1.58,2.38,0.601010101010101,0.398989898989899,Under,0.601010101010101,0.6465767177748183,0.045566616764717294,-0.045566616764717294,Over,0.045566616764717294,1.58,-1.0
ucl-2025-26-050,2025-26,league_phase,3.1149267428825818,1.6047218371337664,0.940763653255999,0,1,0.6723898427331165,1.62,2.3,0.586734693877551,0.413265306122449,Over,0.586734693877551,0.6167139959769989,0.02997930209944799,-0.029979302099447935,Over,0.02997930209944799,1.62,0.6200000000000001
ucl-2025-26-048,2025-26,league_phase,4.096619779288626,0.8582003684714425,2.4985235501390712,0,1,0.6586529540045045,1.32,3.4,0.7203389830508474,0.2796610169491525,Over,0.7203389830508474,0.6987488728846274,-0.021590110166220033,0.02159011016622009,Under,0.02159011016622009,3.4,-1.0
ucl-2025-26-051,2025-26,league_phase,2.9394319735447727,1.0420892477190524,0.9766917699016644,0,0,0.66539671776567,1.61,2.32,0.5903307888040712,0.4096692111959288,Under,0.5903307888040712,0.6166038639406308,0.02627307513655963,-0.02627307513655963,Over,0.02627307513655963,1.61,-1.0
ucl-2025-26-055,2025-26,league_phase,3.8641478375518523,1.644533923827111,2.2768141359245715,0,1,0.6386613577818054,1.7,2.23,0.5674300254452926,0.4325699745547073,Over,0.5674300254452926,0.5923609917630721,0.024930966317779468,-0.024930966317779413,Over,0.024930966317779468,1.7,0.7
ucl-2025-26-056,2025-26,league_phase,3.2536391557013014,0.7339684062947823,0.6807292628412439,0,0,0.7183786818819274,1.67,2.2,0.5684754521963824,0.4315245478036175,Under,0.5684754521963824,0.6209415825863231,0.052466130389940746,-0.052466130389940635,Over,0.052466130389940746,1.67,-1.0
ucl-2025-26-057,2025-26,league_phase,2.8899333356763055,1.1202185602393022,1.6863846130824123,0,0,0.6050172828239996,1.86,2.0,0.5181347150259067,0.4818652849740932,Under,0.5181347150259067,0.5485436137552392,0.0304088987293325,-0.03040889872933239,Over,0.0304088987293325,1.86,-1.0
ucl-2025-26-058,2025-26,league_phase,4.059737477512309,1.744822491061242,1.7356645339297765,0,1,0.6935585023621442,1.49,2.63,0.6383495145631067,0.3616504854368932,Over,0.6383495145631067,0.6576726602927698,0.019323145729663094,-0.019323145729663038,Over,0.019323145729663094,1.49,0.49
ucl-2025-26-059,2025-26,league_phase,2.792261701167749,0.9431583027665843,1.2305293775474027,0,1,0.6350991957353408,1.78,2.1,0.5412371134020618,0.458762886597938,Over,0.5412371134020618,0.5740888422187094,0.03285172881664755,-0.032851728816647385,Over,0.03285172881664755,1.78,0.78
ucl-2025-26-060,2025-26,league_phase,4.542340911918333,2.4099902324636777,1.4579812055608674,0,0,0.7389429136311374,1.3,3.5,0.7291666666666667,0.2708333333333333,Under,0.7291666666666667,0.7325883531042314,0.003421686437564686,-0.0034216864375647416,Over,0.003421686437564686,1.3,-1.0
ucl-2025-26-061,2025-26,league_phase,3.352504984030666,1.0055290830140264,1.5390669513493769,0,0,0.6610081957768127,1.49,2.63,0.6383495145631067,0.3616504854368932,Under,0.6383495145631067,0.6462800529879038,0.007930538424797073,-0.007930538424797018,Over,0.007930538424797073,1.49,-1.0
ucl-2025-26-062,2025-26,league_phase,4.035214060102549,2.613807559773921,3.4649706086221266,0,1,0.5396458792172477,1.42,2.9,0.6712962962962963,0.3287037037037036,Over,0.6712962962962963,0.6252186503186293,-0.04607764597766695,0.04607764597766706,Under,0.04607764597766706,2.9,-1.0
