date,home,away,venue,is_final,ml_home_prob,ml_margin,ml_total,ml_confidence,ml_home_odds,ml_away_odds,mkt_home_open,mkt_away_open,mkt_home_prob,home_line_open,total_line_open,ev_home,ev_away,handicap_edge,total_edge,actual_home_score,actual_away_score,actual_margin,actual_total,actual_home_win,home_covers,over_hit
2025-04-12,North Melbourne Kangaroos,Gold Coast Suns,Barossa Park,0,0.3193,-56.5,166.7,0.6807,3.131,1.469,3.0,1.4,0.3182,16.5,181.5,-0.042,-0.0471,-40.0,-14.8,89.0,141.0,-52.0,230.0,0,0,1
2025-04-12,Carlton Blues,West Coast Eagles,Adelaide Oval,0,0.9848,68.9,158.8,0.9848,1.015,65.817,1.153,5.5,0.8267,-32.5,176.5,0.1355,-0.9164,36.4,-17.7,121.0,50.0,71.0,171.0,1,1,0
2025-04-12,Western Bulldogs,Brisbane Lions,Norwood Oval,0,0.2814,-6.3,171.0,0.7186,3.554,1.392,2.4,1.58,0.397,9.5,172.5,-0.3247,0.1354,3.2,-1.5,97.0,118.0,-21.0,215.0,0,0,1
2025-04-12,Melbourne Demons,Essendon Bombers,Adelaide Oval,0,0.6063,-1.1,148.2,0.6063,1.649,2.54,1.91,1.91,0.5,-1.5,169.5,0.158,-0.248,-2.6,-21.3,57.0,96.0,-39.0,153.0,0,0,0
2025-04-13,Richmond Tigers,Fremantle Dockers,Barossa Park,0,0.2516,-30.9,198.5,0.7484,3.975,1.336,6.0,1.13,0.1585,35.5,176.5,0.5095,-0.1543,4.6,22.0,47.0,108.0,-61.0,155.0,0,0,0
2025-04-13,St Kilda Saints,Greater Western Sydney Giants,Norwood Oval,0,0.543,-2.3,153.1,0.543,1.842,2.188,3.1,1.38,0.308,17.5,168.5,0.6833,-0.3693,15.2,-15.4,82.0,110.0,-28.0,192.0,0,0,1
2025-04-13,Port Adelaide Power,Hawthorn Hawks,Adelaide Oval,0,0.4346,-0.5,157.5,0.5654,2.301,1.769,2.7,1.47,0.3525,13.5,172.5,0.1735,-0.1689,13.0,-15.0,121.0,91.0,30.0,212.0,1,1,1
2025-04-17,Brisbane Lions,Collingwood Magpies,Gabba,0,0.5486,3.1,157.5,0.5486,1.823,2.215,1.5,2.6,0.6341,-12.5,174.5,-0.1772,0.1738,-9.4,-17.0,53.0,105.0,-52.0,158.0,0,0,0
2025-04-18,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,0,0.17,-42.3,172.9,0.83,5.883,1.205,2.9,1.42,0.3287,15.5,178.5,-0.5071,0.1786,-26.8,-5.6,71.0,153.0,-82.0,224.0,0,0,1
2025-04-18,West Coast Eagles,Essendon Bombers,Optus Stadium,0,0.2963,-11.9,162.3,0.7037,3.375,1.421,3.35,1.333,0.2846,19.5,176.5,-0.0074,-0.062,7.6,-14.2,75.0,77.0,-2.0,152.0,0,1,0
2025-04-19,Melbourne Demons,Fremantle Dockers,MCG,0,0.1719,-28.7,169.1,0.8281,5.817,1.208,2.1,1.75,0.4545,4.5,166.5,-0.639,0.4492,-24.2,2.6,107.0,97.0,10.0,204.0,1,1,1
2025-04-19,Adelaide Crows,Greater Western Sydney Giants,Adelaide Oval,0,0.516,12.2,184.7,0.516,1.938,2.066,1.72,2.15,0.5556,-5.5,185.5,-0.1124,0.0405,6.7,-0.8,52.0,34.0,18.0,86.0,1,1,0
2025-04-19,Richmond Tigers,Gold Coast Suns,Marvel Stadium,0,0.1368,-13.2,191.6,0.8632,7.311,1.158,6.25,1.12,0.152,36.5,184.5,-0.1451,-0.0332,23.3,7.1,80.0,69.0,11.0,149.0,1,1,0
2025-04-20,Sydney Swans,Port Adelaide Power,SCG,0,0.6757,39.1,153.3,0.6757,1.48,3.084,1.333,3.35,0.7154,-19.5,170.5,-0.0993,0.0864,19.6,-17.2,77.0,85.0,-8.0,162.0,0,0,0
2025-04-20,Western Bulldogs,St Kilda Saints,Marvel Stadium,0,0.5435,-0.9,168.6,0.5435,1.84,2.191,1.68,2.2,0.567,-6.5,181.5,-0.0869,0.0042,-7.4,-12.9,127.0,56.0,71.0,183.0,1,1,1
2025-04-21,Geelong Cats,Hawthorn Hawks,MCG,0,0.617,-9.3,182.3,0.617,1.621,2.611,2.15,1.72,0.4444,5.5,175.5,0.3265,-0.3412,-3.8,6.8,86.0,79.0,7.0,165.0,1,1,0
2025-04-24,Melbourne Demons,Richmond Tigers,MCG,0,0.6962,-11.0,169.0,0.6962,1.436,3.292,1.333,3.35,0.7154,-19.5,176.5,-0.0719,0.0176,-30.5,-7.5,83.0,63.0,20.0,146.0,1,1,0
2025-04-25,Collingwood Magpies,Essendon Bombers,MCG,0,0.7059,25.7,181.9,0.7059,1.417,3.4,1.38,3.1,0.692,-17.5,168.5,-0.0259,-0.0882,8.2,13.4,107.0,66.0,41.0,173.0,1,1,1
2025-04-25,Fremantle Dockers,Adelaide Crows,Optus Stadium,0,0.5488,12.6,159.6,0.5488,1.822,2.216,1.78,2.05,0.5352,-3.5,178.5,-0.0232,-0.075,9.1,-18.9,85.0,67.0,18.0,152.0,1,1,0
2025-04-26,St Kilda Saints,Brisbane Lions,Marvel Stadium,0,0.5435,-32.6,153.3,0.5435,1.84,2.191,2.6,1.5,0.3659,12.5,180.5,0.4132,-0.3153,-20.1,-27.2,73.0,118.0,-45.0,191.0,0,0,1
2025-04-26,Port Adelaide Power,North Melbourne Kangaroos,Adelaide Oval,0,0.9022,46.9,190.3,0.9022,1.108,10.221,1.17,5.25,0.8178,-30.5,184.5,0.0555,-0.4864,16.4,5.8,97.0,88.0,9.0,185.0,1,0,1
2025-04-26,Greater Western Sydney Giants,Western Bulldogs,Manuka Oval,0,0.6144,0.1,144.7,0.6144,1.628,2.593,1.5,2.6,0.6341,-12.5,173.5,-0.0784,0.0026,-12.4,-28.8,81.0,113.0,-32.0,194.0,0,0,1
2025-04-27,Gold Coast Suns,Sydney Swans,People First Stadium,0,0.7008,-1.6,165.7,0.7008,1.427,3.342,1.52,2.55,0.6265,-11.5,175.5,0.0652,-0.2371,-13.1,-9.8,117.0,79.0,38.0,196.0,1,1,1
2025-04-27,Carlton Blues,Geelong Cats,MCG,0,0.4084,-16.2,152.9,0.5916,2.449,1.69,2.6,1.5,0.3659,12.5,174.5,0.0618,-0.1126,-3.7,-21.6,94.0,76.0,18.0,170.0,1,1,0
2025-04-27,Hawthorn Hawks,West Coast Eagles,Marvel Stadium,0,0.7704,62.8,192.2,0.7704,1.298,4.356,1.02,15.0,0.9363,-60.5,180.5,-0.2141,2.4433,2.3,11.7,124.0,74.0,50.0,198.0,1,0,1
2025-05-01,Essendon Bombers,North Melbourne Kangaroos,Marvel Stadium,0,0.7081,28.4,160.0,0.7081,1.412,3.426,1.38,3.1,0.692,-17.5,184.5,-0.0228,-0.0952,10.9,-24.5,65.0,62.0,3.0,127.0,1,0,0
2025-05-02,St Kilda Saints,Fremantle Dockers,Marvel Stadium,0,0.5486,-10.8,164.4,0.5486,1.823,2.215,1.85,1.97,0.5157,-1.5,174.5,0.0148,-0.1107,-12.3,-10.1,94.0,33.0,61.0,127.0,1,1,0
2025-05-03,Western Bulldogs,Port Adelaide Power,Mars Stadium,0,0.7387,23.1,159.3,0.7387,1.354,3.826,1.4,3.0,0.6818,-16.5,170.5,0.0341,-0.216,6.6,-11.2,131.0,41.0,90.0,172.0,1,1,1
2025-05-03,Adelaide Crows,Carlton Blues,Adelaide Oval,0,0.5561,-12.9,175.8,0.5561,1.798,2.253,1.4,3.0,0.6818,-16.5,174.5,-0.2214,0.3316,-29.4,1.3,110.0,50.0,60.0,160.0,1,1,0
2025-05-03,West Coast Eagles,Melbourne Demons,Optus Stadium,0,0.516,1.0,181.8,0.516,1.938,2.066,2.8,1.44,0.3396,14.5,161.5,0.4449,-0.3031,15.5,20.3,76.0,108.0,-32.0,184.0,0,0,1
2025-05-03,Collingwood Magpies,Geelong Cats,MCG,0,0.6022,4.2,174.4,0.6022,1.661,2.514,1.78,2.05,0.5352,-3.5,171.5,0.0719,-0.1845,0.7,2.9,87.0,90.0,-3.0,177.0,0,0,1
2025-05-04,Sydney Swans,Greater Western Sydney Giants,SCG,0,0.6733,-2.2,144.0,0.6733,1.485,3.061,2.2,1.68,0.433,6.5,169.5,0.4813,-0.4512,4.3,-25.5,87.0,73.0,14.0,160.0,1,1,0
2025-05-04,Hawthorn Hawks,Richmond Tigers,MCG,0,0.9028,58.0,203.0,0.9028,1.108,10.291,1.05,10.0,0.905,-49.5,177.5,-0.052,-0.0282,8.5,25.5,109.0,44.0,65.0,153.0,1,1,0
2025-05-04,Brisbane Lions,Gold Coast Suns,Gabba,0,0.6733,9.6,169.7,0.6733,1.485,3.061,1.5,2.6,0.6341,-12.5,175.5,0.01,-0.1506,-2.9,-5.8,66.0,49.0,17.0,115.0,1,1,0
2025-05-08,Fremantle Dockers,Collingwood Magpies,Optus Stadium,0,0.5677,-7.6,161.1,0.5677,1.761,2.313,2.1,1.75,0.4545,4.5,163.5,0.1922,-0.2435,-3.1,-2.4,83.0,97.0,-14.0,180.0,0,0,1
2025-05-09,St Kilda Saints,Carlton Blues,MCG,0,0.5609,-31.4,163.5,0.5609,1.783,2.278,2.9,1.42,0.3287,15.5,167.5,0.6267,-0.3765,-15.9,-4.0,62.0,77.0,-15.0,139.0,0,1,0
2025-05-10,Melbourne Demons,Hawthorn Hawks,MCG,0,0.4213,-37.5,176.1,0.5787,2.374,1.728,3.5,1.31,0.2723,20.5,169.5,0.4745,-0.2419,-17.0,6.6,56.0,91.0,-35.0,147.0,0,0,0
2025-05-10,Essendon Bombers,Sydney Swans,Marvel Stadium,0,0.5771,-3.2,165.6,0.5771,1.733,2.365,2.15,1.72,0.4444,5.5,171.5,0.2407,-0.2726,2.3,-5.9,71.0,63.0,8.0,134.0,1,1,0
2025-05-10,Gold Coast Suns,Western Bulldogs,TIO Stadium,0,0.5406,-12.3,164.2,0.5406,1.85,2.177,1.82,2.0,0.5236,-2.5,179.5,-0.0161,-0.0812,-14.8,-15.3,106.0,96.0,10.0,202.0,1,1,1
2025-05-10,Port Adelaide Power,Adelaide Crows,Adelaide Oval,0,0.6697,11.9,150.2,0.6697,1.493,3.028,2.05,1.78,0.4648,3.5,173.5,0.3729,-0.4121,15.4,-23.3,84.0,89.0,-5.0,173.0,0,0,0
2025-05-11,Richmond Tigers,West Coast Eagles,MCG,0,0.5939,17.3,163.1,0.5939,1.684,2.462,1.54,2.5,0.6188,-10.5,171.5,-0.0854,0.0153,6.8,-8.4,81.0,79.0,2.0,160.0,1,0,0
2025-05-11,Geelong Cats,Greater Western Sydney Giants,GMHBA Stadium,0,0.5892,10.8,161.7,0.5892,1.697,2.434,1.5,2.6,0.6341,-12.5,174.5,-0.1162,0.0681,-1.7,-12.8,101.0,105.0,-4.0,206.0,0,0,1
2025-05-11,North Melbourne Kangaroos,Brisbane Lions,Ninja Stadium,0,0.2792,-23.2,184.5,0.7208,3.582,1.387,6.0,1.13,0.1585,35.5,178.5,0.6751,-0.1855,12.3,6.0,71.0,71.0,0.0,142.0,0,1,0
2025-05-15,Gold Coast Suns,Hawthorn Hawks,TIO Stadium,0,0.5525,-12.1,171.7,0.5525,1.81,2.235,2.0,1.82,0.4764,2.5,184.5,0.1051,-0.1856,-9.6,-12.8,104.0,96.0,8.0,200.0,1,1,1
2025-05-16,Sydney Swans,Carlton Blues,SCG,0,0.6598,1.4,159.2,0.6598,1.516,2.939,1.58,2.4,0.603,-9.5,163.5,0.0424,-0.1835,-8.1,-4.3,78.0,62.0,16.0,140.0,1,1,0
2025-05-17,Collingwood Magpies,Adelaide Crows,MCG,0,0.4261,-14.8,172.7,0.5739,2.347,1.743,1.44,2.8,0.6604,-14.5,175.5,-0.3864,0.6069,-29.3,-2.8,78.0,68.0,10.0,146.0,1,0,0
2025-05-17,Port Adelaide Power,Geelong Cats,Adelaide Oval,0,0.2568,-15.2,153.9,0.7432,3.894,1.345,2.25,1.65,0.4231,7.5,179.5,-0.4223,0.2263,-7.7,-25.6,39.0,115.0,-76.0,154.0,0,0,0
2025-05-17,Greater Western Sydney Giants,Fremantle Dockers,ENGIE Stadium,0,0.6288,16.7,169.3,0.6288,1.59,2.694,1.44,2.8,0.6604,-14.5,174.5,-0.0946,0.0394,2.2,-5.2,61.0,95.0,-34.0,156.0,0,0,0
2025-05-17,Western Bulldogs,Essendon Bombers,Marvel Stadium,0,0.3912,24.8,161.9,0.6088,2.556,1.643,1.28,3.75,0.7455,-22.5,176.5,-0.4992,1.2829,2.3,-14.6,127.0,36.0,91.0,163.0,1,1,0
2025-05-18,Richmond Tigers,North Melbourne Kangaroos,MCG,0,0.4965,-20.6,147.4,0.5035,2.014,1.986,2.15,1.72,0.4444,5.5,171.5,0.0676,-0.134,-15.1,-24.1,74.0,78.0,-4.0,152.0,0,1,0
2025-05-18,West Coast Eagles,St Kilda Saints,Optus Stadium,0,0.4351,-25.0,165.9,0.5649,2.299,1.77,3.5,1.31,0.2723,20.5,169.5,0.5227,-0.2599,-4.5,-3.6,108.0,80.0,28.0,188.0,1,1,1
2025-05-18,Brisbane Lions,Melbourne Demons,Gabba,0,0.956,52.7,189.9,0.956,1.046,22.726,1.17,5.25,0.8178,-31.5,177.5,0.1185,-0.769,21.2,12.4,88.0,99.0,-11.0,187.0,0,0,1
2025-05-22,Geelong Cats,Western Bulldogs,GMHBA Stadium,0,0.5771,-7.7,155.1,0.5771,1.733,2.365,1.54,2.5,0.6188,-10.5,177.5,-0.1113,0.0573,-18.2,-22.4,127.0,113.0,14.0,240.0,1,1,1
2025-05-23,Essendon Bombers,Richmond Tigers,MCG,0,0.6158,-13.7,159.1,0.6158,1.624,2.603,1.28,3.75,0.7455,-22.5,163.5,-0.2118,0.4407,-36.2,-4.4,81.0,58.0,23.0,139.0,1,1,0
2025-05-24,Carlton Blues,Greater Western Sydney Giants,Marvel Stadium,0,0.463,-5.3,176.0,0.537,2.16,1.862,1.85,1.97,0.5157,-1.5,168.5,-0.1434,0.0578,-6.8,7.5,82.0,110.0,-28.0,192.0,0,0,1
2025-05-24,Hawthorn Hawks,Brisbane Lions,MCG,0,0.4647,-26.1,167.0,0.5353,2.152,1.868,1.65,2.25,0.5769,-7.5,172.5,-0.2332,0.2044,-33.6,-5.5,60.0,93.0,-33.0,153.0,0,0,0
2025-05-24,Fremantle Dockers,Port Adelaide Power,Optus Stadium,0,0.7675,13.3,167.4,0.7675,1.303,4.3,1.58,2.4,0.603,-9.5,167.5,0.2126,-0.4419,3.8,-0.1,100.0,51.0,49.0,151.0,1,1,0
2025-05-24,North Melbourne Kangaroos,Collingwood Magpies,Marvel Stadium,0,0.1831,6.0,181.8,0.8169,5.461,1.224,5.75,1.14,0.1655,34.5,175.5,0.053,-0.0688,40.5,6.3,63.0,108.0,-45.0,171.0,0,0,0
2025-05-25,Adelaide Crows,West Coast Eagles,Adelaide Oval,0,0.8085,72.7,193.6,0.8085,1.237,5.223,1.04,11.0,0.9136,-52.5,165.5,-0.1591,1.106,20.2,28.1,128.0,62.0,66.0,190.0,1,1,1
2025-05-25,Melbourne Demons,Sydney Swans,MCG,0,0.5203,-11.4,177.4,0.5203,1.922,2.085,2.1,1.75,0.4545,4.5,170.5,0.0926,-0.1605,-6.9,6.9,131.0,78.0,53.0,209.0,1,1,1
2025-05-25,St Kilda Saints,Gold Coast Suns,Marvel Stadium,0,0.4676,2.7,153.8,0.5324,2.139,1.878,2.1,1.75,0.4545,4.5,170.5,-0.0181,-0.0682,7.2,-16.7,61.0,80.0,-19.0,141.0,0,0,0
2025-05-29,Brisbane Lions,Essendon Bombers,Gabba,0,0.7096,36.8,171.1,0.7096,1.409,3.444,1.153,5.5,0.8267,-32.5,174.5,-0.1818,0.5972,4.3,-3.4,90.0,72.0,18.0,162.0,1,0,0
2025-05-30,Collingwood Magpies,Hawthorn Hawks,MCG,0,0.6027,4.9,165.5,0.6027,1.659,2.517,1.78,2.05,0.5352,-3.5,170.5,0.0728,-0.1855,1.4,-5.0,107.0,56.0,51.0,163.0,1,1,0
2025-05-31,Gold Coast Suns,Fremantle Dockers,People First Stadium,0,0.6183,-3.5,161.7,0.6183,1.617,2.62,1.47,2.7,0.6475,-13.5,182.5,-0.0911,0.0307,-17.0,-20.8,64.0,75.0,-11.0,139.0,0,0,0
2025-05-31,Greater Western Sydney Giants,Richmond Tigers,ENGIE Stadium,0,0.9848,65.9,167.6,0.9848,1.015,65.817,1.07,8.5,0.8882,-44.5,173.5,0.0537,-0.8709,21.4,-5.9,80.0,77.0,3.0,157.0,1,0,0
2025-05-31,Sydney Swans,Adelaide Crows,SCG,0,0.5486,-20.9,164.3,0.5486,1.823,2.215,1.82,2.0,0.5236,-2.5,174.5,-0.0016,-0.0971,-23.4,-10.2,41.0,131.0,-90.0,172.0,0,0,0
2025-06-01,Melbourne Demons,St Kilda Saints,TIO Stadium,0,0.6928,-14.8,192.8,0.6928,1.443,3.255,1.65,2.25,0.5769,-7.5,169.5,0.1431,-0.3088,-22.3,23.3,63.0,91.0,-28.0,154.0,0,0,0
2025-06-01,West Coast Eagles,Geelong Cats,Optus Stadium,0,0.1206,-32.4,181.6,0.8794,8.292,1.137,6.25,1.12,0.152,36.5,171.5,-0.2463,-0.0151,4.1,10.1,73.0,116.0,-43.0,189.0,0,0,1
2025-06-05,Western Bulldogs,Hawthorn Hawks,Marvel Stadium,0,0.4184,1.3,154.2,0.5816,2.39,1.719,1.72,2.15,0.5556,-5.5,173.5,-0.2804,0.2505,-4.2,-19.3,59.0,81.0,-22.0,140.0,0,0,0
2025-06-06,Adelaide Crows,Brisbane Lions,Adelaide Oval,0,0.4698,5.4,166.3,0.5302,2.129,1.886,1.82,2.0,0.5236,-2.5,164.5,-0.145,0.0604,2.9,1.8,68.0,63.0,5.0,131.0,1,1,0
2025-06-07,Richmond Tigers,Sydney Swans,MCG,0,0.3032,-51.5,166.9,0.6968,3.299,1.435,4.2,1.23,0.2265,25.5,164.5,0.2733,-0.1429,-26.0,2.4,36.0,80.0,-44.0,116.0,0,0,0
2025-06-07,Geelong Cats,Gold Coast Suns,GMHBA Stadium,0,0.6341,25.5,158.3,0.6341,1.577,2.733,1.4,3.0,0.6818,-16.5,180.5,-0.1123,0.0977,9.0,-22.2,61.0,37.0,24.0,98.0,1,1,0
2025-06-07,Greater Western Sydney Giants,Port Adelaide Power,Manuka Oval,0,0.8082,25.3,164.0,0.8082,1.237,5.213,1.28,3.75,0.7455,-22.5,164.5,0.0345,-0.2807,2.8,-0.5,50.0,66.0,-16.0,116.0,0,0,0
2025-06-08,North Melbourne Kangaroos,West Coast Eagles,Hands Oval,0,0.7265,13.5,177.5,0.7265,1.377,3.656,1.65,2.25,0.5769,-7.5,166.5,0.1987,-0.3845,6.0,11.0,62.0,52.0,10.0,114.0,1,1,0
2025-06-08,Carlton Blues,Essendon Bombers,MCG,0,0.5896,-13.8,155.0,0.5896,1.696,2.437,1.44,2.8,0.6604,-14.5,164.5,-0.151,0.1491,-28.3,-9.5,78.0,70.0,8.0,148.0,1,0,0
2025-06-09,Melbourne Demons,Collingwood Magpies,MCG,0,0.4101,-22.4,162.1,0.5899,2.438,1.695,3.0,1.4,0.3182,16.5,165.5,0.2304,-0.1742,-5.9,-3.4,71.0,72.0,-1.0,143.0,0,1,0
2025-06-12,St Kilda Saints,Western Bulldogs,Marvel Stadium,0,0.6977,0.2,162.3,0.6977,1.433,3.308,3.5,1.31,0.2723,20.5,171.5,1.4418,-0.6039,20.7,-9.2,60.0,132.0,-72.0,192.0,0,0,1
