season,round,date,home_team,away_team,home_score,away_score,actual_margin_home,actual_total,market,signal,selection,model_number,model_home_fair_odds,model_away_fair_odds,open_number,close_number,open_odds,close_odds,clv,result,winner,bookmakers_surveyed
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,h2h,ml,Brisbane Lions,,1.017,60.241,,,1.14,1.1,0.0364,win,tie,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,h2h,market,Brisbane Lions,,,,,,1.14,1.1,0.0364,win,tie,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,handicap,normal,Brisbane Lions,60.8,,,-41.5,-41.5,1.9,1.9,0.0,loss,market,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,handicap,ml,Brisbane Lions,65.6,,,-41.5,-41.5,1.9,1.9,0.0,loss,market,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,handicap,market,no_move,,,,,,,,,,market,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,total,normal,under,183.6,,,186.5,186.5,1.85,1.85,0.0,loss,ml,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,total,ml,over,195.7,,,186.5,186.5,1.85,1.85,0.0,win,ml,5
2026,9,2026-05-08,Brisbane Lions,Carlton Blues,100,89,11.0,189.0,total,market,no_move,,,,186.5,186.5,,,,,ml,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,h2h,normal,Western Bulldogs,,2.94,1.515,,,1.78,1.8,-0.0111,win,tie,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,h2h,ml,Port Adelaide Power,,1.543,2.843,,,1.96,2.0,-0.02,loss,tie,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,h2h,market,Western Bulldogs,,,,,,1.78,1.8,-0.0111,win,tie,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,handicap,normal,Western Bulldogs,-14.8,,,-2.5,-2.5,1.9,1.9,0.0,loss,ml,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,handicap,ml,Port Adelaide Power,18.1,,,2.5,2.5,1.9,1.9,0.0,win,ml,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,handicap,market,no_move,,,,,,,,,,ml,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,total,normal,under,172.1,,,175.5,175.5,1.87,1.87,0.0,win,tie,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,total,ml,under,167.8,,,175.5,175.5,1.87,1.87,0.0,win,tie,5
2026,9,2026-05-08,Port Adelaide Power,Western Bulldogs,72,74,-2.0,146.0,total,market,no_move,,,,175.5,175.5,,,,,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,h2h,normal,Sydney Swans,,3.64,1.379,,,1.25,1.32,-0.053,win,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,h2h,ml,Sydney Swans,,3.429,1.412,,,1.25,1.32,-0.053,win,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,h2h,market,North Melbourne Kangaroos,,,,,,3.7,3.35,0.1045,loss,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,handicap,normal,North Melbourne Kangaroos,-21.6,,,27.5,22.5,1.9,1.9,5.0,win,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,handicap,ml,North Melbourne Kangaroos,-4.2,,,27.5,22.5,1.9,1.9,5.0,win,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,handicap,market,North Melbourne Kangaroos,,,,27.5,22.5,1.9,1.9,5.0,win,tie,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,total,normal,over,203.0,,,192.5,190.5,1.87,1.9,-2.0,win,normal,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,total,ml,under,182.8,,,192.5,190.5,1.87,1.9,2.0,loss,normal,5
2026,9,2026-05-09,North Melbourne Kangaroos,Sydney Swans,97,105,-8.0,202.0,total,market,under,,,,192.5,190.5,1.87,1.9,2.0,loss,normal,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,h2h,normal,Greater Western Sydney Giants,,1.117,9.579,,,1.08,1.1,-0.0182,win,tie,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,h2h,ml,Greater Western Sydney Giants,,1.059,17.953,,,1.08,1.1,-0.0182,win,tie,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,h2h,market,Essendon Bombers,,,,,,7.0,7.0,0.0,loss,tie,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,handicap,normal,Essendon Bombers,45.2,,,45.5,43.5,1.9,1.9,2.0,win,tie,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,handicap,ml,Essendon Bombers,42.7,,,45.5,43.5,1.9,1.9,2.0,win,tie,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,handicap,market,Essendon Bombers,,,,45.5,43.5,1.9,1.9,2.0,win,tie,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,total,normal,under,174.3,,,190.5,190.5,1.87,1.85,0.0,loss,market,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,total,ml,under,187.2,,,190.5,190.5,1.87,1.85,0.0,loss,market,5
2026,9,2026-05-09,Greater Western Sydney Giants,Essendon Bombers,103,89,14.0,192.0,total,market,no_move,,,,190.5,190.5,,,,,market,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,h2h,normal,Gold Coast Suns,,1.095,11.494,,,1.41,1.34,0.0522,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,h2h,ml,Gold Coast Suns,,1.096,11.403,,,1.41,1.34,0.0522,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,h2h,market,Gold Coast Suns,,,,,,1.41,1.34,0.0522,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,handicap,normal,Gold Coast Suns,48.9,,,-15.5,-20.5,1.9,1.85,5.0,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,handicap,ml,Gold Coast Suns,50.8,,,-15.5,-20.5,1.9,1.85,5.0,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,handicap,market,Gold Coast Suns,,,,-15.5,-20.5,1.9,1.85,5.0,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,total,normal,under,180.2,,,192.5,191.5,1.84,1.85,1.0,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,total,ml,under,162.1,,,192.5,191.5,1.84,1.85,1.0,win,tie,5
2026,9,2026-05-09,Gold Coast Suns,St Kilda Saints,89,60,29.0,149.0,total,market,under,,,,192.5,191.5,1.84,1.85,1.0,win,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,h2h,normal,Geelong Cats,,1.351,3.851,,,1.49,1.48,0.0068,win,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,h2h,ml,Geelong Cats,,1.568,2.76,,,1.49,1.48,0.0068,win,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,h2h,market,Geelong Cats,,,,,,1.49,1.48,0.0068,win,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,handicap,normal,Geelong Cats,23.2,,,-12.5,-13.5,1.9,1.9,1.0,win,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,handicap,ml,Collingwood Magpies,8.4,,,12.5,13.5,1.9,1.9,-1.0,loss,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,handicap,market,Geelong Cats,,,,-12.5,-13.5,1.9,1.9,1.0,win,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,total,normal,under,174.8,,,177.5,174.5,1.87,1.9,3.0,loss,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,total,ml,under,174.3,,,177.5,174.5,1.87,1.9,3.0,loss,tie,5
2026,9,2026-05-09,Geelong Cats,Collingwood Magpies,122,68,54.0,190.0,total,market,under,,,,177.5,174.5,1.87,1.9,3.0,loss,tie,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,h2h,normal,Melbourne Demons,,1.117,9.551,,,1.12,1.1,0.0182,win,tie,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,h2h,ml,Melbourne Demons,,1.035,29.412,,,1.12,1.1,0.0182,win,tie,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,h2h,market,Melbourne Demons,,,,,,1.12,1.1,0.0182,win,tie,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,handicap,normal,Melbourne Demons,45.2,,,-41.5,-41.5,1.9,1.95,0.0,loss,market,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,handicap,ml,Melbourne Demons,41.9,,,-41.5,-41.5,1.9,1.95,0.0,loss,market,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,handicap,market,no_move,,,,,,,,,,market,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,total,normal,under,167.2,,,195.5,195.5,1.87,1.8,0.0,win,tie,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,total,ml,under,192.9,,,195.5,195.5,1.87,1.8,0.0,win,tie,5
2026,9,2026-05-10,Melbourne Demons,West Coast Eagles,99,67,32.0,166.0,total,market,no_move,,,,195.5,195.5,,,,,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,h2h,normal,Adelaide Crows,,14.124,1.076,,,1.14,1.13,0.0088,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,h2h,ml,Adelaide Crows,,10.482,1.105,,,1.14,1.13,0.0088,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,h2h,market,Adelaide Crows,,,,,,1.14,1.13,0.0088,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,handicap,normal,Adelaide Crows,-52.9,,,-35.5,-38.5,1.9,1.95,3.0,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,handicap,ml,Richmond Tigers,-22.6,,,35.5,38.5,1.9,1.85,-3.0,loss,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,handicap,market,Adelaide Crows,,,,-35.5,-38.5,1.9,1.95,3.0,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,total,normal,under,150.0,,,180.5,179.5,1.84,1.85,1.0,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,total,ml,under,165.3,,,180.5,179.5,1.84,1.85,1.0,win,tie,5
2026,9,2026-05-10,Richmond Tigers,Adelaide Crows,61,98,-37.0,159.0,total,market,under,,,,180.5,179.5,1.84,1.85,1.0,win,tie,5
