round_number,home_team,away_team,rules_margin,ml_margin,rules_home_prob,ml_h2h,game_date,date,home_win,home_margin,mkt_home_prob_open,h2h_home_close,h2h_away_close,home_line_close,date_gap,combined_h2h_home_prob,combined_h2h_home_odds,combined_h2h_away_odds,closing_no_vig_home_prob,h2h_home_edge,h2h_selection,h2h_edge,h2h_qualifies_7pp,h2h_odds,h2h_won,h2h_profit,combined_margin,handicap_edge_home,handicap_selection,handicap_edge,handicap_qualifies_6pt,handicap_won,handicap_push,handicap_profit_at_1_90
11,Western Bulldogs,Melbourne Demons,27.7,2.7,0.7795,0.7539,2026-05-24,2026-05-24,1.0,3.0,0.5714,2.08,1.75,3.5,0.0,0.76926,1.2999506018771285,4.333882291756957,0.4569190600522194,0.31234093994778067,Western Bulldogs,0.31234093994778067,True,2.08,True,1.08,8.95,12.45,Western Bulldogs,12.45,True,True,False,0.9
12,St Kilda Saints,Hawthorn Hawks,-30.4,-16.6,0.1989,0.4831,2026-05-28,2026-05-28,0.0,-52.0,0.3734,3.35,1.33,20.5,0.0,0.31257999999999997,3.199181009661527,1.4547147304413603,0.2841880341880342,0.02839196581196579,St Kilda Saints,0.02839196581196579,False,3.35,False,,-20.05,0.4499999999999993,St Kilda Saints,0.4499999999999993,False,False,False,
12,Carlton Blues,Geelong Cats,-44.1,-2.3,0.1102,0.7297,2026-05-29,2026-05-29,1.0,4.0,0.2706,4.4,1.21,26.5,0.0,0.35800000000000004,2.7932960893854744,1.5576323987538943,0.21568627450980393,0.1423137254901961,Carlton Blues,0.1423137254901961,True,4.4,True,3.4000000000000004,-12.75,13.75,Carlton Blues,13.75,True,True,False,0.9
12,Brisbane Lions,Fremantle Dockers,13.2,-13.1,0.6432,0.1469,2026-05-30,2026-05-30,0.0,-25.0,0.6266,1.58,2.4,-8.5,0.0,0.44467999999999996,2.2488081316902044,1.8007635237340631,0.6030150753768844,-0.1583350753768844,Fremantle Dockers,0.1583350753768844,True,2.4,True,1.4,-6.5249999999999995,-15.024999999999999,Fremantle Dockers,15.024999999999999,True,True,False,0.9
12,Sydney Swans,Richmond Tigers,95.6,49.0,0.9961,0.7224,2026-05-30,2026-05-30,1.0,114.0,0.9279,1.04,11.0,-55.5,0.0,0.88662,1.1278789109201237,8.819897689186803,0.9136212624584719,-0.027001262458471897,Richmond Tigers,0.027001262458471897,False,11.0,False,,60.65,5.149999999999999,Sydney Swans,5.149999999999999,False,True,False,
12,Western Bulldogs,Collingwood Magpies,2.0,6.9,0.5225,0.9053,2026-05-30,2026-05-30,1.0,4.0,0.528,1.6,2.35,-8.5,0.0,0.6756199999999999,1.480121962049673,3.0828041186263015,0.5949367088607596,0.08068329113924033,Western Bulldogs,0.08068329113924033,True,1.6,True,0.6000000000000001,5.675000000000001,-2.8249999999999993,Collingwood Magpies,2.8249999999999993,False,True,False,
12,Melbourne Demons,Greater Western Sydney Giants,15.2,1.9,0.6632,0.8156,2026-05-31,2026-05-31,0.0,-49.0,0.5541,2.2,1.67,4.5,0.0,0.72416,1.3809102960671675,3.6252900232018566,0.43152454780361754,0.2926354521963825,Melbourne Demons,0.2926354521963825,True,2.2,False,-1.0,5.225,9.725,Melbourne Demons,9.725,True,False,False,-1.0
12,West Coast Eagles,Essendon Bombers,-0.5,-7.6,0.4945,0.944,2026-05-31,2026-05-31,1.0,30.0,0.6296,1.44,2.8,-12.5,0.0,0.6742999999999999,1.4830194275545012,3.0703101013202323,0.660377358490566,0.013922641509433897,West Coast Eagles,0.013922641509433897,False,1.44,True,,-5.824999999999999,-18.325,Essendon Bombers,18.325,True,False,False,-1.0
13,Adelaide Crows,Geelong Cats,-6.6,-2.9,0.4276,0.4213,2026-06-04,2026-06-04,1.0,1.0,0.3959,2.6,1.5,11.5,0.0,0.42507999999999996,2.352498353251153,1.739372434425659,0.3658536585365854,0.059226341463414545,Adelaide Crows,0.059226341463414545,False,2.6,True,,-3.8249999999999997,7.675000000000001,Adelaide Crows,7.675000000000001,True,True,False,0.9
13,Hawthorn Hawks,Western Bulldogs,38.7,32.3,0.8588,0.8723,2026-06-05,2026-06-05,0.0,-6.0,0.708,1.5,2.6,-12.5,0.0,0.8642,1.1571395510298543,7.363770250368187,0.6341463414634148,0.23005365853658521,Hawthorn Hawks,0.23005365853658521,True,1.5,False,-1.0,33.9,21.4,Hawthorn Hawks,21.4,True,False,False,-1.0
13,Gold Coast Suns,Brisbane Lions,8.1,2.2,0.5892,0.6887,2026-06-06,2026-06-06,0.0,-31.0,0.5497,1.5,2.6,-13.5,0.0,0.629,1.589825119236884,2.6954177897574123,0.6341463414634148,-0.00514634146341475,Brisbane Lions,0.00514634146341475,False,2.6,True,,3.675,-9.825,Brisbane Lions,9.825,True,True,False,0.9
13,North Melbourne Kangaroos,Fremantle Dockers,-26.9,-22.8,0.227,0.0212,2026-06-06,2026-06-06,0.0,-124.0,0.2596,4.0,1.25,26.5,0.0,0.14467999999999998,6.911805363560963,1.1691530655193376,0.23809523809523808,-0.0934152380952381,Fremantle Dockers,0.0934152380952381,True,1.25,True,0.25,-23.825000000000003,2.674999999999997,North Melbourne Kangaroos,2.674999999999997,False,False,False,
13,West Coast Eagles,Port Adelaide Power,-25.5,-12.1,0.2395,0.7599,2026-06-06,2026-06-06,0.0,-6.0,0.3875,2.2,1.67,6.5,0.0,0.44766,2.2338381807621857,1.8104790527573593,0.43152454780361754,0.01613545219638246,West Coast Eagles,0.01613545219638246,False,2.2,False,,-15.45,-8.95,Port Adelaide Power,8.95,True,False,False,-1.0
13,Essendon Bombers,Carlton Blues,-21.9,-18.8,0.2717,0.5817,2026-06-07,2026-06-07,0.0,-5.0,0.2105,5.0,1.17,32.5,0.0,0.3957,2.5271670457417237,1.654807214959457,0.18962722852512157,0.20607277147487843,Essendon Bombers,0.20607277147487843,True,5.0,False,-1.0,-19.575000000000003,12.924999999999997,Essendon Bombers,12.924999999999997,True,True,False,0.9
13,Sydney Swans,St Kilda Saints,54.4,38.6,0.9345,0.9824,2026-06-07,2026-06-07,1.0,2.0,0.7634,1.19,4.75,-30.5,0.0,0.95366,1.0485917412914456,21.579628830384095,0.7996632996632997,0.1539967003367002,Sydney Swans,0.1539967003367002,True,1.19,True,0.18999999999999995,42.550000000000004,12.050000000000004,Sydney Swans,12.050000000000004,True,False,False,-1.0
13,Collingwood Magpies,Melbourne Demons,21.4,9.3,0.7243,0.9312,2026-06-08,2026-06-08,0.0,-8.0,0.4737,1.9,1.9,-1.5,0.0,0.8070600000000001,1.2390652491760215,5.182958432673373,0.5,0.3070600000000001,Collingwood Magpies,0.3070600000000001,True,1.9,False,-1.0,12.325,10.825,Collingwood Magpies,10.825,True,False,False,-1.0
14,Western Bulldogs,Adelaide Crows,-7.4,-15.4,0.4185,0.8493,2026-06-11,2026-06-11,0.0,-57.0,0.5348,1.65,2.25,-5.5,0.0,0.59082,1.6925628787109441,2.443912214673249,0.5769230769230769,0.01389692307692314,Western Bulldogs,0.01389692307692314,False,1.65,False,,-13.4,-18.9,Adelaide Crows,18.9,True,True,False,0.9
14,Geelong Cats,Gold Coast Suns,36.8,13.4,0.8465,0.7201,2026-06-12,2026-06-12,1.0,45.0,0.6982,1.21,4.4,-27.5,0.0,0.7959400000000001,1.2563761087519159,4.900519455062239,0.7843137254901962,0.011626274509803913,Geelong Cats,0.011626274509803913,False,1.21,True,,19.25,-8.25,Gold Coast Suns,8.25,True,False,False,-1.0
14,Melbourne Demons,Essendon Bombers,34.9,34.5,0.8342,0.9863,2026-06-13,2026-06-13,1.0,45.0,0.799,1.18,4.9,-28.5,0.0,0.89504,1.1172685019663926,9.527439024390238,0.8059210526315791,0.08911894736842085,Melbourne Demons,0.08911894736842085,True,1.18,True,0.17999999999999994,34.6,6.100000000000001,Melbourne Demons,6.100000000000001,True,True,False,0.9
14,North Melbourne Kangaroos,West Coast Eagles,27.4,12.6,0.7767,0.8765,2026-06-13,2026-06-13,1.0,1.0,0.5744,1.45,2.75,-13.5,0.0,0.8166199999999999,1.224559770762411,5.453157378121929,0.6547619047619047,0.16185809523809525,North Melbourne Kangaroos,0.16185809523809525,True,1.45,True,0.44999999999999996,16.299999999999997,2.799999999999997,North Melbourne Kangaroos,2.799999999999997,False,False,False,
14,Port Adelaide Power,Sydney Swans,-16.2,1.5,0.3265,0.6113,2026-06-13,2026-06-13,0.0,-3.0,0.3119,2.8,1.44,14.5,0.0,0.44042,2.2705599200762907,1.787054576646771,0.33962264150943394,0.10079735849056604,Port Adelaide Power,0.10079735849056604,True,2.8,False,-1.0,-2.925,11.575,Port Adelaide Power,11.575,True,True,False,0.9
14,Richmond Tigers,Brisbane Lions,-30.5,-28.4,0.1984,0.0367,2026-06-14,2026-06-14,0.0,-35.0,0.117,10.0,1.05,51.5,0.0,0.13372,7.478312892611426,1.154361176524911,0.09502262443438914,0.03869737556561087,Richmond Tigers,0.03869737556561087,False,10.0,False,,-28.924999999999997,22.575000000000003,Richmond Tigers,22.575000000000003,True,True,False,0.9
14,St Kilda Saints,Greater Western Sydney Giants,-12.2,-18.7,0.3675,0.9079,2026-06-14,2026-06-14,1.0,8.0,0.4759,1.95,1.85,1.5,0.0,0.5836600000000001,1.7133262515848267,2.4018830763318446,0.48684210526315796,0.0968178947368421,St Kilda Saints,0.0968178947368421,True,1.95,True,0.95,-17.075,-15.575,Greater Western Sydney Giants,15.575,True,False,False,-1.0
15,Fremantle Dockers,Geelong Cats,14.9,19.5,0.6602,0.9886,2026-06-18,2026-06-18,1.0,9.0,0.6266,1.33,3.3,-18.5,0.0,0.79156,1.2633281115771386,4.797543657647285,0.712742980561555,0.07881701943844499,Fremantle Dockers,0.07881701943844499,True,1.33,True,0.33000000000000007,18.35,-0.14999999999999858,Geelong Cats,0.14999999999999858,False,True,False,
15,Gold Coast Suns,Hawthorn Hawks,-8.4,-12.4,0.4072,0.3179,2026-06-19,2026-06-19,0.0,-16.0,0.4577,2.35,1.6,4.5,0.0,0.37148000000000003,2.691934962851297,1.591039266849106,0.40506329113924056,-0.03358329113924052,Hawthorn Hawks,0.03358329113924052,False,1.6,True,,-11.4,-6.9,Hawthorn Hawks,6.9,True,True,False,0.9
15,Adelaide Crows,Melbourne Demons,31.8,29.8,0.8113,0.916,2026-06-20,2026-06-20,1.0,17.0,0.6667,1.34,3.25,-18.5,0.0,0.85318,1.172085609132891,6.811061163329249,0.7080610021786492,0.14511899782135085,Adelaide Crows,0.14511899782135085,True,1.34,True,0.3400000000000001,30.3,11.8,Adelaide Crows,11.8,True,False,False,-1.0
15,Collingwood Magpies,Port Adelaide Power,26.8,5.5,0.7719,0.7862,2026-06-20,2026-06-20,1.0,26.0,0.6722,1.55,2.45,-9.5,0.0,0.77762,1.2859751549600063,4.496807266840543,0.6125,0.16511999999999993,Collingwood Magpies,0.16511999999999993,True,1.55,True,0.55,10.825,1.3249999999999993,Collingwood Magpies,1.3249999999999993,False,True,False,
15,Greater Western Sydney Giants,Carlton Blues,29.7,-3.1,0.7951,0.0967,2026-06-20,2026-06-20,0.0,-23.0,0.6538,1.29,3.6,-21.5,0.0,0.51574,1.9389614922247644,2.065006401519845,0.7361963190184049,-0.2204563190184049,Carlton Blues,0.2204563190184049,True,3.6,True,2.6,5.1,-16.4,Carlton Blues,16.4,True,True,False,0.9
15,Richmond Tigers,North Melbourne Kangaroos,-18.7,-37.3,0.3017,0.4219,2026-06-21,2026-06-21,0.0,-25.0,0.3171,3.6,1.29,23.5,0.0,0.34978000000000004,2.858939905083195,1.5379410045830642,0.2638036809815951,0.08597631901840491,Richmond Tigers,0.08597631901840491,True,3.6,False,-1.0,-32.65,-9.149999999999999,North Melbourne Kangaroos,9.149999999999999,True,True,False,0.9
15,St Kilda Saints,Western Bulldogs,-4.6,1.6,0.4487,0.6732,2026-06-21,2026-06-21,0.0,-22.0,0.4868,1.8,2.0,-2.5,0.0,0.5385,1.8570102135561746,2.1668472372697725,0.5263157894736842,0.012184210526315797,St Kilda Saints,0.012184210526315797,False,1.8,False,,0.050000000000000266,-2.4499999999999997,Western Bulldogs,2.4499999999999997,False,True,False,
16,Brisbane Lions,Sydney Swans,2.1,6.7,0.5229,0.7227,2026-06-26,2026-06-25,1.0,43.0,0.52,1.85,1.95,-1.5,1.0,0.60282,1.6588699777711422,2.517750138476258,0.513157894736842,0.08966210526315799,Brisbane Lions,0.08966210526315799,True,1.85,True,0.8500000000000001,5.550000000000001,4.050000000000001,Brisbane Lions,4.050000000000001,False,True,False,
16,Carlton Blues,West Coast Eagles,30.9,27.7,0.8046,0.9456,2026-06-27,2026-06-27,1.0,53.0,0.7721,1.13,6.0,-36.5,0.0,0.861,1.1614401858304297,7.194244604316546,0.8415147265077139,0.019485273492286126,Carlton Blues,0.019485273492286126,False,1.13,True,,28.5,-8.0,West Coast Eagles,8.0,True,False,False,-1.0
16,Hawthorn Hawks,Greater Western Sydney Giants,28.0,20.9,0.7816,0.8705,2026-06-27,2026-06-26,1.0,14.0,0.7031,1.26,3.8,-21.5,1.0,0.81716,1.2237505506877477,5.469262743382192,0.7509881422924901,0.06617185770750988,Hawthorn Hawks,0.06617185770750988,False,1.26,True,,22.674999999999997,1.1749999999999972,Hawthorn Hawks,1.1749999999999972,False,False,False,
16,Collingwood Magpies,Richmond Tigers,43.6,48.6,0.8871,0.998,2026-06-28,2026-06-27,1.0,34.0,0.8296,1.11,6.5,-38.5,1.0,0.93146,1.0735834066948662,14.590020426028588,0.8541392904073586,0.07732070959264137,Collingwood Magpies,0.07732070959264137,True,1.11,True,0.1100000000000001,47.35,8.850000000000001,Collingwood Magpies,8.850000000000001,True,False,False,-1.0
