season,n,train_mkt,train_feat,actual_over,ll_close,ll_open,ll_feat,ll_mkt,ll_both,br_close,br_both,ll_prod,prod_n
2021/22,544,1072,3651,0.4650735294117647,0.6833470478606491,0.6852736968395614,0.6887821023346024,0.6847914764232077,0.6882360109963467,0.24514651649940009,0.24762828130612402,0.7089695627907905,544
2022/23,545,1616,4195,0.44220183486238535,0.6841149072800442,0.6850231995157878,0.6840226748732984,0.6837494667523408,0.6834317549941252,0.24550704027075607,0.24515111350941501,0.6852979312940503,545
2023/24,529,2161,4740,0.5141776937618148,0.6737390601663784,0.6810916004579819,0.6894647649689772,0.6763779839400458,0.6754992877244831,0.2404019798998196,0.24126487730506432,0.6952011043248829,529
2024/25,535,2690,5269,0.4392523364485981,0.6834655480598171,0.6806191180602522,0.6849614335402184,0.6826908842147267,0.6824561630888474,0.2452223355941081,0.24479516802406764,0.6809413622048084,535
