Date,Season,HomeTeam,AwayTeam,total,over25,mkt_open,mkt_close,resid,xi_shots90_sum,xi_sot90_sum,xi_goals90_sum,xi_minshare_sum,xi_minshare_min
2023-10-04,2023/24,Swansea,Norwich,3.0,1,0.5335051546391752,0.48071979434447304,0.519280205655527,23.2321629202724,6.797978398874294,2.837205800009688,1.3751711146560677,0.666082191780822
2023-10-06,2023/24,Birmingham,West Brom,4.0,1,0.4089775561097257,0.4075,0.5925,26.666401960300995,7.8102555258705,3.442491369448055,1.394627573204563,0.6878584621366773
2023-10-07,2023/24,Leeds,Bristol City,3.0,1,0.5524296675191815,0.565989847715736,0.434010152284264,29.57988420114682,7.552070034688311,3.041603769412273,1.462165026798262,0.702408809359945
2023-10-07,2023/24,Southampton,Rotherham,2.0,0,0.598014888337469,0.6083743842364532,-0.6083743842364532,20.84199201970899,5.879936818594045,2.922555711377001,1.302939673079642,0.6106319807719497
2023-10-07,2023/24,QPR,Blackburn,4.0,1,0.5461538461538462,0.5721518987341772,0.42784810126582284,22.672323817068534,8.46274593627187,2.9005880575814764,1.0337752537733955,0.509927797833935
2023-10-07,2023/24,Plymouth,Swansea,4.0,1,0.5634517766497462,0.5710659898477157,0.4289340101522843,25.238808120141805,9.295693198760258,3.7501747994682417,1.2506711501981413,0.6192321666464817
2023-10-07,2023/24,Cardiff,Watford,2.0,0,0.45384615384615384,0.4075,-0.4075,24.120395987437945,7.257608578293653,2.5730569795734644,1.3052472242571276,0.5631367706082124
2023-10-07,2023/24,Leicester,Stoke,2.0,0,0.5535714285714286,0.5535714285714286,-0.5535714285714286,24.023560327881466,6.075026470399466,3.3387899967980235,1.0572174765354563,0.5048225116834046
2023-10-07,2023/24,Ipswich,Preston,6.0,1,0.5192802056555269,0.5347043701799487,0.46529562982005135,27.39769138109329,8.588138855322786,2.7902495041825297,1.41437407120728,0.6098119215842372
2023-10-07,2023/24,Coventry,Norwich,2.0,0,0.5077319587628866,0.5295629820051414,-0.5295629820051414,31.20162193597532,7.166323116820653,3.2492302171131118,1.280868699709869,0.605772384388324
2023-10-07,2023/24,Sunderland,Middlesbrough,4.0,1,0.5398457583547558,0.5473145780051151,0.45268542199488493,22.697473719803824,7.845300386286225,2.547725410215928,1.36881244128154,0.5564865930599369
2023-10-21,2023/24,Swansea,Leicester,4.0,1,0.541025641025641,0.5398457583547558,0.4601542416452442,25.600751217112602,9.510409574330502,3.8713108178088165,1.4026584777918498,0.665948908681609
2023-10-21,2023/24,Hull,Southampton,3.0,1,0.541025641025641,0.5256410256410255,0.47435897435897445,26.76590302215054,7.041628854048569,2.0341865975535587,1.2843736347938173,0.5708078214497334
2023-10-21,2023/24,West Brom,Plymouth,0.0,0,0.5721518987341772,0.5864661654135338,-0.5864661654135338,28.472358645423277,9.228612086389195,2.678669444026057,1.3067721896598812,0.648040482342808
2023-10-21,2023/24,Stoke,Sunderland,3.0,1,0.5321336760925449,0.4832904884318767,0.5167095115681233,29.0285626571931,8.186199148967724,3.2182114842911895,1.31214363277061,0.554516514126542
2023-10-21,2023/24,Watford,Sheffield Weds,1.0,0,0.45897435897435895,0.4387755102040816,-0.4387755102040816,20.879448038090995,3.900364623323656,1.4737071947423037,1.1237722783406647,0.4770521467346603
2023-10-21,2023/24,Preston,Millwall,2.0,0,0.38916256157635476,0.39408866995073893,-0.39408866995073893,19.333636995133205,5.7567909897486285,2.9966220058486184,1.202142681026616,0.5621827411167513
2023-10-21,2023/24,Bristol City,Coventry,1.0,0,0.4832904884318767,0.47557840616966585,-0.47557840616966585,29.752130012787998,9.185497049846289,5.022705589938246,1.2328850377807083,0.5350079113924051
2023-10-21,2023/24,Middlesbrough,Birmingham,1.0,0,0.5064267352185091,0.5,-0.5,24.829373844913082,7.685133960542119,3.7717182244525116,1.2828431388517516,0.5915451320457233
2023-10-21,2023/24,Huddersfield,QPR,3.0,1,0.48843187660668386,0.4922680412371133,0.5077319587628867,26.834561040465857,8.02963607430242,2.2793860055573303,1.3090997265007052,0.6544263596665343
2023-10-21,2023/24,Blackburn,Cardiff,1.0,0,0.5685279187817259,0.5424164524421594,-0.5424164524421594,23.245633966079975,9.305209643583096,3.4838736004271107,1.3247983135439179,0.5715143629266339
2023-10-21,2023/24,Norwich,Leeds,5.0,1,0.5524296675191815,0.5572519083969466,0.4427480916030534,29.851291496566244,9.821983124426353,3.4716600433762057,1.4891120895096746,0.7264354066985645
2023-10-24,2023/24,West Brom,QPR,2.0,0,0.4974226804123712,0.4438775510204082,-0.4438775510204082,23.49428719191831,6.556594792955247,2.0870395659806333,1.3486381281882076,0.6425603482390186
2023-10-24,2023/24,Norwich,Middlesbrough,3.0,1,0.5685279187817259,0.565989847715736,0.434010152284264,24.61294237879855,9.214133150398514,2.920391127509599,1.3195700378798971,0.6542893725992317
2023-10-24,2023/24,Swansea,Watford,1.0,0,0.46272493573264784,0.4564102564102564,-0.4564102564102564,24.08283751704804,7.117607492293756,2.7404435215350755,1.1953531888744497,0.5868226600985221
2023-10-24,2023/24,Huddersfield,Cardiff,4.0,1,0.4438775510204082,0.40648379052369077,0.5935162094763092,22.63390987768776,7.602637671385514,2.302914550181785,1.389922485222617,0.6810316139767055
2023-10-24,2023/24,Millwall,Blackburn,3.0,1,0.5154639175257731,0.5141388174807198,0.48586118251928023,26.926884446688895,8.923944291603314,3.354611875028523,1.177145164407388,0.5646551724137931
2023-10-25,2023/24,Stoke,Leeds,1.0,0,0.5335051546391752,0.5347043701799487,-0.5347043701799487,32.570975465230035,8.043792005603546,3.337894285885892,1.2003482436297492,0.5747251658908586
2023-10-25,2023/24,Birmingham,Hull,2.0,0,0.4564102564102564,0.45897435897435895,-0.45897435897435895,25.601932914411453,7.249824001636085,2.885840478105244,1.3844125885648377,0.6701268742791234
2023-10-25,2023/24,Bristol City,Ipswich,1.0,0,0.5447570332480818,0.541025641025641,-0.541025641025641,32.346896948043394,12.037782343477646,6.569463477328096,1.3863983151172545,0.6327985739750446
2023-10-25,2023/24,Preston,Southampton,4.0,1,0.5167095115681234,0.48205128205128206,0.5179487179487179,23.412321564684177,7.838157704226049,3.217889603653151,1.2789515637365523,0.6103154732098147
2023-10-28,2023/24,Southampton,Birmingham,4.0,1,0.5295629820051414,0.5561224489795918,0.44387755102040816,22.166779716533455,8.136727254855323,2.1780334470998532,1.2462181874977334,0.5710122401398873
2023-10-28,2023/24,Watford,Millwall,4.0,1,0.4231738035264484,0.3804878048780488,0.6195121951219512,20.18483208970485,5.603399317632441,2.039327961540721,1.166276441826621,0.5782208588957055
2023-10-28,2023/24,Sunderland,Norwich,4.0,1,0.5597964376590331,0.5721518987341772,0.42784810126582284,24.587204146655004,8.429748445009942,2.933590252879369,1.3566606699476473,0.6035132989281461
2023-10-28,2023/24,QPR,Leicester,3.0,1,0.5757575757575757,0.5707070707070707,0.4292929292929293,20.267256223101157,7.556878995195678,2.9029563582866134,1.263923774796282,0.6282469135802469
2023-10-28,2023/24,Hull,Preston,1.0,0,0.45012787723785164,0.45897435897435895,-0.45897435897435895,23.69284680335772,7.639721977735932,2.7843982073837426,1.3985959635581775,0.6817092088562967
2023-10-28,2023/24,Middlesbrough,Stoke,2.0,0,0.5256410256410255,0.5256410256410255,-0.5256410256410255,19.887276819743512,5.724820631863044,1.9833865435684443,1.1417147734968567,0.516164112703905
2023-10-28,2023/24,Cardiff,Bristol City,2.0,0,0.434010152284264,0.4652956298200514,-0.4652956298200514,26.00611995601473,9.108424163155941,2.1176252452366624,1.31225300397019,0.5725663716814159
2023-10-28,2023/24,Blackburn,Swansea,1.0,0,0.5910224438902744,0.6059113300492611,-0.6059113300492611,25.110889185022966,9.27771933584096,3.810257973947805,1.2456561677066595,0.5780737501242421
2023-10-30,2023/24,Coventry,West Brom,2.0,0,0.45876288659793807,0.4242424242424242,-0.4242424242424242,20.798355780065062,3.9877167239471105,1.6491748306766616,1.2919181881866268,0.63805787150564
2023-11-04,2023/24,West Brom,Hull,4.0,1,0.46272493573264784,0.4652956298200514,0.5347043701799485,24.830395282645128,7.243196770287993,2.46696284122579,1.4328276378529001,0.7019491734517641
2023-11-04,2023/24,Stoke,Cardiff,0.0,0,0.4427480916030535,0.43147208121827413,-0.43147208121827413,21.877116093735044,8.355550526240862,2.220889104022828,1.2831536631633063,0.5233048768521245
2023-11-04,2023/24,Rotherham,QPR,2.0,0,0.43511450381679384,0.4376590330788804,-0.4376590330788804,15.883240766031044,4.069285312088132,1.6065110061485328,1.2341994652705377,0.5793783917118895
2023-11-04,2023/24,Preston,Coventry,5.0,1,0.41959798994974873,0.4427480916030535,0.5572519083969465,24.130936120271052,5.76716257973928,2.6230093448215044,1.3271581359816653,0.6569900687547746
2023-11-04,2023/24,Millwall,Southampton,1.0,0,0.5115681233933163,0.4832904884318767,-0.4832904884318767,24.55198465963142,8.744366182828522,2.7405117704508495,1.3471376794439,0.6365981939069167
2023-11-04,2023/24,Huddersfield,Watford,0.0,0,0.4564102564102564,0.4552429667519181,-0.4552429667519181,20.552785841282486,7.023738273991973,1.6285382507151769,1.1192956195906718,0.5239193083573487
2023-11-04,2023/24,Bristol City,Sheffield Weds,1.0,0,0.43037974683544306,0.39950372208436724,-0.39950372208436724,15.53564932299619,3.760722048741184,1.6066190485380505,1.0924643878978881,0.43711398090960135
2023-11-04,2023/24,Birmingham,Ipswich,4.0,1,0.5347043701799487,0.5283505154639175,0.47164948453608246,32.29874349087438,10.712634401786886,3.435889952153583,1.361017949968855,0.5849460274239036
2023-11-04,2023/24,Plymouth,Middlesbrough,6.0,1,0.6039603960396039,0.6083743842364532,0.3916256157635468,25.781772801782218,9.68203489072811,2.6245835494945853,1.3129632646829221,0.6022517713287392
2023-11-05,2023/24,Norwich,Blackburn,4.0,1,0.6246973365617434,0.6213592233009708,0.3786407766990292,29.553521171831953,8.060183628153391,2.3261427939477253,1.1898938335148745,0.5909136295556665
2023-11-10,2023/24,Blackburn,Preston,3.0,1,0.5244215938303342,0.5347043701799487,0.46529562982005135,24.908991613146533,9.000431984944466,3.1873519682593754,1.2967973099055738,0.5854241338112306
2023-11-11,2023/24,Sunderland,Birmingham,4.0,1,0.5218508997429305,0.5535714285714286,0.4464285714285714,26.370147592531026,11.552285739639245,2.8482839285952117,1.211749376526349,0.5925073940190602
2023-11-11,2023/24,Watford,Rotherham,5.0,1,0.47814910025706947,0.4832904884318767,0.5167095115681233,15.039982767996076,4.792611628364089,2.822653401950536,1.067408165001257,0.47724964452569574
2023-11-11,2023/24,Southampton,West Brom,3.0,1,0.5115681233933163,0.5038560411311055,0.4961439588688945,27.783087040629745,9.208663678282429,2.7063909521746004,1.3925873311803567,0.6813438028029023
2023-11-11,2023/24,QPR,Bristol City,0.0,0,0.44897959183673464,0.41000000000000003,-0.41000000000000003,17.002836826154162,5.122153831680324,1.4570106028782683,1.3149252568306837,0.637747487812158
2023-11-11,2023/24,Coventry,Stoke,0.0,0,0.4717948717948718,0.5115681233933163,-0.5115681233933163,23.733843577149788,7.539918283693003,2.679598029052312,1.0993344411715713,0.5366505094470274
2023-11-11,2023/24,Ipswich,Swansea,5.0,1,0.59,0.6151960784313726,0.3848039215686274,32.837049596685155,11.63606168867852,3.001004617936178,1.4307684359733939,0.6896246806838279
2023-11-11,2023/24,Cardiff,Norwich,5.0,1,0.517948717948718,0.5244215938303342,0.47557840616966585,27.496639304503145,7.914360735027543,1.7037457370720228,1.1399422832165542,0.4387427194215706
2023-11-11,2023/24,Middlesbrough,Leicester,1.0,0,0.5447570332480818,0.5487179487179488,-0.5487179487179488,24.756159583703706,9.98405043384945,4.544492776725847,1.429055094808247,0.6893077673058173
2023-11-25,2023/24,Stoke,Blackburn,3.0,1,0.5447570332480818,0.5498721227621484,0.45012787723785164,20.457797812644113,6.171748081352876,1.6060634486532992,1.2972993265539117,0.6029657271923795
2023-11-25,2023/24,Preston,Cardiff,3.0,1,0.4029850746268657,0.40648379052369077,0.5935162094763092,20.589581166010674,8.559832453134797,2.8156635662051768,1.3765756177911044,0.6743489973061958
2023-11-25,2023/24,Norwich,QPR,1.0,0,0.5295629820051414,0.5244215938303342,-0.5244215938303342,22.7520483889946,6.304676621819685,1.2400042954074646,1.268079451001905,0.5958261921564674
2023-11-25,2023/24,Huddersfield,Southampton,2.0,0,0.5282051282051282,0.5089974293059126,-0.5089974293059126,24.310714850552344,7.804591817986302,2.5820361367409497,1.2523831193209243,0.5131147540983606
2023-11-25,2023/24,Leicester,Watford,2.0,0,0.502577319587629,0.5,-0.5,24.21467707162357,8.809275874238672,4.196126978457855,1.2685463690448509,0.5897306567134066
2023-11-25,2023/24,Bristol City,Middlesbrough,5.0,1,0.4717948717948718,0.4652956298200514,0.5347043701799485,22.637606997638514,9.16485406167253,2.86719956391227,1.441787534544625,0.720656820831714
2023-11-25,2023/24,Birmingham,Sheffield Weds,3.0,1,0.4170854271356784,0.420654911838791,0.579345088161209,16.723060621540117,4.565435853055751,1.6231293333227432,1.0615896982582416,0.47711614173228345
2023-11-25,2023/24,Swansea,Hull,4.0,1,0.47814910025706947,0.4845360824742268,0.5154639175257731,24.536549538158425,7.794337633265301,3.050291448196332,1.3713195561209388,0.6542703757930698
2023-11-25,2023/24,Millwall,Coventry,3.0,1,0.44757033248081834,0.45897435897435895,0.5410256410256411,25.95308703093042,6.469352317845989,2.6719527716245137,1.217228390690034,0.5413697545526525
2023-11-25,2023/24,West Brom,Ipswich,2.0,0,0.5089974293059126,0.48711340206185555,-0.48711340206185555,31.162043257300482,9.831491450420387,3.426786756908556,1.5250497079673955,0.7541899441340782
2023-11-28,2023/24,QPR,Stoke,6.0,1,0.420654911838791,0.4029850746268657,0.5970149253731343,18.82319421228491,4.468890815498521,1.0217328524150533,1.1210864828924931,0.4157170923379175
2023-11-28,2023/24,Middlesbrough,Preston,4.0,1,0.48205128205128206,0.48711340206185555,0.5128865979381445,18.924805434400383,9.43458107303594,2.8483086966546383,1.167883827652485,0.528513435144017
2023-11-28,2023/24,Watford,Norwich,5.0,1,0.5115681233933163,0.5,0.5,23.419163547379696,8.149167764302991,3.0968890450765683,1.2231931714432513,0.5564929195540825
2023-11-28,2023/24,Cardiff,West Brom,1.0,0,0.40648379052369077,0.414572864321608,-0.414572864321608,23.405561125562972,7.3251094168493704,2.9055448676657787,1.304927798288983,0.6102868447082097
2023-11-29,2023/24,Blackburn,Birmingham,6.0,1,0.5925,0.6161369193154034,0.3838630806845966,25.956035091764022,8.120480292007292,2.686459701114938,1.3593522929944646,0.6264674493062967
2023-11-29,2023/24,Ipswich,Millwall,4.0,1,0.5498721227621484,0.5535714285714286,0.4464285714285714,30.154739798622202,9.964954617449505,2.77494376397886,1.330492623760645,0.6180604006777634
2023-11-29,2023/24,Leeds,Swansea,4.0,1,0.6161369193154034,0.6517647058823529,0.3482352941176471,28.183933277417612,9.062215969541533,3.5948232679702494,1.4576657898069616,0.7166634031721167
2023-11-29,2023/24,Southampton,Bristol City,1.0,0,0.541025641025641,0.5167095115681234,-0.5167095115681234,22.27446435477721,8.534074071737074,2.672474134837136,1.4536981265204703,0.6957909435467784
2023-12-01,2023/24,Preston,QPR,2.0,0,0.4089775561097257,0.3882063882063882,-0.3882063882063882,21.158577981121027,5.365144109285202,2.0994784567677436,1.2410625278285554,0.5822493496097658
2023-12-02,2023/24,West Brom,Leicester,3.0,1,0.45012787723785164,0.4601542416452442,0.5398457583547558,28.394648682924895,9.863288221474178,5.322151415698043,1.3982790109147638,0.6695483244293347
2023-12-02,2023/24,Swansea,Huddersfield,2.0,0,0.5141388174807198,0.4652956298200514,-0.4652956298200514,18.673261313894745,4.427659300337201,1.7896061923145272,1.1872040213420996,0.5364816472694718
2023-12-02,2023/24,Southampton,Cardiff,2.0,0,0.5244215938303342,0.5256410256410255,-0.5256410256410255,26.131163875760556,9.778640639364168,2.418804601356373,1.4559789165680328,0.7114526524541398
2023-12-02,2023/24,Sheffield Weds,Blackburn,4.0,1,0.5372750642673522,0.5038560411311055,0.4961439588688945,30.43491613826697,6.714094431004577,2.5228986257136805,1.2404688315415928,0.5342001748251748
2023-12-02,2023/24,Plymouth,Stoke,3.0,1,0.5535714285714286,0.569620253164557,0.430379746835443,26.02593501029164,9.454891484585376,2.3760043029031075,1.0525822859055052,0.4678997846936778
2023-12-02,2023/24,Leeds,Middlesbrough,5.0,1,0.5793450881612091,0.6004962779156326,0.39950372208436735,28.954191862099464,12.383994643237227,3.7610802232689293,1.351155422578258,0.5764887559115915
2023-12-02,2023/24,Hull,Watford,3.0,1,0.44642857142857145,0.46272493573264784,0.5372750642673522,25.33414662799533,8.20096657205823,3.3357040021116933,1.296132793985871,0.5929414097353028
2023-12-02,2023/24,Birmingham,Rotherham,0.0,0,0.5167095115681234,0.5116279069767442,-0.5116279069767442,25.190968297714207,6.193552436199793,2.1106653901292334,1.0861341387665413,0.4601312388148737
2023-12-02,2023/24,Millwall,Sunderland,2.0,0,0.4845360824742268,0.4512820512820513,-0.4512820512820513,27.389775335107444,8.41653089101716,3.5144076870156633,1.3492135024002503,0.6224418488569432
2023-12-03,2023/24,Bristol City,Norwich,3.0,1,0.5244215938303342,0.4961439588688946,0.5038560411311054,22.644166636998065,6.733502438818259,1.8911295931013103,1.3524538011459424,0.6027780553612472
2023-12-08,2023/24,Coventry,Birmingham,2.0,0,0.5335051546391752,0.5524296675191815,-0.5524296675191815,31.423905513847252,10.265624625348702,3.0648482769309693,1.0639535994690952,0.48570580670689484
2023-12-09,2023/24,Rotherham,Swansea,3.0,1,0.493573264781491,0.493573264781491,0.506426735218509,27.09377592476043,5.191248705420784,1.593584748373233,1.1840837275012626,0.515846123181184
2023-12-09,2023/24,Watford,Southampton,2.0,0,0.49484536082474223,0.5192802056555269,-0.5192802056555269,26.483723123886403,8.683879768928303,3.247637101435262,1.2967809486247663,0.6127982646420824
2023-12-09,2023/24,Sunderland,West Brom,3.0,1,0.4743589743589744,0.45012787723785164,0.5498721227621484,27.38919185821856,8.792392241387013,5.021695436498371,1.3594335868527057,0.597980190328219
2023-12-09,2023/24,Stoke,Sheffield Weds,1.0,0,0.42784810126582273,0.420654911838791,-0.420654911838791,23.84344159513105,8.806945409960152,3.5454113481715512,1.0276596456448766,0.5005414984739589
2023-12-09,2023/24,QPR,Hull,2.0,0,0.44642857142857145,0.44757033248081834,-0.44757033248081834,24.92848131343993,8.374914940233745,2.944130042242336,1.3913547745635766,0.6576129283489096
2023-12-09,2023/24,Huddersfield,Bristol City,2.0,0,0.3985148514851485,0.420654911838791,-0.420654911838791,25.129913544493455,7.947351355810064,1.3123709357154143,1.2316140429454356,0.540894439967768
2023-12-09,2023/24,Middlesbrough,Ipswich,2.0,0,0.5793450881612091,0.564885496183206,-0.564885496183206,32.52006278439836,12.277039344363084,3.649607732550564,1.3717199201496597,0.6044718581341557
2023-12-09,2023/24,Norwich,Preston,0.0,0,0.5064267352185091,0.4832904884318767,-0.4832904884318767,23.228547304312478,6.266538478403984,1.6569111788867066,1.2305997931920905,0.6031175059952039
2023-12-09,2023/24,Cardiff,Millwall,1.0,0,0.41000000000000003,0.40648379052369077,-0.40648379052369077,21.396511296786745,7.932265566853655,2.170625676592288,1.194621614839377,0.48373861703192234
2023-12-09,2023/24,Blackburn,Leeds,2.0,0,0.638755980861244,0.65807962529274,-0.65807962529274,31.55524499602771,10.599112333322834,3.899009418047681,1.5544647101405824,0.7476067012365377
2023-12-12,2023/24,Stoke,Swansea,2.0,0,0.5051546391752577,0.5089974293059126,-0.5089974293059126,23.16004439315384,7.532274360293686,2.4625754721126807,1.3511878058115276,0.6043634946917308
2023-12-12,2023/24,Watford,Ipswich,3.0,1,0.4896907216494846,0.4974226804123712,0.5025773195876289,28.401414590731974,11.356292513126183,4.349265230740416,1.32693540797289,0.6473218625449596
2023-12-12,2023/24,Huddersfield,Preston,4.0,1,0.3753026634382567,0.39066339066339073,0.6093366093366093,21.835935149443642,6.190055097198677,1.3452401018877902,1.260237938079788,0.5535552650105602
2023-12-12,2023/24,Blackburn,Bristol City,3.0,1,0.5461538461538462,0.5435897435897437,0.45641025641025634,22.76690240516383,7.354664759425866,2.398239768005104,1.4506800795620987,0.7116362548609034
2023-12-12,2023/24,Rotherham,West Brom,2.0,0,0.44642857142857145,0.4387755102040816,-0.4387755102040816,17.80922811055834,3.696634393539794,1.8875893321656037,1.3212270843655145,0.610074812967581
2023-12-13,2023/24,Cardiff,Birmingham,1.0,0,0.45897435897435895,0.44642857142857145,-0.44642857142857145,26.35831223731007,7.844295617499745,2.265532145357229,1.3135565729930803,0.6415167719980555
2023-12-13,2023/24,Coventry,Southampton,2.0,0,0.5347043701799487,0.564885496183206,-0.564885496183206,31.12199789339552,10.145212487967605,3.684569555792622,1.2414752334930643,0.5443716497915426
2023-12-13,2023/24,Leicester,Millwall,5.0,1,0.5487179487179488,0.5295629820051414,0.4704370179948586,22.38488990462784,7.501377397753515,2.0337239308017905,1.2109668229583044,0.5419451371571072
2023-12-13,2023/24,Middlesbrough,Hull,3.0,1,0.5218508997429305,0.541025641025641,0.458974358974359,24.256136701682944,10.158384513133118,3.073579560740355,1.409942178348546,0.6942317014057199
2023-12-13,2023/24,Norwich,Sheffield Weds,4.0,1,0.493573264781491,0.5205128205128204,0.47948717948717956,24.18272878637415,6.0202725995088535,2.2334975849198098,1.0923012383053379,0.5238142195049798
2023-12-16,2023/24,Preston,Watford,6.0,1,0.420654911838791,0.38916256157635476,0.6108374384236452,22.240288352404637,7.47332722105871,2.462602622552644,1.290572881938616,0.615743894132529
2023-12-16,2023/24,Swansea,Middlesbrough,3.0,1,0.5498721227621484,0.5435897435897437,0.45641025641025634,23.251501016318212,9.51197056074545,2.615201250662065,1.4354726531142996,0.6891498447204969
2023-12-16,2023/24,Southampton,Blackburn,4.0,1,0.6170731707317073,0.6517647058823529,0.3482352941176471,24.75396703218533,8.44475523776384,3.3209703880168058,1.5154714701106453,0.6978890525282277
2023-12-16,2023/24,Sheffield Weds,QPR,3.0,1,0.4075,0.40648379052369077,0.5935162094763092,24.121883289703618,7.337117627766976,2.52287654141084,1.205766220880419,0.5636955235653717
2023-12-16,2023/24,Millwall,Huddersfield,2.0,0,0.42676767676767674,0.420654911838791,-0.420654911838791,22.97000203743042,8.814226694473533,2.840707768289588,1.2544532604649563,0.6213503649635036
2023-12-16,2023/24,Ipswich,Norwich,4.0,1,0.6195121951219512,0.6161369193154034,0.3838630806845966,29.65741179712918,9.48616987867181,3.664862778054996,1.3468566374164337,0.5742269066321964
2023-12-16,2023/24,Hull,Cardiff,3.0,1,0.4575835475578406,0.4769230769230769,0.5230769230769231,23.51161369780364,7.86205507275415,2.742975781925237,1.4064063544632224,0.6664676616915423
2023-12-16,2023/24,Bristol City,Sunderland,1.0,0,0.4743589743589744,0.45268542199488493,-0.45268542199488493,25.732277528265325,9.442093516898781,2.6197426064580696,1.5597646924705142,0.7779645930175056
2023-12-17,2023/24,West Brom,Stoke,2.0,0,0.434010152284264,0.4170854271356784,-0.4170854271356784,21.328118863053177,5.6849531230062,2.493892058813528,1.3714514903256085,0.6118658977617046
2023-12-18,2023/24,Birmingham,Leicester,5.0,1,0.5335051546391752,0.5663265306122449,0.4336734693877551,28.182708262161665,8.742929514860307,3.5510911912977647,1.4235557360974584,0.6764992211838006
2023-12-22,2023/24,Bristol City,Hull,5.0,1,0.4376590330788804,0.46153846153846156,0.5384615384615384,24.559639378272394,9.420750581009992,2.5890912788084792,1.5733796999764849,0.7642716535433071
2023-12-22,2023/24,Swansea,Preston,3.0,1,0.46272493573264784,0.45897435897435895,0.5410256410256411,19.53486628405536,6.230245139246872,1.4852285849886693,1.3089763113367174,0.5461331740818155
2023-12-23,2023/24,Stoke,Millwall,0.0,0,0.4438775510204082,0.45012787723785164,-0.45012787723785164,22.872984027738283,7.032356961213754,2.237648157839299,1.3172610523224646,0.642587064676617
2023-12-23,2023/24,Sheffield Weds,Cardiff,3.0,1,0.40648379052369077,0.39603960396039606,0.6039603960396039,22.149216723118336,7.949745950217868,2.838761846652549,1.3527415848925326,0.5874395181198776
2023-12-23,2023/24,QPR,Southampton,1.0,0,0.5038560411311055,0.493573264781491,-0.493573264781491,22.26541561433642,8.041712537735076,3.3976633949677715,1.426856387334726,0.7100126250364184
2023-12-23,2023/24,Plymouth,Birmingham,6.0,1,0.5732323232323232,0.5843828715365239,0.4156171284634761,23.482539413965,8.371888959239467,2.6491482776357156,1.3018371691046782,0.5908297789841024
2023-12-23,2023/24,Middlesbrough,West Brom,1.0,0,0.4666666666666667,0.43511450381679384,-0.43511450381679384,21.409678996645567,7.61789720603678,3.407807713540521,1.3799858590470846,0.5994555706785922
2023-12-23,2023/24,Blackburn,Watford,3.0,1,0.5623409669211196,0.5535714285714286,0.4464285714285714,20.188746966820368,7.585103301870276,2.458212950509573,1.2105937174013364,0.551775887943972
2023-12-23,2023/24,Norwich,Huddersfield,2.0,0,0.5447570332480818,0.5561224489795918,-0.5561224489795918,22.860289420452418,6.312154964914976,2.351649327661492,1.3066848078119162,0.6396222583265637
2023-12-26,2023/24,Preston,Leeds,3.0,1,0.5256410256410255,0.5218508997429305,0.47814910025706947,24.54125874836103,8.610544353759533,3.4028224961979197,1.4023266038857556,0.6563307493540051
2023-12-26,2023/24,West Brom,Norwich,1.0,0,0.523076923076923,0.4910025706940874,-0.4910025706940874,24.75112556851341,7.779995984698088,3.481046795017931,1.4015387419334022,0.6291456291456291
2023-12-26,2023/24,Watford,Bristol City,5.0,1,0.45012787723785164,0.4564102564102564,0.5435897435897437,25.858215629680316,9.521419906297439,3.3711629507742726,1.5222848748028603,0.7445070970250827
2023-12-26,2023/24,Southampton,Swansea,5.0,1,0.598014888337469,0.6108374384236454,0.38916256157635465,19.653410876500544,7.235845428993489,3.1348547836568184,1.4144091801499643,0.6819388457378822
2023-12-26,2023/24,Rotherham,Middlesbrough,1.0,0,0.5347043701799487,0.5089974293059126,-0.5089974293059126,16.34308232531086,5.614184304634103,1.967927315381572,1.2026500765229515,0.5321808770387734
2023-12-26,2023/24,Millwall,QPR,2.0,0,0.3985148514851485,0.39066339066339073,-0.39066339066339073,18.164494123098834,6.010958528754497,1.25646357726582,1.246521522965634,0.5626118067978533
2023-12-26,2023/24,Huddersfield,Blackburn,3.0,1,0.5561224489795918,0.5685279187817259,0.4314720812182741,20.32975615346511,5.941498508885852,1.818765002872931,1.383271143885199,0.6888933927847588
2023-12-26,2023/24,Cardiff,Plymouth,4.0,1,0.5372750642673522,0.5282051282051282,0.4717948717948718,24.701785646561653,9.520931026415742,1.919120217794187,1.1523772231273914,0.4910289981573077
2023-12-26,2023/24,Birmingham,Stoke,4.0,1,0.46923076923076923,0.4858611825192801,0.5141388174807199,26.5098186268759,6.679510147501986,2.2422041486961772,1.3010383556676821,0.6093441327538522
2023-12-29,2023/24,West Brom,Leeds,1.0,0,0.45012787723785164,0.4438775510204082,-0.4438775510204082,24.230363920332657,7.4023772081782875,2.595556912711438,1.284392792651556,0.5290664646847189
2023-12-29,2023/24,Watford,Stoke,2.0,0,0.46410256410256406,0.4845360824742268,-0.4845360824742268,26.065069468966918,6.736229180720133,3.0406320810148277,1.1061753416957378,0.5181489091086978
2023-12-29,2023/24,Southampton,Plymouth,3.0,1,0.6824324324324323,0.696035242290749,0.303964757709251,26.084107067951155,9.942990715365596,4.641475768414954,1.2756988021093054,0.5958997279440342
2023-12-29,2023/24,Preston,Sheffield Weds,1.0,0,0.3719806763285024,0.3762135922330097,-0.3762135922330097,23.269872468442394,7.417185652160525,2.832733494476892,1.2476749030899608,0.5583920187793427
2023-12-29,2023/24,Millwall,Norwich,1.0,0,0.46272493573264784,0.4512820512820513,-0.4512820512820513,22.14551142173885,8.561091642254508,2.2962179258522903,1.1642189422131621,0.5404389954518489
