league,week,date,home,away,source,score,actual_1x2,actual_goals,model_rps,opening_market_rps,closing_market_rps,model_1x2_log_loss,opening_1x2_log_loss,closing_1x2_log_loss,model_1x2_pick_correct,opening_market_pick_correct,closing_market_pick_correct,model_ou_brier,opening_ou_brier,closing_ou_brier,model_ou_log_loss,opening_ou_log_loss,closing_ou_log_loss,model_ou_pick_correct,opening_ou_pick_correct,closing_ou_pick_correct
EPL,2,2026-08-28,Crystal Palace,Man City,round2_2026_27.csv,1-4,A,5,0.1223613153,0.11353285827307091,0.1055074180732854,0.589526176976363,0.5701546322613876,0.5416640259254563,1,1,1,0.15960024999999997,0.1954570637119114,0.18018256293402773,0.5099926374620988,0.583584978048419,0.552479851069974,1,1,1
EPL,2,2026-08-29,Liverpool,Nott'm Forest,round2_2026_27.csv,2-2,D,4,0.20280439033089592,0.20050937703357422,0.219971214420232,1.5815982113448244,1.5238865734739684,1.6076232791516352,0,0,0,0.06175225000000003,0.17739986245484707,0.13602220370551907,0.28568406978910793,0.5467786411747418,0.4601513328027239,1,1,1
EPL,2,2026-08-29,Bournemouth,Everton,round2_2026_27.csv,1-1,D,2,0.13564162524999998,0.14045558821641885,0.13696218719031636,1.33381576947476,1.3064552821098283,1.2961117422915112,0,0,0,0.38452400999999997,0.24866844444444447,0.28840877914951984,0.9678472187885572,0.6904840631404617,0.7701082216960735,0,1,0
EPL,2,2026-08-29,Tottenham,Newcastle,round2_2026_27.csv,0-2,A,2,0.23807784624999984,0.3142224615500057,0.3355806643002032,0.8948717645008553,1.1213651661932404,1.180819814475241,1,0,0,0.49617936,0.3269570315429241,0.34280114902413483,1.2187480899080905,0.8481685613564475,0.8806635542310038,0,0,0
EPL,2,2026-08-30,Chelsea,Brighton,round2_2026_27.csv,4-3,H,7,0.13607506089175703,0.14546533632675868,0.14760003483756326,0.6321137901517138,0.6605370007874682,0.6669283547330711,1,1,1,0.11675889,0.1805149131520309,0.1679309703475396,0.41809452450830603,0.5531599875925514,0.5272833360690338,1,1,1
EPL,2,2026-08-30,Leeds,Brentford,round2_2026_27.csv,1-1,D,2,0.16363745854237238,0.1293359504330348,0.13105469195927083,1.487371540674734,1.2699719123241187,1.2842183495526431,0,0,0,0.52374169,0.2526809459807258,0.27730307831598006,1.2862680470527663,0.6985091237013307,0.7478055930978093,0,0,0
EPL,2,2026-08-30,Sunderland,Fulham,round2_2026_27.csv,1-0,H,1,0.36257362930592535,0.2346009948379969,0.20659241306267315,1.2732099840396465,0.934164737209364,0.8550965023879791,0,1,1,0.28504921000000005,0.21529600000000007,0.21910366681756446,0.7633550756034418,0.6236211179113352,0.6312717768418579,0,1,1
EPL,2,2026-08-30,Man United,Ipswich,round2_2026_27.csv,5-2,H,7,0.09770739379999997,0.06353610656672373,0.05171054588528754,0.5079962967558309,0.4002418493875593,0.3528289482623504,1,1,1,0.05659641,0.16543397138178206,0.10696747404844288,0.27167749831006527,0.5221153659105913,0.3960973581045642,1,1,1
EPL,2,2026-08-31,Aston Villa,Arsenal,round2_2026_27.csv,0-1,A,1,0.17092831764999994,0.08597236048309378,0.07455692191829238,0.7235445342875338,0.4846372487218953,0.443469681765526,1,1,1,0.44809635999999997,0.28444444444444444,0.3027910752778479,1.1068460935952131,0.7621400520468967,0.7990957585693261,0,0,0
