event_id,kickoff,home_team,away_team,home_goals,away_goals,team,side,player_id,player_name,position_raw,position_group,starter,subbed_in,subbed_out,minutes,goals,assists,shots,shots_on_target,saves,fouls_committed,fouls_suffered,yellow_cards,red_cards,own_goals
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,7441,Mark Travers,G,GK,1,0,0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,246945,Ben Wilmot,CD-L,DEF,1,0,0,90.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,8327,Michael Rose,CD-R,DEF,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,149339,Enda Stevens,LB,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,284591,Ki-Jana Hoever,RB,DEF,1,0,0,90.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,153320,Daniel Johnson,AM,ATT,1,0,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,190936,Josh Laurent,LM,MID,1,0,0,90.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,194822,Ben Pearson,RM,MID,1,0,1,79.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,219646,Ryan Mmaee,F,ATT,1,0,1,75.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,260804,André Vidigal,AM-L,ATT,1,0,1,90.0,2.0,0.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,215716,Jacob Brown,AM-R,ATT,1,0,0,90.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,222356,Wesley,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,321359,Chiquinho,SUB,SUB,0,1,0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,223046,Jordan Thompson,SUB,SUB,0,1,0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,366851,Sol Sidibe,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,313212,Luke McNally,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,233348,Josh Tymon,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,347286,David Okagbue,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,169041,Jack Bonham,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Stoke City,home,282449,Nathan Lowe,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,258902,Viktor Johansson,G,GK,1,0,0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,116895,Sean Morrison,CD,DEF,1,0,1,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,175303,Tyler Blackett,CD-L,DEF,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,183326,Cameron Humphreys,CD-R,DEF,1,0,0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,193180,Cafú,CM-L,MID,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,238486,Oliver Rathbone,CM-R,MID,1,0,1,79.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,259479,Cohen Bramall,LM,MID,1,0,0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,190962,Fred Onyedinma,RM,MID,1,0,1,79.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,191554,Jordan Hugill,F,ATT,1,0,1,63.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,260289,Ben Wiles,CF-L,ATT,1,0,0,90.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,227709,Hakeem Odofin,CF-R,ATT,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,191603,Dillon Phillips,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,326214,Dexter Lembikisa,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,330220,Ciaran Mcguckin,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,275686,Georgie Kelly,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
673460,2023-08-05T14:00Z,Stoke City,Rotherham United,4,1,Rotherham United,away,261427,Joshua Kayode,SUB,SUB,0,1,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
