event_id,kickoff,home_team,away_team,home_goals,away_goals,team,side,player_id,player_name,position_raw,position_group,starter,subbed_in,subbed_out,minutes,goals,assists,shots,shots_on_target,saves,fouls_committed,fouls_suffered,yellow_cards,red_cards,own_goals
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,322642,Oliver Sonne,RB,DEF,1,0,0,90.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,190936,Josh Laurent,AM,ATT,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,347046,Max Alleyne,LM,MID,1,0,1,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,333319,Ugo Raghouber,RM,MID,1,0,0,90.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,320757,Zeki Amdouni,F,ATT,1,0,0,90.0,1.0,0.0,8.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,291435,Largie Ramazani,AM-L,ATT,1,0,0,90.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,332046,Aaron Ramsey,AM-R,ATT,1,0,1,65.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,245857,Anel Ahmedhodzic,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,371566,Lluc Castell,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,285790,Lucas Pires,SUB,SUB,0,1,0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,366750,Ellis Clark,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,317322,Andreas Hountondji,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401880269,2026-09-08T18:45Z,Wrexham,Burnley,1,1,Burnley,away,291535,Armando Broja,SUB,SUB,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
