id,season,round_number,game_date,home_team,away_team,venue,run_date,rules_margin,rules_total,rules_home_prob,rules_home_odds,rules_away_odds,ml_margin_raw,ml_total_raw,ml_h2h_raw,ml_margin,ml_total,ml_h2h,t1_margin,t1_total,t2_hcp,t2_tot,t3_hcp,t3_tot,t4_hcp,t4_tot,t5_hcp,t5_tot,t6_hcp,t6_tot,t7_tot,agreement_flag,actual_margin,actual_total,actual_home_win,rules_margin_error,rules_total_error,ml_margin_error,ml_total_error,created_at
262,2026,14,2026-06-11,Western Bulldogs,Adelaide Crows,Marvel Stadium,2026-06-10,-7.4,165.8,0.4185,2.39,1.72,-6.7,168.8,0.8493,-15.4,162.4,0.8493,1.7,170.7,-4.0,-2.0,-0.41,-1.5,0.0,1.9,-0.95,-3.35,-3.75,0.0,0.0,direction,,,,,,,,2026-06-09 14:27:31
261,2026,14,2026-06-12,Geelong Cats,Gold Coast Suns,GMHBA Stadium,2026-06-10,36.8,185.6,0.8465,1.18,6.51,7.8,166.5,0.7201,13.4,164.1,0.7201,23.3,187.0,3.64,1.09,4.84,-1.5,3.0,1.5,2.0,-2.5,0.0,0.0,0.0,direction,,,,,,,,2026-06-09 13:30:11
264,2026,14,2026-06-13,Melbourne Demons,Essendon Bombers,MCG,2026-06-10,34.9,169.9,0.8342,1.2,6.03,28.3,188.4,0.9863,34.5,187.6,0.9863,28.8,172.7,4.0,2.0,0.0,-3.0,0.0,0.0,2.15,-1.82,0.0,0.0,0.0,direction,,,,,,,,2026-06-09 14:27:31
265,2026,14,2026-06-13,North Melbourne Kangaroos,West Coast Eagles,Optus Stadium,2026-06-10,27.4,160.2,0.7767,1.29,4.48,10.1,144.5,0.8765,12.6,144.5,0.8765,23.4,160.1,4.0,2.0,-1.5,0.0,3.0,-0.9,-1.5,-1.0,0.0,0.0,0.0,direction,,,,,,,,2026-06-09 14:27:31
266,2026,14,2026-06-13,Port Adelaide Power,Sydney Swans,Adelaide Oval,2026-06-10,-16.2,174.8,0.3265,3.06,1.48,4.2,160.7,0.6113,1.5,151.7,0.6113,-19.4,184.3,-4.0,-2.0,4.44,-1.5,1.5,0.0,1.27,-6.0,0.0,0.0,0.0,disagree,,,,,,,,2026-06-09 14:27:31
267,2026,14,2026-06-14,Richmond Tigers,Brisbane Lions,Ninja Stadium,2026-06-10,-30.5,167.5,0.1984,5.04,1.25,-28.2,171.4,0.0367,-28.4,163.5,0.0367,-33.3,172.9,-4.0,-2.0,3.0,0.0,0.0,1.5,3.8,-4.9,0.0,0.0,0.0,direction,,,,,,,,2026-06-09 14:27:31
268,2026,14,2026-06-14,St Kilda Saints,Greater Western Sydney Giants,Marvel Stadium,2026-06-10,-12.2,187.8,0.3675,2.72,1.58,-12.6,175.4,0.9079,-18.7,168.3,0.9079,-6.8,192.0,-1.83,-0.55,0.69,0.0,0.0,1.9,-4.25,-5.52,0.0,0.0,0.0,direction,,,,,,,,2026-06-09 14:27:31
