id,season,round_number,game_date,home_team,away_team,venue,run_date,rules_margin,rules_total,rules_home_prob,rules_home_odds,rules_away_odds,ml_margin_raw,ml_total_raw,ml_h2h_raw,ml_margin,ml_total,ml_h2h,t1_margin,t1_total,t2_hcp,t2_tot,t3_hcp,t3_tot,t4_hcp,t4_tot,t5_hcp,t5_tot,t6_hcp,t6_tot,t7_tot,agreement_flag,actual_margin,actual_total,actual_home_win,rules_margin_error,rules_total_error,ml_margin_error,ml_total_error,created_at
339,2026,16,2026-06-26,Brisbane Lions,Sydney Swans,The Gabba,2026-06-25,2.1,197.7,0.5229,1.91,2.1,11.6,159.9,0.7227,6.7,151.7,0.7227,3.7,203.1,-4.0,-1.85,1.22,0.0,2.0,2.4,-0.85,-6.0,0.0,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
341,2026,16,2026-06-27,Carlton Blues,West Coast Eagles,Marvel Stadium,2026-06-25,30.9,164.2,0.8046,1.24,5.12,21.7,178.8,0.9456,27.7,178.7,0.9456,23.4,159.4,4.0,1.77,1.5,0.0,0.0,4.5,2.0,-1.5,0.0,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
340,2026,16,2026-06-27,Hawthorn Hawks,Greater Western Sydney Giants,MCG,2026-06-25,28.0,174.6,0.7816,1.28,4.58,10.8,157.8,0.8705,20.9,152.2,0.8705,16.7,183.8,2.11,0.63,1.19,0.0,0.0,-3.9,8.0,-5.95,0.0,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
342,2026,16,2026-06-28,Collingwood Magpies,Richmond Tigers,MCG,2026-06-25,43.6,155.1,0.8871,1.13,8.86,44.1,170.6,0.998,48.6,168.3,0.998,36.6,161.0,4.0,2.0,0.0,0.0,2.5,-3.9,-1.0,-4.0,1.5,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
343,2026,16,2026-06-28,Port Adelaide Power,Adelaide Crows,Adelaide Oval,2026-06-25,-23.4,154.8,0.2576,3.88,1.35,-1.3,170.8,0.6772,-11.4,164.7,0.6772,-14.8,164.8,-4.0,-1.85,0.0,0.0,1.5,-4.2,-3.88,-3.98,-2.25,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
345,2026,16,2026-06-29,Fremantle Dockers,Gold Coast Suns,Optus Stadium,2026-06-25,40.8,173.5,0.8715,1.15,7.78,12.0,179.6,0.9833,20.4,174.7,0.9833,29.4,185.9,1.41,0.42,3.0,0.0,0.0,-7.8,7.0,-5.0,0.0,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
344,2026,16,2026-06-29,North Melbourne Kangaroos,Essendon Bombers,Marvel Stadium,2026-06-25,29.1,150.0,0.7906,1.26,4.78,17.2,171.2,0.986,27.4,166.9,0.986,21.9,149.5,4.0,2.0,-3.0,0.0,0.0,4.5,6.2,-6.0,0.0,0.0,0.0,direction,,,,,,,,2026-06-23 08:34:25
