id,season,round_number,game_date,home_team,away_team,venue,run_date,rules_margin,rules_total,rules_home_prob,rules_home_odds,rules_away_odds,ml_margin_raw,ml_total_raw,ml_h2h_raw,ml_margin,ml_total,ml_h2h,t1_margin,t1_total,t2_hcp,t2_tot,t3_hcp,t3_tot,t4_hcp,t4_tot,t5_hcp,t5_tot,t6_hcp,t6_tot,t7_tot,agreement_flag,actual_margin,actual_total,actual_home_win,rules_margin_error,rules_total_error,ml_margin_error,ml_total_error,created_at
110,2026,12,2026-05-28,St Kilda Saints,Hawthorn Hawks,Marvel Stadium,2026-05-28,-30.4,177.1,0.1989,5.03,1.25,-5.0,183.5,0.4831,-16.6,179.4,0.4831,-17.4,182.2,-4.54,-1.36,-1.5,-1.5,0.0,1.9,-7.0,-4.1,0.0,0.0,0.0,direction,,,,,,,,2026-05-27 07:45:20
111,2026,12,2026-05-29,Carlton Blues,Geelong Cats,Marvel Stadium,2026-05-28,-44.1,186.9,0.1102,9.07,1.12,-0.1,173.0,0.7297,-2.3,172.5,0.7297,-42.0,189.9,-4.73,-1.42,0.11,-3.0,0.0,1.9,2.5,-0.5,0.0,0.0,0.0,direction,,,,,,,,2026-05-27 07:45:20
113,2026,12,2026-05-30,Brisbane Lions,Fremantle Dockers,The Gabba,2026-05-28,13.2,185.0,0.6432,1.55,2.8,-4.4,150.3,0.1469,-13.1,147.2,0.1469,16.9,192.0,-2.31,-0.69,3.0,-1.5,2.0,-1.0,-6.38,-3.82,0.0,0.0,0.0,disagree,,,,,,,,2026-05-27 07:45:20
112,2026,12,2026-05-30,Sydney Swans,Richmond Tigers,SCG,2026-05-28,95.6,195.6,0.9961,1.0,256.41,47.4,165.9,0.7224,49.0,165.5,0.7224,89.8,179.8,7.0,3.0,1.19,0.0,3.0,0.5,-5.35,-4.75,0.0,0.0,0.0,direction,,,,,,,,2026-05-27 07:45:20
114,2026,12,2026-05-30,Western Bulldogs,Collingwood Magpies,Marvel Stadium,2026-05-28,2.0,160.3,0.5225,1.91,2.09,9.4,173.5,0.9053,6.9,172.2,0.9053,6.1,162.6,0.73,0.22,-1.5,-1.5,0.0,1.9,-3.3,-2.9,0.0,0.0,0.0,direction,,,,,,,,2026-05-27 07:45:20
115,2026,12,2026-05-31,Melbourne Demons,Greater Western Sydney Giants,MCG,2026-05-28,15.2,190.9,0.6632,1.51,2.97,-1.2,162.1,0.8156,1.9,161.6,0.8156,9.9,192.8,-0.43,-0.13,2.19,0.0,0.0,0.0,3.5,-1.77,0.0,0.0,0.0,direction,,,,,,,,2026-05-27 07:45:20
116,2026,12,2026-05-31,West Coast Eagles,Essendon Bombers,Optus Stadium,2026-05-28,-0.5,149.0,0.4945,2.02,1.98,-8.0,159.0,0.944,-7.6,158.5,0.944,-0.9,151.8,1.23,0.37,3.0,0.0,-3.0,-0.9,1.67,0.5,-2.5,0.0,-2.8,direction,,,,,,,,2026-05-27 07:45:20
